f_star_c,k_star,log10_sigma_c,k_sigma,f_gas_c,k_gas,RHI_Rd_c,k_HI,omega_c,k_omega,T_c,k_T,drive_power,A0,lambda_seed,lambda_feedback,lambda_reservoir,n_steps,tau_final,mse,rmse,spearman_A_pred_A_inferred,pearson_A_pred_A_inferred,prediction_min,prediction_max,prediction_std,rank_score,UGC07125_A_pred_m18
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,1.0,0.1,1.0,10.0,10.0,80,1.0,0.2071729184482265,0.4551625187207603,0.2554953436889281,0.16667600930320417,2.2943378825212194e-06,0.9738974467143592,0.3362980397311782,0.15607384971044086,0.002710659273822268
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,1.0,0.02,8.0,3.0,1.5,80,1.0,0.20395273940001082,0.4516112702313914,0.23473338101953567,0.211477306740398,0.004399505491684292,0.9960691226479363,0.36563410709169286,0.1570060631961037,0.09909894206123106
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.75,0.1,2.0,10.0,1.5,80,1.0,0.2039678309965673,0.45162797853605935,0.23386639796301165,0.20769734234034595,0.021997661683175018,0.9964433326262839,0.36431860595277993,0.15719455140396496,0.10382842628146918
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,1.0,0.05,1.0,10.0,10.0,80,1.0,0.20810832563951337,0.45618891441979753,0.2532868184291511,0.16233396699939054,1.1472035111399048e-06,0.973712338569305,0.3332606083893728,0.15745096195368316,0.0026969413490200013
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,1.0,0.05,1.0,10.0,6.0,80,1.0,0.20762333514918138,0.4556570367603044,0.2504942203733998,0.1589210268864205,9.779331357829689e-05,0.9840068396466165,0.35504938417892035,0.15752449107450142,0.004942935303704827
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.4,0.05,1.0,6.0,0.5,80,1.0,0.19331359806172294,0.43967442279682695,0.17837035620803332,0.15518424841186187,0.030441350724693665,0.9878908863638743,0.3036597724549326,0.15763952682011628,0.216523194130695
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.5,0.02,4.0,1.0,0.5,80,1.0,0.19679401348439118,0.4436147128808863,0.19573739575082624,0.18241033857743674,0.012179812726987375,0.983081955669713,0.2885186304753044,0.15767170385876092,0.30354750084813226
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,1.0,0.1,1.0,10.0,1.5,80,1.0,0.20431175845027574,0.45200858227502244,0.232086801162778,0.17159681125283152,0.02199751364555118,0.9957759573819579,0.3756039959324679,0.15789439821772014,0.04885591990944693
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.75,0.05,2.0,6.0,0.5,80,1.0,0.19861233368413309,0.4456594368844141,0.20242685449221734,0.17039883392577548,0.030279194983309103,0.9952391598884617,0.3462696847442378,0.1581269627856896,0.1221520613136059
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,1.0,0.1,2.0,10.0,1.5,80,1.0,0.20470913799871107,0.4524479395452156,0.23182214317710217,0.18889458902333128,0.021997513989597185,0.9963615176766938,0.37745130785269837,0.15834470936329065,0.060957508744861645
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.5,0.05,4.0,1.0,0.5,80,1.0,0.19739110247930106,0.4442871846894766,0.1970971902289535,0.18421529947007287,0.03034598302541463,0.9836234319193544,0.28327544472280336,0.15859824379709,0.3176999910110099
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,1.0,0.02,1.0,10.0,10.0,80,1.0,0.2086610928889548,0.45679436608714297,0.2501565532882273,0.1592204208593192,4.5892288826760717e-07,0.9735226257492932,0.3306098648845526,0.15862978223130933,0.0026886910268841156
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,1.0,0.02,2.0,10.0,3.0,80,1.0,0.20601412808311734,0.45388779239269844,0.2367411312556967,0.17259842426505748,0.000939916486614971,0.99276966407413,0.37886973324346035,0.15866590183197798,0.01888133195557112
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.75,0.1,8.0,3.0,1.5,80,1.0,0.20769153395048226,0.4557318662881522,0.24405116734281032,0.22638807927411292,0.02199801056398429,0.9961587442240956,0.3346410582319286,0.1588813004819202,0.21966356045501417
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.75,0.05,1.0,10.0,1.5,80,1.0,0.2043717023286688,0.45207488575308935,0.22674801076207707,0.17806933253697982,0.010998832578520714,0.9957684245653121,0.37443582585983265,0.1590221001762534,0.054371779720968974
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.75,0.1,4.0,3.0,0.5,80,1.0,0.20080832535607226,0.44811641942253383,0.20879689842331003,0.18834696875898052,0.06055835249436289,0.9949020382701768,0.32207446002532863,0.15904894567141026,0.2112236352182857
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,1.0,0.02,2.0,6.0,0.5,80,1.0,0.2008589218609005,0.44817287050969573,0.20886990752280676,0.1536564854523568,0.012111595865173583,0.9943494955118204,0.36315739888127335,0.15908494035633916,0.050357268630560954
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.5,0.1,1.0,10.0,1.5,80,1.0,0.2043546959211492,0.4520560760803345,0.2256254958573143,0.20764244096363732,0.022013048290086653,0.9960260786056643,0.3446644069079937,0.15922959674968631,0.15204122743590923
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,1.0,0.02,1.0,10.0,6.0,80,1.0,0.20889753494030752,0.45705309860048815,0.24803928940282105,0.15333357943948633,3.9117394438801233e-05,0.9838260595101076,0.3523133468921636,0.1592896770597433,0.004681024310387389
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.75,0.05,8.0,3.0,1.5,80,1.0,0.2084312943090819,0.45654276284821543,0.24241758874157016,0.22377338721424525,0.01099926120180532,0.9961542567926261,0.3387399010531097,0.15994777656076786,0.20836708340656504
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,1.0,0.05,1.0,10.0,3.0,80,1.0,0.20847562584128923,0.45659131161388655,0.2415049749978606,0.15823706974333257,0.0023497903395057937,0.9917399759220228,0.3729870241228575,0.1601746308417171,0.013771286556955326
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.75,0.02,2.0,6.0,0.5,80,1.0,0.20007888926530573,0.4473017876840039,0.19928746321385643,0.16596291834140114,0.012111794622743225,0.9948554519799349,0.3532125622193454,0.16022139662253443,0.09889491784820606
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.75,0.05,2.0,10.0,1.5,80,1.0,0.20593796252328278,0.4538038811240851,0.22778839042990598,0.19857442564003916,0.010998895153121002,0.9964191811570169,0.3704867047582287,0.16038028443730157,0.0836941708884645
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.75,0.05,4.0,3.0,0.5,80,1.0,0.2015867404823563,0.44898412052360637,0.2059586696803733,0.18471344567349704,0.030279370718171394,0.9946010776459483,0.3329618925306374,0.16039500654628164,0.18046226686536498
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.5,0.1,4.0,6.0,1.5,80,1.0,0.20892660824599515,0.45708490266688434,0.24198866028202667,0.22262133378598742,0.022043843337522174,0.9956838843358394,0.3121692499868491,0.16052887618958983,0.27997143200063257
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.5,0.1,8.0,10.0,3.0,80,1.0,0.21271472055020918,0.4612100611979418,0.26241295586624663,0.24831571235509609,0.004755352839924905,0.9988046612993763,0.3116050632581599,0.1606243874163185,0.3140046070876449
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,1.0,0.1,8.0,6.0,1.5,80,1.0,0.20908500288611462,0.457258135943052,0.24207079551896055,0.22088194541345726,0.02199751599509737,0.9970317493689378,0.3638315352973341,0.1606708437823225,0.12400873985860138
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.5,0.05,1.0,10.0,1.5,80,1.0,0.20401222688511114,0.45167712681196415,0.21659061979458968,0.19576645224403438,0.011012276064203956,0.9959116412963404,0.35244333628143565,0.1606941029261932,0.12145018056542375
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.5,0.02,8.0,10.0,3.0,80,1.0,0.2129208126235527,0.46143343249438773,0.26128131482404676,0.24664146248518962,0.0009955504154556803,0.9987924584843583,0.3131875015336026,0.16081664021231115,0.3087203943020896
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.75,0.02,8.0,3.0,1.5,80,1.0,0.20891631371445374,0.45707364145666257,0.24028207258128984,0.2222056938745903,0.004400011481272301,0.9961514754413993,0.34121007940868264,0.16085989919819577,0.20154844686148587
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,1.0,0.1,4.0,10.0,1.5,80,1.0,0.2079107001901976,0.45597225813660813,0.2351805617539534,0.2093561379782864,0.02199751467768918,0.9969574980469111,0.3754445488069064,0.16087458783940692,0.08449406708216335
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.5,0.05,8.0,10.0,3.0,80,1.0,0.21284269757306065,0.4613487808297109,0.2608797647768146,0.24728910574811097,0.00240548141435477,0.9987973294320807,0.3125880681502307,0.16089746672420768,0.3107406262971477
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.5,0.05,4.0,6.0,1.5,80,1.0,0.20876700937439852,0.4569102859144216,0.23527182312832434,0.21863135035430933,0.011044711199595807,0.9956529101688815,0.31656647425235007,0.16171264474873365,0.26547582116766416
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.4,0.1,1.0,6.0,0.5,80,1.0,0.19924033992246326,0.4463634616794516,0.18633747419061777,0.16449325213546145,0.06074305535245008,0.9903428310774732,0.2915459701134236,0.1619728450843397,0.268771981107618
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.75,0.02,4.0,3.0,0.5,80,1.0,0.20241196218192886,0.4499021695679282,0.2017788987341835,0.1825570694774111,0.012111981226799202,0.9944092115850685,0.33950747605640186,0.16205618243509215,0.16183939298204972
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.5,0.1,4.0,1.0,0.5,80,1.0,0.19874559183864596,0.4458089185274852,0.20001755420882406,0.18732771876453524,0.06062289146444356,0.9845077064576586,0.27455310744288125,0.16212846805746003,0.3411484329019885
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.75,0.02,1.0,10.0,1.5,80,1.0,0.2073058250941596,0.45530849442346183,0.22376376382014676,0.16665022399672416,0.004399571489297873,0.9956257932730335,0.37732568481011075,0.16255307233013025,0.04118195961828555
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,1.0,0.05,8.0,6.0,1.5,80,1.0,0.21070285720450876,0.45902380897346573,0.24063799194133653,0.21747729182243855,0.010998759436941672,0.9969643040603736,0.3687704489179359,0.16257525881624146,0.11001898647821073
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.5,0.02,1.0,10.0,1.5,80,1.0,0.20409420992859992,0.45176787173126853,0.2074279778077457,0.1861856097333367,0.004411751510020574,0.9957931890384653,0.3572088483826524,0.16260861436705076,0.1018150060854083
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.75,0.02,2.0,10.0,1.5,80,1.0,0.207445118517964,0.4554614347208378,0.2238002683698952,0.1921433415640789,0.004399634891002424,0.9963989383182822,0.374215710318739,0.16268506484398496,0.07130796839721733
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.5,0.02,4.0,6.0,1.5,80,1.0,0.20870019064034626,0.4568371598724717,0.22863712121155585,0.21611294196840208,0.004445195193155407,0.9956319834983497,0.3192435122631212,0.1629727663980351,0.2565148157597812
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.4,0.02,8.0,6.0,3.0,80,1.0,0.20625526383587275,0.4541533483702094,0.25967511463511794,0.24927603935284237,0.001381155421050154,0.9981534933370649,0.28762120484268444,0.16299859742186282,0.3658724392785543
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.4,0.05,8.0,6.0,3.0,80,1.0,0.20623205964224747,0.4541278010012682,0.2602409351562179,0.24978247808541795,0.0027904855623539265,0.9981770685878515,0.28720607394073805,0.16318414305235604,0.36708304719283463
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,1.0,0.05,2.0,10.0,1.5,80,1.0,0.20889894840816367,0.4570546448819481,0.2272773267334286,0.1778883165144311,0.01099875735635964,0.9963319296116325,0.382806979302392,0.16344348306147793,0.04367433085614725
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,1.0,0.1,1.0,10.0,0.5,80,1.0,0.2061475797132896,0.454034778087857,0.21327783190492394,0.1626834740950978,0.06055797459856072,0.9983554726037669,0.3651836260893742,0.1634920133323048,0.09800489949469664
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.4,0.1,8.0,6.0,3.0,80,1.0,0.2061933781668448,0.45408521024896287,0.2602409351562179,0.25059934684270974,0.005139304474322557,0.9982139946910845,0.28652086942179844,0.16368264237593586,0.36905596006259933
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,1.0,0.05,4.0,10.0,1.5,80,1.0,0.2104864785458538,0.458788054057485,0.23382989341326324,0.20299129159817952,0.010998758059951628,0.9969556121720085,0.3811888658054387,0.16372049986320117,0.06802556541548765
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,1.0,0.02,8.0,6.0,1.5,80,1.0,0.21175053803850788,0.46016359921065886,0.2400630452827995,0.21541128683086228,0.004399505500887562,0.996963977612121,0.3717543244914,0.16373792898194797,0.10157611493104177
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.4,0.02,4.0,0.0,0.5,80,1.0,0.19197903054039664,0.4381541173381766,0.1933372216048701,0.1797978913040269,0.01265128421731644,0.9693827648441098,0.25674355521033937,0.16408850628372118,0.373406130753155
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,1.0,0.02,1.0,10.0,3.0,80,1.0,0.21115993268291564,0.4595214170013359,0.2342953264225551,0.14881209036991894,0.000939916267650475,0.9915656961800976,0.37122789361793235,0.1643008673984046,0.010592390031688995
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,1.0,0.05,1.0,10.0,1.5,80,1.0,0.21005597725342168,0.4583186416167486,0.22849110301256229,0.155868838995134,0.01099875700456364,0.9956104139747962,0.37914868427476495,0.1643577566509092,0.03114963867632275
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.75,0.1,4.0,10.0,1.5,80,1.0,0.21300269661260426,0.46152215181137757,0.2423537057795105,0.22127678343293078,0.02199778407534471,0.9972452202924382,0.35496481786504347,0.16453195545670216,0.156058358328087
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,1.0,0.1,4.0,6.0,0.5,80,1.0,0.208128158326119,0.456210651263338,0.21631683567147678,0.18685483425455662,0.06055797595316102,0.9982687235113998,0.3533816210238466,0.16486479119182365,0.13880328047713947
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,1.0,0.1,8.0,0.0,0.5,80,1.0,0.20877047235019922,0.45691407545642454,0.21801429723477656,0.19715130732444966,0.06055797773342126,0.9974048990063363,0.33860978928185576,0.1651676129032439,0.18471258731339912
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.5,0.02,8.0,0.0,1.5,80,1.0,0.20762941205528793,0.4556637050010544,0.24542921409581173,0.22797041699171675,0.004489715627407409,0.9942340692447059,0.2908378132276281,0.16539150560633953,0.3585146835000154
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,1.0,0.02,4.0,10.0,1.5,80,1.0,0.212236130629316,0.46069092744411194,0.23377513658864063,0.19887150840316395,0.004399504087374634,0.9969542414576323,0.3846760255749254,0.16548110331158788,0.05804183809266487
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.5,0.05,8.0,0.0,1.5,80,1.0,0.20759459269782451,0.455625496101595,0.24711754952167442,0.22910111898706734,0.011087792731402773,0.9942546512182036,0.2891189390345059,0.16595338143579955,0.36237907759140847
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.75,0.05,4.0,10.0,1.5,80,1.0,0.2139466999619781,0.46254372762148455,0.2395063508991367,0.2164689938577099,0.010999020302304187,0.9970124604696619,0.3606409988872811,0.16604542978215076,0.1382602024113354
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.4,0.1,1.0,10.0,1.5,80,1.0,0.21120097463185294,0.45956607210699635,0.2250049185115918,0.20907359709199158,0.022120988823769505,0.9960713017233905,0.3257256775234015,0.16619999092953458,0.21701544918353421
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.4,0.05,1.0,10.0,1.5,80,1.0,0.20920359326458413,0.4573877930865494,0.21409005813682547,0.1981732492080681,0.011106212373176619,0.995965206436618,0.33446491604816564,0.16638558163721903,0.18046647406249167
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,1.0,0.02,2.0,10.0,1.5,80,1.0,0.21186752642608447,0.46029069774011777,0.22652898346358671,0.17037048126719337,0.004399503374482655,0.9963071424688484,0.38590026345106104,0.16656172973336714,0.03319473621741862
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.4,0.02,1.0,10.0,1.5,80,1.0,0.20789407063819199,0.45595402250467315,0.20540197529671048,0.18932679439377828,0.004496859321488589,0.9958553554831594,0.3400489173288856,0.16681367557884988,0.15615473369484395
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.5,0.1,8.0,0.0,1.5,80,1.0,0.20756757205636883,0.455595842887497,0.24895190314653062,0.23101201412011133,0.022084587904728344,0.9942889545073664,0.28625883750186887,0.16724950311569786,0.368819734410397
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.75,0.02,4.0,10.0,1.5,80,1.0,0.21461574983155954,0.46326639186493934,0.23627569824640482,0.2133380173361362,0.004399761694393827,0.9970113865611505,0.36412018124276896,0.16736061018227857,0.12732332743043068
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.5,0.1,2.0,10.0,1.5,80,1.0,0.21421513742353285,0.4628338118844958,0.23282601829518274,0.21662168145566316,0.022023933853586693,0.9965208771524979,0.3322133080504024,0.1676499337644963,0.21668701437687607
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,1.0,0.05,8.0,0.0,0.5,80,1.0,0.2109199757211046,0.4592602483571865,0.21629858339660257,0.1948177186359546,0.03027899104836759,0.9973588305018679,0.34989400625917744,0.16766025904178408,0.15638468513041295
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.5,0.05,2.0,10.0,1.5,80,1.0,0.2136619384371293,0.46223580393250513,0.2299695372773718,0.20968280605766015,0.011023406899209116,0.9965012472158267,0.3389926184173758,0.16766803098165495,0.19120801928188097
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,1.0,0.05,4.0,6.0,0.5,80,1.0,0.2111171684343465,0.4594748833552782,0.21450986045893186,0.18219746317605362,0.030278989072394513,0.9982252431664483,0.3659112079121531,0.16821519634256013,0.10471180720657286
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.4,0.05,4.0,0.0,0.5,80,1.0,0.19298970245131158,0.4393059326384195,0.1941677001116458,0.181543587423948,0.03080597293850828,0.9702194616839817,0.2523424031446432,0.16851647692401855,0.38473580853168315
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,1.0,0.1,8.0,10.0,1.5,80,1.0,0.21762948857387004,0.46650775832119884,0.24492727653677146,0.2253336273819539,0.021997516053873206,0.9989505002433452,0.3682179286160093,0.16864403326651575,0.12903237597207934
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.75,0.1,8.0,6.0,1.5,80,1.0,0.21819753058013916,0.46711618531168364,0.24755560411865501,0.2283472223027072,0.0219980184049678,0.998120670465003,0.33816314846261225,0.16868640975640814,0.23100121212455293
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,1.0,0.1,2.0,10.0,0.5,80,1.0,0.2115174653015033,0.45991027962147496,0.21410831041169967,0.17928568279503965,0.06055797510184109,0.9987216206305055,0.36558497427736003,0.1686958032191634,0.11449911545228875
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,1.0,0.02,1.0,10.0,1.5,80,1.0,0.21423618620876472,0.46285655035741335,0.22620044251585134,0.14467984330800643,0.00439950301803667,0.9954393206201744,0.38034198935373903,0.16899609770559446,0.020412457589212597
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,1.0,0.02,8.0,0.0,0.5,80,1.0,0.21251003765416965,0.4609881101006507,0.21561412308882044,0.193486130307442,0.012111599037335342,0.9973311893991869,0.356668799022298,0.16938721303640555,0.13938794382062122
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,1.0,0.1,8.0,1.0,0.5,80,1.0,0.21337492159656438,0.4619252337733504,0.21910943372722805,0.19842631195201688,0.06055797777223152,0.9980555681128583,0.3416479440050857,0.16955303485111878,0.18675354686603554
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.75,0.05,8.0,6.0,1.5,80,1.0,0.21887498832992974,0.46784077241079547,0.24619580964052776,0.2257601490413894,0.01099926522985967,0.998015830525558,0.34259109246952074,0.16963582640182417,0.21859973349851633
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.5,0.02,2.0,10.0,1.5,80,1.0,0.21335464262152512,0.4619032827568182,0.21844322569432004,0.20473066840240964,0.004423029509784616,0.9964847857617772,0.3432426249179913,0.16966599748266112,0.17492685705363664
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,1.0,0.05,1.0,10.0,0.5,80,1.0,0.21248618493896623,0.4609622380835183,0.21338734555416908,0.14866026644007727,0.030278987580296686,0.9981921226664734,0.377671201101897,0.16980871582813242,0.05879836634180137
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.75,0.1,1.0,10.0,0.5,80,1.0,0.2112603383069022,0.4596306542289169,0.20615944470398942,0.1781313949819411,0.06055813225899753,0.9984388877365078,0.35281508216388674,0.1700284493661043,0.1419571131715113
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,1.0,0.05,8.0,10.0,1.5,80,1.0,0.21912426933056284,0.4681071130954569,0.24354922978377003,0.22201741551659795,0.010998759467135605,0.9989049408766929,0.3735295336532265,0.17041442337380883,0.11407482042306386
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.75,0.02,8.0,6.0,1.5,80,1.0,0.21932260650623164,0.46831891538377096,0.24450747421466507,0.22418710890891133,0.004400013118343427,0.9979489380391757,0.34526866048564653,0.17042111166329862,0.21106552515839797
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,1.0,0.02,4.0,6.0,0.5,80,1.0,0.2134436517597922,0.4619996231165045,0.21183590218986287,0.1793304739340903,0.012111596939148497,0.9981958688627435,0.37345578800603896,0.17107647132181963,0.08408399101991333
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,1.0,0.02,8.0,10.0,1.5,80,1.0,0.22010300439892605,0.4691513661910472,0.2434670945468362,0.21996998167013568,0.004399505513158586,0.9988747211174105,0.3767530552711972,0.1714095854895588,0.10501036611092054
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,1.0,0.05,8.0,1.0,0.5,80,1.0,0.21544386728678852,0.4641593123990819,0.217767891523975,0.19602860463918698,0.03027899106860361,0.9980321321351743,0.35313189279981433,0.17189028898199352,0.1579778204943053
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.75,0.05,1.0,10.0,0.5,80,1.0,0.2126773179621262,0.46116951109340065,0.20255462041633662,0.16633087427204754,0.030279116114404474,0.9983028387005967,0.36788777233353187,0.17216639387885885,0.09536481266294358
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.5,0.02,2.0,6.0,0.5,80,1.0,0.21100246085487293,0.4593500417490706,0.18986016324133664,0.16967577511865434,0.012147149337043061,0.9953107975764979,0.32365793647491836,0.17303042820660558,0.21748130668038637
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,1.0,0.05,2.0,10.0,0.5,80,1.0,0.21583513782998784,0.4645806042335257,0.2121461908627241,0.17022886539200305,0.030278988104644,0.9986923362636447,0.37952715648187035,0.17340589965744302,0.07624729485855382
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.5,0.02,8.0,1.0,1.5,80,1.0,0.21367905869671303,0.4622543225289657,0.24573950276867296,0.22831249365529213,0.004489813414119187,0.9951693150645101,0.29237351370586023,0.17364456459029515,0.3675033571288004
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,1.0,0.02,8.0,1.0,0.5,80,1.0,0.21698960376161272,0.4658214290493866,0.21601567313605263,0.19465175959843634,0.012111599045629173,0.9980179169010586,0.36002967914131434,0.17378646913440218,0.14068993778908687
