f_star,f_gas,log10_Sigma_b,RHI_Rd,rotation_coherence,stable_activation_score,phase_region
0.22540654512881464,0.5995934548711854,8.863242860299144,3.6277892632586113,0.85,0.670137952357806,activated_mature
0.22540654512881464,0.5995934548711854,8.863242860299144,5.127789263258611,0.85,0.6666077803914809,activated_mature
0.22540654512881464,0.5995934548711854,8.863242860299144,6.627789263258611,0.85,0.5702050223838994,transition
0.22540654512881464,0.5995934548711854,8.863242860299144,8.127789263258611,0.85,0.4738022643763176,transition
0.22540654512881464,0.5995934548711854,8.863242860299144,9.627789263258611,0.85,0.47027209240999257,transition
0.22540654512881464,0.7745934548711854,7.663242860299144,3.6277892632586113,0.85,0.37456978356628745,transition
0.22540654512881464,0.7745934548711854,7.663242860299144,5.127789263258611,0.85,0.37103961159996246,transition
0.22540654512881464,0.7745934548711854,7.663242860299144,6.627789263258611,0.85,0.27463685359238077,pre_activation
0.22540654512881464,0.7745934548711854,7.663242860299144,8.127789263258611,0.85,0.17823409558479908,pre_activation
0.22540654512881464,0.7745934548711854,7.663242860299144,9.627789263258611,0.85,0.17470392361847403,pre_activation
0.22540654512881464,0.7745934548711854,7.963242860299144,3.6277892632586113,0.85,0.3806424958221458,transition
0.22540654512881464,0.7745934548711854,7.963242860299144,5.127789263258611,0.85,0.37711232385582083,transition
0.22540654512881464,0.7745934548711854,7.963242860299144,6.627789263258611,0.85,0.2807095658482391,pre_activation
0.22540654512881464,0.7745934548711854,7.963242860299144,8.127789263258611,0.85,0.1843068078406574,pre_activation
0.22540654512881464,0.7745934548711854,7.963242860299144,9.627789263258611,0.85,0.1807766358743324,pre_activation
0.22540654512881464,0.7745934548711854,8.263242860299144,3.6277892632586113,0.85,0.4743596216158318,transition
0.22540654512881464,0.7745934548711854,8.263242860299144,5.127789263258611,0.85,0.4708294496495068,transition
0.22540654512881464,0.7745934548711854,8.263242860299144,6.627789263258611,0.85,0.37442669164192505,transition
0.22540654512881464,0.7745934548711854,8.263242860299144,8.127789263258611,0.85,0.2780239336343434,pre_activation
0.22540654512881464,0.7745934548711854,8.263242860299144,9.627789263258611,0.85,0.27449376166801837,pre_activation
0.22540654512881464,0.7745934548711854,8.563242860299145,3.6277892632586113,0.85,0.5680767474095179,transition
0.22540654512881464,0.7745934548711854,8.563242860299145,5.127789263258611,0.85,0.5645465754431929,transition
0.22540654512881464,0.7745934548711854,8.563242860299145,6.627789263258611,0.85,0.4681438174356112,transition
0.22540654512881464,0.7745934548711854,8.563242860299145,8.127789263258611,0.85,0.37174105942802943,transition
0.22540654512881464,0.7745934548711854,8.563242860299145,9.627789263258611,0.85,0.3682108874617044,transition
0.22540654512881464,0.7745934548711854,8.863242860299144,3.6277892632586113,0.85,0.5741494596653761,transition
0.22540654512881464,0.7745934548711854,8.863242860299144,5.127789263258611,0.85,0.5706192876990511,transition
0.22540654512881464,0.7745934548711854,8.863242860299144,6.627789263258611,0.85,0.4742165296914694,transition
0.22540654512881464,0.7745934548711854,8.863242860299144,8.127789263258611,0.85,0.37781377168388774,transition
0.22540654512881464,0.7745934548711854,8.863242860299144,9.627789263258611,0.85,0.3742835997175627,transition
0.22540654512881464,0.9495934548711854,7.663242860299144,3.6277892632586113,0.85,0.37064202959560627,transition
0.22540654512881464,0.9495934548711854,7.663242860299144,5.127789263258611,0.85,0.3671118576292812,transition
0.22540654512881464,0.9495934548711854,7.663242860299144,6.627789263258611,0.85,0.27070909962169953,pre_activation
0.22540654512881464,0.9495934548711854,7.663242860299144,8.127789263258611,0.85,0.17430634161411787,pre_activation
0.22540654512881464,0.9495934548711854,7.663242860299144,9.627789263258611,0.85,0.17077616964779285,pre_activation
0.22540654512881464,0.9495934548711854,7.963242860299144,3.6277892632586113,0.85,0.3767147418514646,transition
0.22540654512881464,0.9495934548711854,7.963242860299144,5.127789263258611,0.85,0.3731845698851396,transition
0.22540654512881464,0.9495934548711854,7.963242860299144,6.627789263258611,0.85,0.2767818118775579,pre_activation
0.22540654512881464,0.9495934548711854,7.963242860299144,8.127789263258611,0.85,0.18037905386997619,pre_activation
0.22540654512881464,0.9495934548711854,7.963242860299144,9.627789263258611,0.85,0.17684888190365117,pre_activation
0.22540654512881464,0.9495934548711854,8.263242860299144,3.6277892632586113,0.85,0.47043186764515055,transition
0.22540654512881464,0.9495934548711854,8.263242860299144,5.127789263258611,0.85,0.4669016956788255,transition
0.22540654512881464,0.9495934548711854,8.263242860299144,6.627789263258611,0.85,0.37049893767124387,transition
0.22540654512881464,0.9495934548711854,8.263242860299144,8.127789263258611,0.85,0.2740961796636622,pre_activation
0.22540654512881464,0.9495934548711854,8.263242860299144,9.627789263258611,0.85,0.2705660076973372,pre_activation
0.22540654512881464,0.9495934548711854,8.563242860299145,3.6277892632586113,0.85,0.5641489934388366,transition
0.22540654512881464,0.9495934548711854,8.563242860299145,5.127789263258611,0.85,0.5606188214725115,transition
0.22540654512881464,0.9495934548711854,8.563242860299145,6.627789263258611,0.85,0.4642160634649299,transition
0.22540654512881464,0.9495934548711854,8.563242860299145,8.127789263258611,0.85,0.3678133054573482,transition
0.22540654512881464,0.9495934548711854,8.563242860299145,9.627789263258611,0.85,0.3642831334910232,transition
0.22540654512881464,0.9495934548711854,8.863242860299144,3.6277892632586113,0.85,0.570221705694695,transition
0.22540654512881464,0.9495934548711854,8.863242860299144,5.127789263258611,0.85,0.5666915337283699,transition
0.22540654512881464,0.9495934548711854,8.863242860299144,6.627789263258611,0.85,0.4702887757207882,transition
0.22540654512881464,0.9495934548711854,8.863242860299144,8.127789263258611,0.85,0.3738860177132065,transition
0.22540654512881464,0.9495934548711854,8.863242860299144,9.627789263258611,0.85,0.37035584574688146,transition
0.40040654512881463,0.24959345487118545,7.663242860299144,3.6277892632586113,0.85,0.6664630156142584,activated_mature
0.40040654512881463,0.24959345487118545,7.663242860299144,5.127789263258611,0.85,0.6629328436479334,activated_mature
0.40040654512881463,0.24959345487118545,7.663242860299144,6.627789263258611,0.85,0.5665300856403517,transition
0.40040654512881463,0.24959345487118545,7.663242860299144,8.127789263258611,0.85,0.4701273276327701,transition
0.40040654512881463,0.24959345487118545,7.663242860299144,9.627789263258611,0.85,0.46659715566644505,transition
0.40040654512881463,0.24959345487118545,7.963242860299144,3.6277892632586113,0.85,0.6725357278701167,activated_mature
0.40040654512881463,0.24959345487118545,7.963242860299144,5.127789263258611,0.85,0.6690055559037917,activated_mature
0.40040654512881463,0.24959345487118545,7.963242860299144,6.627789263258611,0.85,0.57260279789621,transition
0.40040654512881463,0.24959345487118545,7.963242860299144,8.127789263258611,0.85,0.47620003988862836,transition
0.40040654512881463,0.24959345487118545,7.963242860299144,9.627789263258611,0.85,0.4726698679223033,transition
0.40040654512881463,0.24959345487118545,8.263242860299144,3.6277892632586113,0.85,0.7662528536638027,activated_mature
0.40040654512881463,0.24959345487118545,8.263242860299144,5.127789263258611,0.85,0.7627226816974777,activated_mature
0.40040654512881463,0.24959345487118545,8.263242860299144,6.627789263258611,0.85,0.666319923689896,activated_mature
0.40040654512881463,0.24959345487118545,8.263242860299144,8.127789263258611,0.85,0.5699171656823143,transition
0.40040654512881463,0.24959345487118545,8.263242860299144,9.627789263258611,0.85,0.5663869937159893,transition
0.40040654512881463,0.24959345487118545,8.563242860299145,3.6277892632586113,0.85,0.8599699794574887,activated_mature
0.40040654512881463,0.24959345487118545,8.563242860299145,5.127789263258611,0.85,0.8564398074911637,activated_mature
0.40040654512881463,0.24959345487118545,8.563242860299145,6.627789263258611,0.85,0.760037049483582,activated_mature
0.40040654512881463,0.24959345487118545,8.563242860299145,8.127789263258611,0.85,0.6636342914760004,activated_mature
0.40040654512881463,0.24959345487118545,8.563242860299145,9.627789263258611,0.85,0.6601041195096753,activated_mature
