galaxy_name,r_kpc,r_over_Rd,q_eff,a_b_m_s2,a_bdvr_m_s2,a_total_m_s2,v_newton_km_s,v_bdvr_km_s,M_bdvr_eff_Msun,rho_bdvr_eff_Msun_kpc3
NGC2841,24.589037656903763,6.755230125523012,1.182184726543658,2.4681566440263248e-11,6.433722526285978e-11,8.901879170312302e-11,136.8460915967579,259.88839448543916,279075501872.3446,1588106.8979127456
NGC2841,24.764184100418408,6.8033472803347275,1.1827122134939527,2.4333676794693163e-11,6.391069971322979e-11,8.824437650792296e-11,136.3613060751262,259.6753968825647,281188751780.8349,1565551.7064695044
NGC2841,24.939330543933053,6.851464435146443,1.1832313075408594,2.399309096458106e-11,6.348971471119182e-11,8.748280567577288e-11,135.88163646301055,259.46514152365035,283301766107.2555,1543463.6968728497
NGC2841,25.1144769874477,6.899581589958158,1.183742142224795,2.3659605917049227e-11,6.307416145420677e-11,8.673376737125601e-11,135.40699340908293,259.2575706521333,285414534711.8832,1521830.249586278
NGC2841,25.28962343096234,6.947698744769873,1.1842448489614001,2.333302562543604e-11,6.266393404140594e-11,8.599695966684197e-11,134.93728973163996,259.05262815340564,287527047837.30316,1500639.1660463633
NGC2841,25.464769874476985,6.995815899581589,1.1847395570753467,2.301316078116279e-11,6.22589293755793e-11,8.527209015674209e-11,134.4724403513343,258.8502594982304,289639296098.8117,1479878.6518953603
NGC2841,25.63991631799163,7.043933054393305,1.1852263938336067,2.2699828519330886e-11,6.185904706915286e-11,8.455887558848375e-11,134.01236222643809,258.6504116884219,291751270475.0249,1459537.300991211
NGC2841,25.815062761506276,7.092050209205021,1.1857054844781945,2.2392852157306738e-11,6.146418935396614e-11,8.385704151127288e-11,133.55697429052597,258.4530332046872,293862962298.6932,1439604.0801540397
NGC2841,25.990209205020918,7.140167364016736,1.1861769522583836,2.2092060945596388e-11,6.107426099467057e-11,8.316632194026695e-11,133.106197392472,258.2580739565291,295974363247.71594,1420068.314610481
NGC2841,26.165355648535563,7.188284518828451,1.1866409184624154,2.1797289830354143e-11,6.068916920558013e-11,8.248645903593427e-11,132.65995423865908,258.0654852341198,298085465336.35236,1400919.6740987604
NGC2841,26.340502092050208,7.236401673640167,1.1870975024487,2.150837922690833e-11,6.030882357081358e-11,8.181720279772191e-11,132.21816933730577,257.87521966205543,300196260906.6241,1382148.159601797
NGC2841,26.515648535564853,7.2845188284518825,1.1875468216765235,2.122517480372388e-11,5.993313596757656e-11,8.115831077130044e-11,131.7807689448185,257.6872311549074,302306742619.90784,1363744.0906739943
NGC2841,26.690794979079495,7.3326359832635974,1.1879889917362636,2.094752727625583e-11,5.956202049243977e-11,8.05095477686956e-11,131.347681014084,257.5014748744929,304416903448.7102,1345698.0933327377
NGC2841,26.86594142259414,7.380753138075313,1.1884241263791266,2.0675292210179336e-11,5.919539339047692e-11,7.987068560065626e-11,130.91883514461807,257.3179071887862,306526736668.6256,1328001.0884860875
NGC2841,27.041087866108786,7.428870292887029,1.1888523375464115,2.040832983351216e-11,5.883317298713311e-11,7.924150282064527e-11,130.4941625344935,257.1364856324014,308636235850.4707,1310644.2808680034
NGC2841,27.21623430962343,7.476987447698744,1.1892737353983058,2.0146504857173155e-11,5.847527962270092e-11,7.862178447987408e-11,130.07359593397223,256.95716886857593,310745394852.59064,1293619.1484574685
NGC2841,27.391380753138073,7.525104602510459,1.1896884283422267,1.9889686303546655e-11,5.812163558928819e-11,7.801132189283485e-11,129.65706960077068,256.7799166525925,312854207813.3386,1276917.4323569878
NGC2841,27.566527196652718,7.573221757322175,1.1900965230607092,1.9637747342647107e-11,5.7772165070166604e-11,7.740991241281371e-11,129.24451925689092,256.60468979657475,314962669143.71967,1260531.1271058214
NGC2841,27.741673640167363,7.621338912133891,1.1904981245388497,1.9390565135501384e-11,5.7426794081396394e-11,7.681735921689777e-11,128.83588204695326,256.4314501356,317070773520.19745,1244452.4714100233
NGC2841,27.91682008368201,7.669456066945607,1.190893336091316,1.9148020684387545e-11,5.7085450415627733e-11,7.623347110001529e-11,128.43109649796884,256.26016049507234,319178515877.66266,1228673.9392659178
NGC2841,28.09196652719665,7.717573221757322,1.1912822593889247,1.890999868958918e-11,5.674806358798374e-11,7.565806227757292e-11,128.0301024804937,256.09078465930224,321285891402.557,1213188.2314591948
NGC2841,28.267112970711295,7.765690376569037,1.1916649944847961,1.8676387412343408e-11,5.641456478393547e-11,7.509095219627887e-11,127.63284117110916,255.92328734124288,323392895526.1499,1197988.2674210554
NGC2841,28.44225941422594,7.8138075313807525,1.1920416398400946,1.8447078543678308e-11,5.6084886809083237e-11,7.453196535276154e-11,127.23925501617433,255.75763415333418,325499523917.9664,1183067.1774257612
NGC2841,28.617405857740586,7.861924686192468,1.1924122923493583,1.82219670788523e-11,5.57589640407629e-11,7.39809311196152e-11,126.84928769680116,255.5937915794085,327605772479.36273,1168418.2951103149
NGC2841,28.792552301255228,7.910041841004183,1.1927770473654251,1.8000951197123772e-11,5.543673238139961e-11,7.343768357852338e-11,126.46288409500282,255.43172694761427,329711637337.24396,1154035.1503040395
