mse_bounded,rmse_bounded,spearman_A_rank_A_inferred,pearson_A_rank_A_inferred,spearman_A_bounded_A_inferred,pearson_A_bounded_A_inferred,prediction_min,prediction_max,prediction_std,bounded_prediction_std,n_oob,bootstrap
0.01063851086194667,0.10314315712613548,0.9647160350745605,0.9514086991012424,0.9641437741201283,0.966357831533878,-0.5114924782551531,1.6576588102130088,0.5342600141194161,0.369051451525381,32,91
0.013750990530163267,0.11726461755432994,0.9422059705895306,0.9218641699262791,0.9421760329040718,0.9508208646350326,-0.8269418436524528,1.3894495206902735,0.5215725903925162,0.36696750819262575,29,92
0.0214070118985951,0.14631135259642397,0.9198362418395275,0.8844673800138437,0.9145881349410633,0.914549312178044,-0.5590496904094608,2.039734538606476,0.5012808004227001,0.35234468751273945,33,93
0.017211496838711426,0.1311925944507213,0.9485241070113121,0.9592999728554475,0.9372855365999454,0.9419703091616101,-0.2999561129441808,1.6489615099751167,0.47973440458150307,0.3640755639349626,33,94
0.021509089273916995,0.1466597738779008,0.9439516129032258,0.9319916901255669,0.9423703618227022,0.9260647881001446,-0.4169883723596204,1.2068098407799466,0.4112659893111572,0.34947216766335554,31,95
0.01468530187007254,0.12118292730443732,0.9423755252608268,0.9207833396050668,0.936625979231816,0.946940788596788,-0.7935029138517489,1.841212660323662,0.5700514782050552,0.37413973540963275,32,96
0.009231586834804064,0.09608114713513814,0.9628403178097619,0.8693099098406328,0.9543158547044732,0.9613508645176084,-1.5104199605058997,1.1920011413097813,0.5444410222672217,0.3391597756513016,33,97
0.014516672198042499,0.1204851534341161,0.8747610294818681,0.9416988616270824,0.8787478469984008,0.9326893596496965,-0.2216959740653313,1.2117421575012415,0.3737535580284283,0.3036902322356697,28,98
0.02395750412178288,0.1547821182235948,0.8761538461538461,0.8992984514827744,0.877598412469396,0.895066887671899,0.06897418704089285,1.1962741623634827,0.3620719063878247,0.3421541401264067,25,99
0.006869450122282199,0.08288214598019407,0.955224104475694,0.9641336673080744,0.9459907210415707,0.9819559863214412,-0.3740761887616421,1.7321278682557055,0.5558841806888255,0.3996342301726231,28,100
0.013125272829721575,0.11456558309423286,0.9616197634318275,0.9614141861420501,0.9581914687818884,0.9583743120323062,-0.21762235112419034,1.609846606946261,0.43076571890737686,0.3527539668018844,30,101
0.023337710179489532,0.15276684908542668,0.9190848037797907,0.867171218198171,0.9174683967682911,0.9221651976888452,-0.1720435017225777,1.859397685226761,0.4476460154524393,0.33084798455313924,31,102
0.025768380891779914,0.16052532788248686,0.8984604105571847,0.857571686400533,0.8951539145170866,0.8971706658100802,-0.30599166995616306,2.2479938485957263,0.5078935636870434,0.34752802853713244,32,103
0.01874052961876175,0.13689605406570984,0.9522946243644206,0.9093382758017489,0.9495562366938325,0.9270753076386562,-0.5398789687686008,1.8039931785640388,0.5055125818198973,0.3398822465906635,31,104
0.007661941699357219,0.08753251795394223,0.9747371583560576,0.9135467371989581,0.9765931685807767,0.9806015041021416,-1.5213347253278708,1.996804289676795,0.6769738273243078,0.38217941783415244,33,105
0.019240115946896348,0.13870874502675146,0.9173925966242399,0.9348482781022767,0.9121770560871353,0.9314478021589269,-0.16355225977772353,1.384871004977356,0.43270182999217316,0.366348908337993,32,106
0.006781578832182733,0.08235034202832878,0.9803329536985984,0.9476740465141322,0.9786772235430168,0.9734000967859655,-0.3151167333666171,1.794092560262379,0.4563270229633696,0.3345365494805265,31,107
0.017533032571219114,0.1324123580758953,0.9061240066517615,0.8790930706798273,0.8977873395048824,0.9342655232155194,-1.6312363581700935,1.4024763990106446,0.5500848898752141,0.3303313287440121,32,108
0.00770521629789014,0.08777936145752109,0.9588392613004972,0.9001083561843438,0.9497063617011985,0.9744442525533902,-1.3241471661346282,1.3202112770794519,0.5877248486230239,0.3714230849594694,26,109
0.02073180925732754,0.1439854480748924,0.883956050446081,0.8638219517070959,0.8848484848484849,0.870114891847933,-0.6324234644031534,1.1137609803449926,0.3721631236335852,0.2816372656529724,31,110
