galaxy_name,Q,T,Vflat,e_Vflat,L36,MHI,Rdisk,RHI,Reff,SBeff,SBdisk,D,Inc,Ref,_Vflat,_L36,_MHI,_Rdisk,_T,M_star_Msun,M_gas_Msun,M_baryon_Msun,star_frac,gas_frac,r_over_Rdisk_eval,H_halo,S_star_gas,S_internal,S_struct,Q_eff,v_m5_bdvr_km_s,v_flat_obs_km_s,velocity_ratio_pred_over_obs,log10_velocity_error,abs_log10_velocity_error,log10_SBeff,log10_SBdisk,stellar_to_gas_ratio,log10_M_baryon_Msun,RHI_over_Rdisk,Reff_over_Rdisk,Sigma_baryon_Msun_kpc2,Sigma_star_Msun_kpc2,Sigma_gas_Msun_kpc2,log10_v_flat_obs,log10_Sigma_baryon,log10_Sigma_star,log10_Sigma_gas,log10_stellar_to_gas_ratio,sample_btfr_log10_v_pred,sample_btfr_log10_v_residual,sample_btfr_slope_logv_logm,sample_btfr_intercept_logv,A_source_required,A_Q_required,participation_fraction_required,gas_participation_required,gas_participation_required_status,ugc07125_hard_analog,ugc07125_regime_score,ugc07125_analog_distance,A_source_required_m6g,A_Q_required_m6g,sample_btfr_log10_v_residual_m6g,drive_star_frac,drive_sigma_star,drive_stellar_to_gas,bleed_gas_frac,bleed_hi_extent,bleed_low_sigma_baryon,bleed_low_v_for_mass_symptom
NGC6195,1.0,3.0,251.7,9.3,391.076,20.907,13.94,40.89,9.52,686.8,174.11,127.8,62.0,SG06,251.7,391.076,20.907,13.94,3.0,195538000000.0,27806310000.0,223344310000.0,0.8755002533979934,0.1244997466020065,1.808106169296987,1.1584342487888706,1.0444353412845864,1.2,1.2533224095415036,1.3070647063409546,279.2021577731948,251.7,1.109265624843841,0.0450355547973543,0.0450355547973543,2.836830286488879,2.240823715517666,7.032144862083462,11.348974892706314,2.9332855093256818,0.6829268292682926,182923489.210516,160149561.15625188,22773928.054264124,2.4008832155483626,8.262269476824219,8.204525752942523,7.35743794432455,0.8470878086179735,2.436779019120952,-0.03589580357258937,0.2597665671999078,-0.5113052299953095,0.6604771249662944,0.8126974375290563,0.6604771249662945,-1.7270969162617826,stellar_mass_alone_exceeds_required_participating_mass,False,0.5,6.90404075610023,0.6604771249662944,0.8126974375290563,-0.0358958035725893,0.8755002533979934,0.5707852013718137,0.8457141351846718,0.1244997466020065,0.0,0.6186902753685708,0.7216583960747667
NGC6503,1.0,6.0,116.3,2.4,12.845,1.744,2.16,14.05,1.62,774.16,398.87,6.26,74.0,"Be91,Be87",116.3,12.845,1.744,2.16,6.0,6422500000.0,2319520000.0000005,8742020000.0,0.7346700190573804,0.2653299809426197,3.627314814814815,1.2455374936398735,1.0,1.0,1.0,1.1212945194323891,115.02422131435556,116.3,0.9890302778534444,-0.0047904128483258,0.0047904128483258,2.8888307280420182,2.6008313731751938,2.76889183969097,9.941611795734016,6.50462962962963,0.75,298211525.9791261,219087067.47421506,79124458.50491108,2.0655797147284485,8.474524425074039,8.340616742278407,7.898310750903658,0.44230599137474946,2.0711931386166267,-0.005613423888178204,0.2597665671999078,-0.5113052299953095,1.0451091532736219,1.0223058022302436,1.045109153273622,1.1700115196683227,more_than_total_gas_required,False,1.5,5.589647180610434,1.045109153273622,1.0223058022302436,-0.0056134238881782,0.7346700190573804,0.6376660204948579,0.6301002960158398,0.2653299809426197,0.37770909314237033,0.47001232412815075,0.5585734667014478
NGC6674,1.0,3.0,241.3,4.9,214.654,32.165,6.04,50.02,7.75,560.83,1370.35,51.2,54.0,"Sa96,Br92",241.3,214.654,32.165,6.04,3.0,107327000000.0,42779450000.00001,150106450000.0,0.7150059174672374,0.2849940825327626,4.782284768211921,1.2789177091641697,1.0,1.2,1.2,1.3816140505574597,259.9080388998896,241.3,1.077115784914586,0.0322623904351289,0.0322623904351289,2.7488312369236176,3.13683150413124,2.5088447841194776,11.176399354063552,8.281456953642385,1.283112582781457,654855694.5823767,468225696.71351725,186629997.86885947,2.3825573219087857,8.816145608463174,8.670455244547798,8.270981451103093,0.39947379344470374,2.3919496638650464,-0.009392341956260708,0.2597665671999078,-0.5113052299953095,0.7429343492980206,0.8619363951580306,0.7429343492980209,0.097996532358081,partial_gas_participation_can_match_observed_vflat,False,1.5,5.879953838168571,0.7429343492980206,0.8619363951580306,-0.0093923419562607,0.7150059174672374,0.7997624922579473,0.6072850057969434,0.2849940825327626,0.5703818498446658,0.230717372159145,0.5789247268290674
NGC6946,1.0,6.0,158.9,10.9,66.173,5.67,2.44,21.25,4.2,571.26,2232.7,5.52,38.0,Bo08,158.9,66.173,5.67,2.44,6.0,33086500000.0,7541100000.0,40627600000.0,0.8143848024495663,0.1856151975504337,5.215163934426229,1.2884687499691123,1.0,1.0,1.0,1.159943361944264,171.77113572436693,158.9,1.081001483476192,0.0338262899432106,0.0338262899432106,2.7568338155405883,3.348830372378482,4.387489888743022,10.608821167944376,8.709016393442623,1.7213114754098362,1086079576.3840847,884486701.2580615,201592875.12602323,2.2011238972073794,9.035861646908801,8.946691307439457,8.304475178824418,0.6422161286150382,2.2445118268393176,-0.04338792963193816,0.2597665671999078,-0.5113052299953095,0.7323097901965829,0.8557510094627894,0.7323097901965832,-0.4421782986314065,stellar_mass_alone_exceeds_required_participating_mass,False,1.5,5.417182202428331,0.7323097901965829,0.8557510094627894,-0.0433879296319381,0.8143848024495663,0.9355164774973475,0.7365857910232575,0.1856151975504337,0.6167448558650581,0.07681316064314825,0.7620070365045637
NGC7331,1.0,3.0,239.0,5.4,250.631,11.067,5.02,27.01,3.99,2470.76,1806.47,14.7,75.0,"Be91,Be87",239.0,250.631,11.067,5.02,3.0,125315500000.0,14719110000.0,140034610000.0,0.894889484820931,0.1051105151790689,3.0876494023904386,1.2249496211358972,1.0693459708003397,1.2,1.2832151649604076,1.4150787367867366,258.50899090409604,239.0,1.081627577004586,0.0340777514417192,0.0340777514417192,3.392830561776918,3.256830753646836,8.513796010764239,11.146235386209625,5.380478087649403,0.7948207171314742,884398675.6339487,791439075.2143781,92959600.41957064,2.3783979009481375,8.946648083561472,8.898417488602549,7.968294248265398,0.9301232403371514,2.3841140734825035,-0.00571617253436596,0.2597665671999078,-0.5113052299953095,0.73061568960702,0.8547606036821187,0.7306156896070202,-1.5628673775792068,stellar_mass_alone_exceeds_required_participating_mass,False,1.5,7.671576756069675,0.73061568960702,0.8547606036821187,-0.0057161725343659,0.894889484820931,0.9117926985626422,0.8899443536810117,0.1051105151790689,0.25581014797345214,0.1393044708844846,0.5591268167314443
NGC7814,1.0,2.0,218.9,7.0,74.529,1.07,2.54,12.15,2.08,2709.13,2635.3,14.4,90.0,Fr11,218.9,74.529,1.07,2.54,2.0,37264500000.0,1423100000.0000002,38687600000.0,0.9632156039661288,0.0367843960338713,2.801181102362205,1.21241992374422,1.215726962628765,1.3,1.5804450514173949,1.7250248653833695,206.92698513381484,218.9,0.9453037237725668,-0.0244286313153802,0.0244286313153802,3.432829845538161,3.420830062026114,26.185440236104277,10.587571788933293,4.783464566929134,0.8188976377952756,954386939.1099899,919280391.9722137,35106547.13777611,2.3402457615679317,8.979724487335302,8.96344799681954,7.545388117054304,1.4180598797652355,2.238991948598479,0.1012538129694529,0.2597665671999078,-0.5113052299953095,1.2523177184776362,1.1190700239384648,1.2523177184776355,7.85936825618395,more_than_total_gas_required,False,0.5,17.148166895944776,1.2523177184776362,1.1190700239384648,0.1012538129694529,0.9632156039661288,0.9437514173489814,1.0,0.0367843960338713,0.19107215161827476,0.11613548477582691,0.0
UGC00128,1.0,8.0,129.3,2.8,12.02,7.431,5.95,31.27,9.63,20.36,88.89,64.5,57.0,"VB99,VH93",129.3,12.02,7.431,5.95,8.0,6010000000.0,9883230000.000002,15893230000.000002,0.378148431753646,0.621851568246354,3.4369747899159666,1.2386949209427192,1.0,1.0,1.0,1.1151344967086132,133.19660971606464,129.3,1.030136192699649,0.0128946458972553,0.0128946458972553,1.308777773664721,1.9488529061997133,0.6081007929593867,10.201212168360524,5.25546218487395,1.6184873949579832,71449364.20299143,27018465.0231563,44430899.17983512,2.111598524880394,7.85399836854531,7.431660672187525,7.647685102457371,-0.21602443026984575,2.1386286362576317,-0.027030111377237542,0.2597665671999078,-0.5113052299953095,0.8880172791386336,0.9423466873389186,0.8880172791386342,0.8199204977850879,partial_gas_participation_can_match_observed_vflat,False,2.5,4.672542212150385,0.8880172791386336,0.9423466873389186,-0.0270301113772375,0.378148431753646,0.19096689066119613,0.27942953066588483,0.621851568246354,0.24225387365582465,0.9046714147016347,0.6739124527046411
UGC00731,1.0,10.0,73.3,2.3,0.323,1.807,2.3,11.57,1.4,25.63,82.57,12.5,57.0,"Sw09,Sw02",73.3,0.323,1.807,2.3,10.0,161500000.0,2403310000.0,2564810000.0,0.0629676272316467,0.9370323727683532,2.819565217391305,1.2132604417332014,1.0,1.0,1.0,1.0922371192407492,83.55044525791908,73.3,1.139842363682389,0.0568447940412088,0.0568447940412088,1.408748606184244,1.916822284595912,0.0671989880622974,9.409055198294674,5.030434782608697,0.6086956521739131,77164875.1590783,4858889.094393403,72305986.0646849,1.865103974641128,7.887419657901373,6.686536986273821,7.859174253134717,-1.172637266860896,1.9328527394601456,-0.06774876481901759,0.2597665671999078,-0.5113052299953095,0.5924078760660874,0.76968037266523,0.5924078760660875,0.5650180977955661,partial_gas_participation_can_match_observed_vflat,True,4.0,3.818442264351378,0.5924078760660874,0.76968037266523,-0.0677487648190175,0.0629676272316467,0.0,0.0,0.9370323727683532,0.21785271247259455,0.8812608470317385,0.8932016495885903
UGC01230,1.0,9.0,103.7,6.1,7.62,6.43,4.34,26.29,6.45,28.63,69.32,53.7,22.0,"dB02,VdH93",103.7,7.62,6.43,4.34,9.0,3810000000.0,8551900000.0,12361900000.0,0.3082050493856122,0.6917949506143878,3.7718894009216593,1.250452323768591,1.0,1.0,1.0,1.125719092851827,125.67903163159885,103.7,1.211948231741551,0.0834840693771751,0.0834840693771751,1.4568213480215986,1.8408585540418796,0.445515031747331,10.092085226100666,6.057603686635945,1.4861751152073734,104454197.95534526,32193311.239361703,72260886.71598355,2.015778756389041,8.01892589871753,7.507765648292483,7.858903286508172,-0.3511376382156886,2.110281105077766,-0.09450234868872531,0.2597665671999078,-0.5113052299953095,0.4635149246504872,0.6808193039643391,0.463514924650487,0.2245027592741795,partial_gas_participation_can_match_observed_vflat,False,2.5,3.1632591328493924,0.4635149246504872,0.6808193039643391,-0.0945023486887253,0.3082050493856122,0.22836806737449666,0.20745920925662303,0.6917949506143878,0.3292352096141034,0.789144839272696,1.0
UGC01281,1.0,8.0,55.2,3.5,0.353,0.294,1.63,5.26,2.01,13.83,135.78,5.27,90.0,"dB02,Sw02",55.2,0.353,0.294,1.63,8.0,176500000.0,391020000.0,567520000.0,0.3110022554271215,0.6889977445728784,2.2300613496932518,1.1835692393043595,1.0,1.0,1.0,1.065507628776736,56.59786875752487,55.2,1.0253237093754506,0.0108610000266834,0.0108610000266834,1.1408221801093106,2.1328358043383724,0.4513835609431743,8.753981171127867,3.226993865030675,1.2331288343558282,33995864.843807615,10572790.641619757,23423074.20218786,1.741939077729199,7.531426093961837,7.02418963255781,7.369643894213213,-0.3454542616554017,1.7626864081612053,-0.020747330432006272,0.2597665671999078,-0.5113052299953095,0.9048071001331854,0.951213488199776,0.9048071001331852,0.8618385900147955,partial_gas_participation_can_match_observed_vflat,False,1.0,5.057646638430096,0.9048071001331854,0.951213488199776,-0.0207473304320062,0.3110022554271215,0.0,0.21048655531665933,0.6889977445728784,0.02229407351900968,1.0,0.6400767073834589
UGC02487,1.0,0.0,332.0,3.5,489.955,17.963,7.89,40.2,9.63,818.14,1150.35,69.1,36.0,"No07,No05",332.0,489.955,17.963,7.89,0.0,244977500000.0,23890790000.000004,268868290000.0,0.9111431474496304,0.0888568525503695,3.157794676806084,1.2278396007840038,1.0935777049443676,1.5,1.6403665574165514,1.8131988587133503,344.4562886831093,332.0,1.0375189418165942,0.0159960343010751,0.0159960343010751,2.912827626440297,3.060829996825313,10.25405606093394,11.429539585079066,5.095057034220533,1.220532319391635,687393957.7004666,626314294.1570613,61079663.54340534,2.5211380837040362,8.837205710302111,8.796792323568935,7.785896636085024,1.010895687483911,2.4577070326961383,0.06343105100789792,0.2597665671999078,-0.5113052299953095,0.863010069011132,0.928983352386431,0.863010069011132,-0.5416923631321922,stellar_mass_alone_exceeds_required_participating_mass,False,1.5,9.635499791371076,0.863010069011132,0.928983352386431,0.0634310510078979,0.9111431474496304,0.8618498308229741,0.9329691554050223,0.0888568525503695,0.22486011673416503,0.21596542964780951,0.18673633139728388
UGC02885,1.0,5.0,289.5,12.0,403.525,40.075,11.4,74.24,12.2,421.53,470.79,80.6,64.0,"Sa96,RA85",289.5,403.525,40.075,11.4,5.0,201762500000.0,53299750000.00001,255062250000.0,0.7910323852314484,0.2089676147685516,3.791228070175438,1.2510919664424829,1.0,1.0,1.0,1.1262949308561363,267.9255399206608,289.5,0.9254768218330252,-0.0336344534924578,0.0336344534924578,2.624828488500072,2.672827229466761,3.785430513276328,11.406646186442565,6.512280701754385,1.0701754385964912,312360863.98615557,247087559.2919247,65273304.694230914,2.4616485680634552,8.494656615411506,8.392850879489966,7.814735600962208,0.578115278527759,2.4517600931207952,0.009888474942659986,0.2597665671999078,-0.5113052299953095,1.3631316887578961,1.1675323073722184,1.363131688757897,2.737741463719603,more_than_total_gas_required,False,1.5,6.326961857143708,1.363131688757896,1.1675323073722184,0.0098884749426599,0.7910323852314484,0.6633360659544618,0.7024413957156014,0.2089676147685516,0.37853874785224695,0.45591035459557805,0.47508841360038606
UGC03205,1.0,2.0,219.6,8.6,113.642,9.677,3.19,28.6,5.35,587.26,3915.89,50.0,67.0,"No07,No05",219.6,113.642,9.677,3.19,2.0,56821000000.0,12870410000.0,69691410000.0,0.8153228640373326,0.1846771359626674,5.321316614420063,1.2906079161079664,1.0,1.3,1.3,1.510429888778797,224.3218621711867,219.6,1.0215021046046753,0.0092392657479627,0.0092392657479627,2.768830420780154,3.5928304836765594,4.414855470804738,10.843179251275886,8.965517241379311,1.677115987460815,1089978714.0991092,888684566.9190147,201294147.1800946,2.3416323357780544,9.037418016803409,8.948747638185475,8.303831147544683,0.6449164906407929,2.305390221641894,0.036242114136160186,0.2597665671999078,-0.5113052299953095,0.9184233929478556,0.9583440890138862,0.9184233929478564,0.5582744630140115,partial_gas_participation_can_match_observed_vflat,False,1.5,7.194564012431446,0.9184233929478556,0.9583440890138862,0.0362421141361601,0.8153228640373326,0.9365270446579859,0.7380241842482398,0.1846771359626674,0.6445588841617568,0.07572297222016622,0.33316160892412144
UGC03546,1.0,1.0,196.9,7.4,101.336,2.675,3.79,18.37,2.58,2403.42,922.21,28.7,55.0,"No07,No05",196.9,101.336,2.675,3.79,1.0,50668000000.0,3557750000.0,54225750000.0,0.9343900268783742,0.0656099731216258,2.763852242744063,1.21069732641967,1.1363764990649612,1.4,1.5909270986909456,1.7339986571099069,225.7367528112344,196.9,1.146453797923994,0.0593565573555587,0.0593565573555587,3.3808296708221524,2.9648298271886078,14.241585271590193,10.734205567483997,4.846965699208443,0.6807387862796834,600824009.5352541,561403962.4188187,39420047.11643547,2.2942457161381182,8.778747279189737,8.74927547358263,7.595717139030073,1.1535583345525562,2.2770825018881466,0.01716321424997158,0.2597665671999078,-0.5113052299953095,0.5788603069657645,0.7608286975172299,0.5788603069657642,-5.418836542632622,stellar_mass_alone_exceeds_required_participating_mass,False,0.5,10.518746533554694,0.5788603069657645,0.7608286975172299,0.0171632142499715,0.9343900268783742,0.8384980581248754,1.0,0.0656099731216258,0.1979579857365505,0.2569137318767277,0.43591050359112227
UGC04278,1.0,7.0,91.4,4.8,1.307,1.116,2.21,8.9,2.46,34.11,377.42,9.51,90.0,"dB02,Sw02",91.4,1.307,1.116,2.21,7.0,653500000.0,1484280000.0000002,2137780000.0,0.3056909504252074,0.6943090495747926,2.5701357466063346,1.201405482248547,1.0,1.0,1.0,1.0815646977631832,79.44078140808993,91.4,0.8691551576377454,-0.0609026883488162,0.0609026883488162,1.5328817194073971,2.576824910294984,0.4402808095507585,9.3299630097118,4.027149321266968,1.1131221719457014,69662425.88050859,21295173.17633824,48367252.70417036,1.9609461957338314,7.842998593983464,7.328281176188226,7.684551419840309,-0.35627024365208276,1.9123072331396451,0.04863896259418632,0.2597665671999078,-0.5113052299953095,1.7523092495903396,1.32374818209142,1.7523092495903403,2.083536575032499,more_than_total_gas_required,False,0.0,6.35880514643127,1.7523092495903396,1.32374818209142,0.0486389625941863,0.3056909504252074,0.14016187111727904,0.20472524069396203,0.6943090495747926,0.10906004985218481,0.9123764126743409,0.266398719867893
UGC04325,1.0,9.0,90.9,2.7,2.026,0.678,1.86,6.61,2.79,41.0,213.22,9.6,41.0,"Sw09,Sw02",90.9,2.026,0.678,1.86,9.0,1013000000.0,901740000.0,1914740000.0,0.5290535529628043,0.4709464470371957,2.5268817204301075,1.1992475258607282,1.0,1.0,1.0,1.0796219985805482,77.21289184749469,90.9,0.8494267529977413,-0.0708740648707405,0.0708740648707405,1.6127838567197357,2.3288279390142805,1.123383680440038,9.282109810037621,3.553763440860215,1.5,88085424.828239,46601906.96961786,41483517.858621135,1.9585638832219674,7.944904053243674,7.6684036885663325,7.617875578040201,0.050528110526131174,1.8998765717307515,0.058687311491215866,0.2597665671999078,-0.5113052299953095,1.9208624175640472,1.385951809250252,1.9208624175640476,2.9553442293860583,more_than_total_gas_required,False,1.0,6.667641923645898,1.9208624175640472,1.385951809250252,0.0586873114912158,0.5290535529628043,0.3073123367068295,0.4214132221583646,0.4709464470371957,0.05772778963236304,0.8409948263888256,0.21228361110601054
UGC04499,1.0,8.0,72.8,2.4,1.552,1.1,1.73,8.67,2.69,33.79,127.3,12.5,50.0,"Sw09,Sw02",72.8,1.552,1.1,1.73,8.0,776000000.0,1463000000.0000002,2239000000.0,0.3465832961143367,0.6534167038856633,3.283236994219653,1.2328423078983566,1.0,1.0,1.0,1.109865684678054,81.40952833469596,72.8,1.1182627518502193,0.0485438592494414,0.0485438592494414,1.5287881917748962,2.1048284036536558,0.530416951469583,9.35005409357903,5.011560693641618,1.5549132947976878,119064425.00008474,41265740.866487615,77798684.13359715,1.8621313793130372,8.075782018963324,7.615589646642483,7.890972251509605,-0.2753826048671224,1.917526225027161,-0.055394845714123786,0.2597665671999078,-0.5113052299953095,0.6394764612737749,0.7996727213515382,0.6394764612737751,0.4482486649295846,partial_gas_participation_can_match_observed_vflat,False,2.0,4.10021991452648,0.6394764612737749,0.7996727213515382,-0.0553948457141237,0.3465832961143367,0.2813573017533543,0.24781140118038383,0.6534167038856633,0.21580607423015763,0.749318905680447,0.8266699553920984
UGC05005,1.0,10.0,98.9,7.2,4.1,3.093,3.2,21.61,5.02,25.63,65.59,53.7,41.0,"dB02,VH93",98.9,4.1,3.093,3.2,10.0,2050000000.0,4113690000.0,6163690000.0,0.3325929759608286,0.6674070240391713,4.1609375,1.262559899973085,1.0,1.0,1.0,1.1366189324078688,106.11924294591644,98.9,1.0729953786240285,0.0305978514697671,0.0305978514697671,1.408748606184244,1.816837630902035,0.49833604379523,9.78984078795116,6.753125,1.5687499999999999,95798997.18614104,31862073.568201702,63936923.617939346,1.9951962915971795,7.981360962953233,7.503274036057827,7.805751735972338,-0.30247769991451057,2.031768104924404,-0.03657181332722437,0.2597665671999078,-0.5113052299953095,0.7544120108792741,0.8685689442291119,0.7544120108792743,0.632026663977226,partial_gas_participation_can_match_observed_vflat,False,2.5,4.397274672293073,0.7544120108792741,0.8685689442291119,-0.0365718133272243,0.3325929759608286,0.226160700767032,0.23337874334609826,0.6674070240391713,0.40465503627931493,0.8154579016251464,0.7252990281598031
UGC05721,1.0,7.0,79.7,6.6,0.531,0.562,0.38,6.74,0.6,233.79,913.76,6.18,61.0,"dB02,Sw02",79.7,0.531,0.562,0.38,7.0,265500000.0,747460000.0000001,1012960000.0,0.2621031432633075,0.7378968567366925,9.657894736842104,1.3360059126415424,1.0,1.0,1.0,1.2027386693887572,69.50406644054378,79.7,0.872071097121001,-0.0594481070070641,0.0594481070070641,2.3688259309588453,2.9608321428206965,0.3552029540042276,9.005592296177396,17.736842105263158,1.5789473684210527,1116465312.7033677,292629067.80400425,823836244.8993636,1.9014583213961123,9.04784523458566,8.466317463825753,8.915840894944411,-0.4495234311186591,1.8280465663846281,0.07341175501148411,0.2597665671999078,-0.5113052299953095,1.7289897873520332,1.3149105624916217,1.7289897873520328,1.9879291132583885,more_than_total_gas_required,False,2.0,8.188097583759184,1.7289897873520332,1.3149105624916215,0.0734117550114841,0.2621031432633075,0.6994406263116703,0.15505236284253995,0.7378968567366925,1.0,0.06841903236017255,0.13298552236298702
UGC06399,1.0,9.0,85.0,3.8,2.296,0.674,2.05,8.8,3.45,30.82,311.05,18.0,75.0,"VS01,SV98",85.0,2.296,0.674,2.05,9.0,1148000000.0,896420000.0000001,2044420000.0,0.5615284530575909,0.4384715469424091,2.987804878048781,1.2207177246052956,1.0,1.0,1.0,1.0989505344988482,79.18776867377045,85.0,0.9316208079267112,-0.0307608199797454,0.0307608199797454,1.4888326343824003,2.4928302056786884,1.280649695455255,9.310570120887753,4.292682926829269,1.6829268292682928,77425234.68314877,43476472.25924946,33948762.42389931,1.9294189257142929,7.8888825304181305,7.638254297592331,7.530823947032782,0.10743035055954901,1.907269608981733,0.02214931673255993,0.2597665671999078,-0.5113052299953095,1.327526746740222,1.1521834692184323,1.3275267467402216,1.7469737752065368,more_than_total_gas_required,False,1.0,5.881969699914258,1.327526746740222,1.1521834692184325,0.0221493167325599,0.5615284530575909,0.29249566167020785,0.45172315681518616,0.4384715469424091,0.13785355785905587,0.8802361505970459,0.4090579847436801
UGC06446,1.0,7.0,82.2,4.3,0.988,1.379,1.49,10.33,2.06,37.05,86.46,12.0,51.0,"VS01,SV98",82.2,0.988,1.379,1.49,7.0,494000000.0,1834070000.0,2328070000.0,0.2121929323430996,0.7878070676569003,4.157718120805369,1.262466015327448,1.0,1.0,1.0,1.136534412801555,83.18917299910873,82.2,1.0120337347823447,0.0051949893670559,0.0051949893670559,1.568788212315347,1.9368152311976328,0.2693463172070859,9.366996034464401,6.932885906040268,1.3825503355704698,166895116.60013008,35413964.18512513,131481152.41500495,1.9148718175400503,8.222443629281738,7.549174543740984,8.118863501960272,-0.5696889582192886,1.9219271748526574,-0.007055357312607091,0.2597665671999078,-0.5113052299953095,0.95327903638487,0.9763600956536835,0.95327903638487,0.9406949168987684,partial_gas_participation_can_match_observed_vflat,False,3.0,5.055832032767422,0.95327903638487,0.9763600956536836,-0.007055357312607,0.2121929323430996,0.2487181350761942,0.09104417489978783,0.7878070676569003,0.42414766161550216,0.6465870356931417,0.5663389598078257
UGC06614,1.0,1.0,199.8,16.0,124.35,21.888,5.1,60.63,3.68,1461.61,540.54,88.7,36.0,"dB01,VH93",199.8,124.35,21.888,5.1,1.0,62175000000.0,29111040000.000004,91286040000.0,0.6811008561659592,0.3188991438340408,6.304901960784315,1.3072102251977589,1.0,1.4,1.4,1.64754151219284,250.63734314036813,199.8,1.2544411568586993,0.0984502943067262,0.0984502943067262,3.164831505697767,2.732827837302287,2.135787659939321,10.960404367736713,11.88823529411765,0.7215686274509805,558578412.1985576,380448234.7842597,178130177.41429797,2.3005954838899636,8.747084147182726,8.580295573387986,8.25073750045312,0.32955807293486544,2.3358413877345323,-0.035245903844568716,0.2597665671999078,-0.5113052299953095,0.403830226698857,0.6354763777662054,0.4038302266988569,-0.8694618183465477,stellar_mass_alone_exceeds_required_participating_mass,False,1.5,5.954717736046878,0.403830226698857,0.6354763777662054,-0.0352459038445687,0.6811008561659592,0.755454249012319,0.5700432220131547,0.3188991438340408,0.9614879051613338,0.27909276532435645,0.7181583788255097
UGC06667,1.0,6.0,83.8,3.1,1.397,0.809,5.15,8.59,3.5,18.06,614.94,18.0,89.0,"VS01,SV98",83.8,1.397,0.809,5.15,6.0,698500000.0,1075970000.0,1774470000.0,0.3936386639390917,0.6063613360609084,1.5,1.1377142691005784,1.0,1.0,1.0,1.0242267142793506,73.78901586001074,83.8,0.8805371821003668,-0.0552523005256959,0.0552523005256959,1.256717745977487,2.788832743515087,0.6491816686338838,9.249068661364879,1.6679611650485435,0.6796116504854368,10648154.279131887,4191525.223854798,6456629.05527709,1.9232440186302764,7.027274334924381,6.622372084009704,6.810005836138861,-0.1876337521291574,1.8912935859636915,0.03195043266658493,0.2597665671999078,-0.5113052299953095,1.663447896169934,1.2897472218112873,1.6634478961699324,2.094146108457169,more_than_total_gas_required,False,0.0,6.354174605416115,1.663447896169934,1.289747221811287,0.0319504326665849,0.3936386639390917,0.0,0.29455230261303045,0.6063613360609084,0.0,1.0,0.3562743423569818
UGC06786,1.0,0.0,219.4,7.8,73.407,5.03,3.6,20.31,3.42,992.73,1078.52,29.3,64.0,"No07,No05",219.4,73.407,5.03,3.6,0.0,36703500000.0,6689900000.000001,43393400000.0,0.8458313937142514,0.1541686062857485,3.2958333333333334,1.2333331959516023,1.0120953548944314,1.5,1.518143032341647,1.6856057564240632,210.5040355276997,219.4,0.9594532157142192,-0.0179761972208674,0.0179761972208674,2.996831146325563,3.0328282030399567,5.486404878996696,10.6374236797072,5.641666666666667,0.95,532891520.64535886,450736377.6059707,82155143.03938816,2.341236623238692,8.726638809814512,8.653922610114448,7.914634756130323,0.7392878539841236,2.2519418031332417,0.08929482010545042,0.2597665671999078,-0.5113052299953095,1.1800619003175814,1.0863065406769774,1.180061900317581,2.167954388741374,more_than_total_gas_required,False,1.5,8.54973655534234,1.1800619003175814,1.0863065406769774,0.0892948201054504,0.8458313937142514,0.7916376624028618,0.7882926772764871,0.1541686062857485,0.28413249694811826,0.29341408455573414,0.04744770875401376
UGC06917,1.0,9.0,108.7,3.5,6.832,2.023,2.76,12.67,4.52,53.07,261.11,18.0,56.0,"VS01,SV98",108.7,6.832,2.023,2.76,9.0,3416000000.0,2690590000.0000005,6106590000.0,0.5593956692687736,0.4406043307312265,3.114130434782609,1.2260485847628753,1.0,1.0,1.0,1.1037496387482806,104.33054618752848,108.7,0.959802632819949,-0.0178180630954004,0.0178180630954004,1.7248490876293856,2.416823504766854,1.2696100111871371,9.785798762190888,4.590579710144928,1.6376811594202898,127585326.60359396,71370679.16429251,56214647.43930147,2.0362295440862948,8.105800729702338,7.853519829528417,7.74984949124934,0.10367033827907687,2.0307181217681243,0.005511422318170478,0.2597665671999078,-0.5113052299953095,1.1783444276266832,1.0855157426894755,1.178344427626684,1.4047722983809614,more_than_total_gas_required,False,1.5,5.495927104083218,1.1783444276266832,1.0855157426894757,0.0055114223181704,0.5593956692687736,0.39828617120431054,0.44972032306974796,0.4406043307312265,0.17015641232245463,0.7282917378883329,0.49866091105822746
UGC06930,1.0,7.0,107.2,5.1,8.932,3.237,3.94,16.76,4.38,73.93,189.16,18.0,32.0,"VS01,SV98",107.2,8.932,3.237,3.94,7.0,4466000000.0,4305210000.000001,8771210000.0,0.5091657821440827,0.4908342178559173,2.682741116751269,1.206879616957999,1.0,1.0,1.0,1.0864927848578605,113.31954022629942,107.2,1.0570852633050318,0.0241100184232918,0.0241100184232918,1.8688207061975173,2.276829305343389,1.037347771653415,9.943059508996027,4.253807106598985,1.1116751269035532,89926397.76836967,45787444.65513184,44138953.113237835,2.030194785356751,7.953887196986764,7.6607464067261555,7.644822028360395,0.01592437836576012,2.0715692061209894,-0.04137442076423836,0.2597665671999078,-0.5113052299953095,0.8008661287325861,0.894911240700767,0.8008661287325858,0.5942950511126154,partial_gas_participation_can_match_observed_vflat,False,0.5,4.572824201808405,0.8008661287325861,0.894911240700767,-0.0413744207642383,0.5091657821440827,0.30354922730314166,0.4029809625487774,0.4908342178559173,0.13363800390420347,0.834702415218044,0.7511633394469506
