model_label,placement,activation_name,disorder_name,alpha,beta,gamma,floor,median_abs_log10_error,mean_abs_log10_error,max_abs_log10_error,frac_within_010_dex,frac_within_015_dex,frac_within_020_dex,n_above_020_dex,n_above_030_dex,delta_median_abs_vs_frozen_m4c,delta_frac010_vs_frozen_m4c,target_gate,target_new_pred_km_s,target_new_log10_error,target_new_abs_log10_error,hard_analog_median_abs_log10_error,hard_analog_mean_abs_log10_error,objective
mixed_star_org__gas__hi_extent,q_eff,mixed_star_org,hi_extent,1.0,1.0,4.0,0.05,0.2704737409516143,0.2886382125404882,0.5700834229765128,0.06896551724137931,0.14942528735632185,0.20689655172413793,69,36,0.2288598414822594,-0.8850574712643677,0.09880348390632249,34.97629915020143,-0.2704737409516143,0.2704737409516143,0.47835757435258297,0.45144243132067846,3.912718953725073
stellar_to_gas__gas__low_v_for_mass_symptom,q_eff,stellar_to_gas,low_v_for_mass_symptom,1.0,0.5,4.0,0.1,0.28691744994185164,0.28174101030128207,0.5383771483298667,0.08045977011494253,0.09195402298850575,0.20689655172413793,69,36,0.24530355047249675,-0.8735632183908045,0.10899027590082477,36.73513172802125,-0.24916599421791466,0.24916599421791466,0.4255070115778491,0.4186291014864631,3.915338161883796
sigma_star__gas__low_sigma_baryon,q_eff,sigma_star,low_sigma_baryon,1.0,2.0,2.0,0.0,0.3113298151442384,0.6430899878640854,6.055252300525696,0.19540229885057472,0.28735632183908044,0.367816091954023,55,45,0.2697159156748835,-0.7586206896551724,0.034404177975046885,20.639221805567125,-0.4995542773852446,0.4995542773852446,0.6254674342766682,1.3295105231255364,3.9166321838894302
mixed_star_org__gas__hi_plus_low_sigma,q_eff,mixed_star_org,hi_plus_low_sigma,1.0,0.25,4.0,0.0,0.32182402546921546,0.346344884441273,0.8899291616427452,0.04597701149425287,0.16091954022988506,0.2413793103448276,66,47,0.28021012599986056,-0.9080459770114941,0.048757050624128384,24.570072551724852,-0.4238411568437304,0.4238411568437304,0.6112780094331222,0.6277720788126697,3.9227375200553554
sigma_star__gas__hi_extent,q_eff,sigma_star,hi_extent,1.0,4.0,0.5,0.0,0.31220731714877376,0.648136230798507,6.055252300525696,0.1839080459770115,0.2413793103448276,0.367816091954023,55,44,0.27059341767941886,-0.7701149425287356,0.031844946705199974,19.856741803526187,-0.5163396070023062,0.5163396070023062,0.6295612128093132,1.3592906538428386,3.9259023507024966
star_frac__gas__hi_plus_low_sigma,q_eff,star_frac,hi_plus_low_sigma,1.0,1.0,4.0,0.0,0.3347841715555186,0.35558590959071257,0.8893568759029846,0.034482758620689655,0.12643678160919541,0.2413793103448276,66,48,0.2931702720861637,-0.9195402298850575,0.05308485862007523,25.637345611322424,-0.405374537678857,0.405374537678857,0.634986343243408,0.6320007052760716,3.9264071279852457
sigma_star__gas__low_sigma_baryon,q_eff,sigma_star,low_sigma_baryon,1.0,4.0,0.5,0.0,0.31196624594783046,0.648757271045372,6.055252300525696,0.19540229885057472,0.28735632183908044,0.367816091954023,55,45,0.27035234647847556,-0.7586206896551724,0.03025973023999378,19.356206716597967,-0.5274273441780355,0.5274273441780355,0.6473893227593438,1.3656412849661117,3.931205148089418
mixed_star_org__gas__hi_plus_low_sigma,q_eff,mixed_star_org,hi_plus_low_sigma,1.0,0.5,4.0,0.0,0.32532307998097415,0.35511001194909236,0.9096507910681327,0.034482758620689655,0.13793103448275862,0.2413793103448276,66,48,0.28370918051161925,-0.9195402298850575,0.04536336318656641,23.69956354853658,-0.43950724762086846,0.43950724762086846,0.629274971840454,0.644745705107236,3.936041782898222
sigma_star__gas__hi_plus_low_sigma,q_eff,sigma_star,hi_plus_low_sigma,1.0,4.0,0.5,0.0,0.3226067990127928,0.64880853398481,6.055252300525696,0.1839080459770115,0.28735632183908044,0.367816091954023,55,45,0.2809928995434379,-0.7701149425287356,0.031032107216553327,19.601682891896456,-0.5219542366566116,0.5219542366566116,0.6386599307812737,1.3625861189736048,3.939109147393668
stellar_to_gas__gas__hi_extent,q_eff,stellar_to_gas,hi_extent,1.0,4.0,2.0,0.05,0.3320080680920706,0.3364103935538863,0.6888921461618573,0.08045977011494253,0.16091954022988506,0.22988505747126436,67,47,0.2903941686227157,-0.8735632183908045,0.060196324573232034,27.300632767669665,-0.378074882598764,0.378074882598764,0.5760220094098396,0.5547875339062815,3.9399347240076383
star_frac__gas__low_v_for_mass_symptom,q_eff,star_frac,low_v_for_mass_symptom,1.0,2.0,4.0,0.1,0.2869080230245499,0.2842591298664599,0.4774523492370397,0.022988505747126436,0.09195402298850575,0.19540229885057472,70,39,0.24529412355519498,-0.9310344827586207,0.1279143684888727,39.79673022364701,-0.21440020466733836,0.21440020466733836,0.3986813956346023,0.3845149405864381,3.941853360281923
mixed_star_org__gas__low_sigma_baryon,q_eff,mixed_star_org,low_sigma_baryon,1.0,2.0,4.0,0.0,0.36086710710581504,0.3955627273857681,1.0615351252485075,0.12643678160919541,0.20689655172413793,0.26436781609195403,64,52,0.31925320763646015,-0.8275862068965516,0.02710206887985163,18.318459467367166,-0.5513586478495028,0.5513586478495028,0.6650718161744125,0.7467700897475282,3.942699943555417
stellar_to_gas__gas__low_sigma_baryon,q_eff,stellar_to_gas,low_sigma_baryon,1.0,4.0,4.0,0.05,0.38453401941870075,0.36371553205695994,0.6888921461618573,0.10344827586206896,0.1724137931034483,0.2413793103448276,66,55,0.34292011994934585,-0.8505747126436781,0.05652640813836877,26.4553444532463,-0.3917341752363539,0.3917341752363539,0.5760220094098396,0.567185552090802,3.9492903216530637
star_frac__gas__hi_extent,q_eff,star_frac,hi_extent,1.0,4.0,4.0,0.1,0.295655518506996,0.2930009662027261,0.504531946403745,0.05747126436781609,0.13793103448275862,0.19540229885057472,70,42,0.2540416190376411,-0.8965517241379309,0.13182350804305265,40.400259799295355,-0.2078634378233551,0.2078634378233551,0.39404372639617957,0.3857307365603746,3.950040432059048
stellar_to_gas__gas__hi_plus_low_sigma,q_eff,stellar_to_gas,hi_plus_low_sigma,1.0,4.0,4.0,0.1,0.31820107566149075,0.3148900838556993,0.5561185123074266,0.04597701149425287,0.11494252873563218,0.20689655172413793,69,47,0.27658717619213585,-0.9080459770114941,0.10699758568161173,36.39776483197073,-0.2531728810649073,0.2531728810649073,0.429632342610585,0.4250841953303525,3.950399367424687
stellar_to_gas__gas__low_v_for_mass_symptom,q_eff,stellar_to_gas,low_v_for_mass_symptom,1.0,4.0,2.0,0.05,0.34094933697737284,0.34685007191826983,0.6888921461618573,0.04597701149425287,0.12643678160919541,0.22988505747126436,67,49,0.29933543750801794,-0.9080459770114941,0.05794167748554424,26.78448237110362,-0.38636433798722347,0.38636433798722347,0.5760220094098396,0.5608827505575228,3.9530207205871704
mixed_star_org__gas__low_v_for_mass_symptom,q_eff,mixed_star_org,low_v_for_mass_symptom,1.0,2.0,4.0,0.1,0.29081251163896193,0.28987860326540826,0.5020560108159442,0.022988505747126436,0.09195402298850575,0.19540229885057472,70,41,0.24919861216960704,-0.9310344827586207,0.12081792656588779,38.67705647978123,-0.22679418107668992,0.22679418107668992,0.4097599755721049,0.39264517927194365,3.9544152032589013
mixed_star_org__gas__hi_extent,q_eff,mixed_star_org,hi_extent,1.0,4.0,4.0,0.1,0.29591356921495904,0.29915109213387664,0.5198735598010616,0.05747126436781609,0.11494252873563218,0.19540229885057472,70,42,0.25429966974560414,-0.8965517241379309,0.12376035370215477,39.145198213353744,-0.22156909925728757,0.22156909925728757,0.40438497308313165,0.39564919851474395,3.958685474823709
mixed_star_org__gas__hi_plus_low_sigma,q_eff,mixed_star_org,hi_plus_low_sigma,1.0,1.0,4.0,0.0,0.3388132876251141,0.3713086607175672,0.9444179701586598,0.034482758620689655,0.12643678160919541,0.2413793103448276,66,49,0.2971993881557592,-0.9195402298850575,0.039820085912994324,22.204388730073738,-0.46780877385429054,0.46780877385429054,0.6613176070646642,0.6751398018090842,3.9671594715681255
stellar_to_gas__gas__low_v_for_mass_symptom,q_eff,stellar_to_gas,low_v_for_mass_symptom,1.0,0.25,2.0,0.0,0.25604807826490095,0.6018066121694154,6.038377148329867,0.09195402298850575,0.19540229885057472,0.3563218390804598,56,34,0.21443417879554605,-0.8620689655172413,0.01978079664694598,15.649829653712864,-0.6197379810606445,0.6197379810606445,3.301441737115589,3.2907930764336073,3.9697547836282103
stellar_to_gas__gas__hi_plus_low_sigma,q_eff,stellar_to_gas,hi_plus_low_sigma,1.0,4.0,0.25,0.0,0.3107798515741816,0.659351165888242,6.038377148329867,0.20689655172413793,0.2413793103448276,0.3793103448275862,54,45,0.2691659521048267,-0.7471264367816092,0.012813286758334158,12.59557500342198,-0.714029597370347,0.714029597370347,3.4363924524254856,3.3625890958401317,3.9716323650923417
stellar_to_gas__gas__low_v_for_mass_symptom,q_eff,stellar_to_gas,low_v_for_mass_symptom,1.0,1.0,4.0,0.1,0.29320201192398426,0.2902962633926858,0.5383771483298667,0.04597701149425287,0.09195402298850575,0.19540229885057472,70,42,0.25158811245462936,-0.9080459770114941,0.10823291997139119,36.60727596214615,-0.2506801825735139,0.2506801825735139,0.4255070115778491,0.4205716065447603,3.9723798180437275
stellar_to_gas__gas__low_sigma_baryon,q_eff,stellar_to_gas,low_sigma_baryon,1.0,4.0,0.25,0.0,0.31232302968952314,0.6592974355433107,6.038377148329867,0.19540229885057472,0.27586206896551724,0.3793103448275862,54,45,0.27070913022016824,-0.7586206896551724,0.012641720817340756,12.510965400843578,-0.716956772682586,0.716956772682586,3.438436258531808,3.3646230598620717,3.974639130863803
stellar_to_gas__gas__hi_extent,q_eff,stellar_to_gas,hi_extent,1.0,4.0,0.25,0.0,0.31783844974344183,0.6592092688920996,6.038377148329867,0.19540229885057472,0.25287356321839083,0.3793103448275862,54,46,0.27622455027408693,-0.7586206896551724,0.01298957355041575,12.681924758684136,-0.7110624235238749,0.7110624235238749,3.434309434089685,3.3605149269041643,3.977207376338366
sigma_star__gas__low_sigma_baryon,q_eff,sigma_star,low_sigma_baryon,1.0,0.25,4.0,0.0,0.32511776082895316,0.6578566199265811,6.055252300525696,0.19540229885057472,0.2988505747126437,0.3563218390804598,56,48,0.28350386135959826,-0.7586206896551724,0.032988158238101715,20.210020781621722,-0.508680835638734,0.508680835638734,0.640791004646386,1.309770391531127,3.98498340870089
star_frac__gas__hi_plus_low_sigma,q_eff,star_frac,hi_plus_low_sigma,1.0,4.0,2.0,0.0,0.3513868656501821,0.3753772643694538,0.9838121677427044,0.05747126436781609,0.16091954022988506,0.2413793103448276,66,48,0.3097729661808272,-0.8965517241379309,0.0387450728094478,21.902614844895286,-0.47375162952564825,0.47375162952564825,0.7095787154135328,0.7092847517617803,3.986643897187277
stellar_to_gas__gas__low_v_for_mass_symptom,q_eff,stellar_to_gas,low_v_for_mass_symptom,1.0,0.5,2.0,0.0,0.2687926215907999,0.615424127193406,6.038377148329867,0.09195402298850575,0.19540229885057472,0.3563218390804598,56,39,0.22717872212144502,-0.8620689655172413,0.018129534374615775,14.982388371391874,-0.638666545129734,0.638666545129734,3.3215410162438292,3.3031077175733747,3.991963608988654
sigma_star__gas__low_v_for_mass_symptom,q_eff,sigma_star,low_v_for_mass_symptom,1.0,4.0,0.5,0.0,0.3204802927591687,0.6531848689973978,6.055252300525696,0.1724137931034483,0.25287356321839083,0.3563218390804598,56,45,0.2788663932898138,-0.7816091954022988,0.029437860073525154,19.09153481774534,-0.5334067518807649,0.5334067518807649,0.6498749798298813,1.3668650237980766,3.992708898752121
stellar_to_gas__gas__hi_plus_low_sigma,q_eff,stellar_to_gas,hi_plus_low_sigma,1.0,2.0,4.0,0.05,0.3383160210967735,0.34880647049664903,0.6888921461618573,0.04597701149425287,0.12643678160919541,0.21839080459770116,68,50,0.2967021216274186,-0.9080459770114941,0.06035089297335417,27.335660734794388,-0.37751801997344336,0.37751801997344336,0.5760220094098396,0.5552029445169775,3.9959642456996813
sigma_star__gas__hi_extent,q_eff,sigma_star,hi_extent,1.0,1.0,4.0,0.05,0.28512785473530144,0.3051537328127208,0.7057672983576866,0.06896551724137931,0.14942528735632185,0.19540229885057472,70,40,0.24351395526594655,-0.8850574712643677,0.09219015120829235,33.78547188822622,-0.28551760655346275,0.28551760655346275,0.44508454152718313,0.4674405308547542,3.9984633878478015
mixed_star_org__gas__low_v_for_mass_symptom,q_eff,mixed_star_org,low_v_for_mass_symptom,1.0,0.25,4.0,0.05,0.2924009438694989,0.29961896918447667,0.5716499665904716,0.05747126436781609,0.08045977011494253,0.19540229885057472,70,43,0.250787044400144,-0.8965517241379309,0.07923850249287673,31.3224594155155,-0.3183917405371901,0.3183917405371901,0.4685548549218296,0.4709703281029606,4.008761810797141
star_frac__gas__hi_plus_low_sigma,q_eff,star_frac,hi_plus_low_sigma,1.0,4.0,4.0,0.05,0.34202974950759196,0.3479178237638195,0.6221757205663,0.022988505747126436,0.10344827586206896,0.20689655172413793,69,52,0.30041585003823706,-0.9310344827586207,0.07926814838433473,31.328318280620856,-0.3183105133637548,0.3183105133637548,0.5123830260908042,0.5030307243677343,4.0134025782461
