galaxy_name,step,time_gyr,M_baryon_Msun,M_star_Msun,M_gas_Msun,Rdisk_kpc,f_star,f_gas,Sigma_baryon_Msun_kpc2,log10_Sigma_b,A_gov_star_sigma,A_gov,maturity_class,star_formation_rate_Msun_per_gyr,v_newton_km_s,v_bdvr_full_km_s,v_bdvr_governed_km_s
UGC07125,104,10.4,7512570000.000001,4256056487.0759544,3256513512.9240465,3.38,0.5665247028747757,0.43347529712522426,104658682.3661532,8.019775262749231,0.4168064947551177,0.3177252636562548,transition,325651351.29240465,79.83207120362623,105.83065726999256,88.92024183685768
UGC07125,105,10.5,7512570000.000001,4278852081.666423,3233717918.333578,3.38,0.5695590299546524,0.4304409700453477,104658682.3661532,8.019775262749231,0.4197797860457119,0.3222814783779896,transition,323371791.8333578,79.83207120362623,105.83065726999256,89.04382130685453
UGC07125,106,10.600000000000001,7512570000.000001,4301488107.094758,3211081892.905243,3.38,0.5725721167449698,0.4274278832550302,104658682.3661532,8.019775262749231,0.42266708780594464,0.32675073887264855,transition,321108189.2905243,79.83207120362623,105.83065726999256,89.16487588854852
UGC07125,107,10.700000000000001,7512570000.000001,4323965680.345095,3188604319.6549063,3.38,0.5755641119277549,0.424435888072245,104658682.3661532,8.019775262749231,0.4254702025677425,0.33113275306297807,transition,318860431.96549064,79.83207120362623,105.83065726999256,89.28340795667043
UGC07125,108,10.8,7512570000.000001,4346285910.582679,3166284089.417322,3.38,0.5785351631442607,0.4214648368557393,104658682.3661532,8.019775262749231,0.4281909646096382,0.3354274023140603,transition,316628408.9417322,79.83207120362623,105.83065726999256,89.3994243420559
UGC07125,109,10.9,7512570000.000001,4368449899.2086,3144120100.791401,3.38,0.5814854170022509,0.4185145829977492,104658682.3661532,8.019775262749231,0.43083123239054033,0.3396347299140769,transition,314412010.0791401,79.83207120362623,105.83065726999256,89.5129359934761
UGC07125,110,11.0,7512570000.000001,4390458739.91414,3122111260.085861,3.38,0.584415019083235,0.41558498091676493,104658682.3661532,8.019775262749231,0.43339288155072114,0.34375492977621697,transition,312211126.0085861,79.83207120362623,105.83065726999256,89.62395764980256
UGC07125,111,11.100000000000001,7512570000.000002,4412313518.734741,3100256481.26526,3.38,0.5873241139496524,0.41267588605034755,104658682.36615321,8.019775262749231,0.4358777984631016,0.34778833541127724,transition,310025648.12652606,79.83207120362624,105.83065726999257,89.73250752353592
UGC07125,112,11.200000000000001,7512570000.000001,4434015314.103598,3078554685.8964033,3.38,0.5902128451520049,0.40978715484799516,104658682.3661532,8.019775262749231,0.4382878743156144,0.35173540921266666,transition,307855468.5896403,79.83207120362623,105.83065726999256,89.83860699651348
UGC07125,113,11.3,7512570000.000002,4455565196.904873,3057004803.0951285,3.38,0.5930813552359407,0.40691864476405915,104658682.36615321,8.019775262749231,0.44062499970360586,0.3555967320882531,transition,305700480.30951285,79.83207120362624,105.83065726999257,89.94228032841544
UGC07125,114,11.4,7512570000.000002,4476964230.526539,3035605769.4734626,3.38,0.5959297857492892,0.4040702142507107,104658682.36615321,8.019775262749231,0.4428910597098646,0.3593729934667914,transition,303560576.94734627,79.83207120362624,105.83065726999257,90.043554378512
UGC07125,115,11.5,7512570000.000002,4498213470.912853,3014356529.087148,3.38,0.5987582772490442,0.4012417227509557,104658682.36615321,8.019775262749231,0.4450879294488844,0.36306498170056,transition,301435652.90871483,79.83207120362624,105.83065726999257,90.1424583409389
UGC07125,116,11.600000000000001,7512570000.000002,4519313966.616464,2993256033.3835382,3.38,0.601566969308301,0.39843303069169905,104658682.36615321,8.019775262749231,0.4472174700513423,0.3666735748802914,transition,299325603.3383538,79.83207120362624,105.83065726999257,90.23902349364758
UGC07125,117,11.700000000000001,7512570000.000002,4540266758.850148,2972303241.1498537,3.38,0.6043560005231429,0.3956439994768572,104658682.36615321,8.019775262749231,0.4492815250644417,0.37019973207349255,transition,297230324.1149854,79.83207120362624,105.83065726999257,90.33328296105564
UGC07125,118,11.8,7512570000.000002,4561072881.5381975,2951497118.461805,3.38,0.6071255085194809,0.3928744914805192,104658682.36615321,8.019775262749231,0.45128191724371614,0.3736444849928125,transition,295149711.8461805,79.83207120362624,105.83065726999257,90.4252714903167
UGC07125,119,11.9,7512570000.000002,4581733361.36743,2930836638.632572,3.38,0.6098756299598445,0.39012437004015554,104658682.36615321,8.019775262749231,0.45322044571204945,0.3770089300971706,transition,293083663.8632572,79.83207120362624,105.83065726999257,90.5150252410376
UGC07125,120,12.0,7512570000.000002,4602249217.837858,2910320782.162144,3.38,0.6126065005501256,0.38739349944987445,104658682.36615321,8.019775262749231,0.4550988834620334,0.38029422112492123,transition,291032078.2162144,79.83207120362624,105.83065726999257,90.60258158819387
UGC10310,0,0.0,2461180000.0,246118000.0,2215062000.0,1.8,0.1,0.9,120897828.0367009,8.082418498709004,0.008593759533195178,0.0002519022624586856,juvenile,221506200.0,62.61478841403559,80.066382090813,62.61979693553379
UGC10310,1,0.1,2461180000.0,261623434.0,2199556566.0,1.8,0.1063,0.8937,120897828.0367009,8.082418498709004,0.009257895510291407,0.00028846603500060753,juvenile,219955656.60000002,62.61478841403559,80.066382090813,62.62052389230045
UGC10310,2,0.2,2461180000.0,277020329.962,2184159670.038,1.8,0.1125559,0.8874441000000001,120897828.0367009,8.082418498709004,0.009967277954972665,0.00032995543571733146,juvenile,218415967.00380003,62.61478841403559,80.066382090813,62.62134876962527
UGC10310,3,0.30000000000000004,2461180000.0,292309447.652266,2168870552.347734,1.8,0.11876800870000001,0.8812319913,120897828.0367009,8.082418498709004,0.010724464483805403,0.00037697515351612916,juvenile,216887055.2347734,62.61478841403559,80.066382090813,62.62228358558836
UGC10310,4,0.4,2461180000.0,307491541.5187002,2153688458.4813,1.8,0.12493663263910001,0.8750633673609,120897828.0367009,8.082418498709004,0.011532111683358963,0.00043019532249491513,juvenile,215368845.84813,62.61478841403559,80.066382090813,62.62334165812086
UGC10310,5,0.5,2461180000.0,322567360.7280693,2138612639.2719307,1.8,0.13106207621062632,0.8689379237893736,120897828.0367009,8.082418498709004,0.012392974657344649,0.0004903573254145154,juvenile,213861263.92719308,62.61478841403559,80.066382090813,62.62453772003449
UGC10310,6,0.6000000000000001,2461180000.0,337537649.2029728,2123642350.797027,1.8,0.13714464167715196,0.862855358322848,120897828.0367009,8.082418498709004,0.013309906041861172,0.0005582799268740777,juvenile,212364235.07970273,62.61478841403559,80.066382090813,62.62588804052099
UGC10310,7,0.7000000000000001,2461180000.0,352403145.658552,2108776854.3414478,1.8,0.14318462918541186,0.856815370814588,120897828.0367009,8.082418498709004,0.014285854435016567,0.000634865726803379,juvenile,210877685.4341448,62.61478841403559,80.066382090813,62.627410552916615
UGC10310,8,0.8,2461180000.0,367164583.6389421,2094015416.3610578,1.8,0.14918233678111398,0.850817663218886,120897828.0367009,8.082418498709004,0.015323862185440748,0.0007211079192792173,juvenile,209401541.63610578,62.61478841403559,80.066382090813,62.629124988411725
UGC10310,9,0.9,2461180000.0,381822691.55346954,2079357308.4465303,1.8,0.1551380604236462,0.8448619395763538,120897828.0367009,8.082418498709004,0.016427062482829664,0.0008180973353114831,juvenile,207935730.84465304,62.61478841403559,80.066382090813,62.63105301525539
UGC10310,10,1.0,2461180000.0,396378192.7125952,2064801807.2874045,1.8,0.16105209400068066,0.8389479059993192,120897828.0367009,8.082418498709004,0.017598675692754112,0.000927029741105698,juvenile,206480180.72874045,62.61478841403559,80.066382090813,62.633218382858466
UGC10310,11,1.1,2461179999.9999995,410831805.36360705,2050348194.6363926,1.8,0.1669247293426759,0.8330752706573241,120897828.03670089,8.082418498709004,0.01884200487761517,0.0010492133553835978,juvenile,205034819.46363926,62.61478841403558,80.066382090813,62.635647070036
UGC10310,12,1.2000000000000002,2461180000.0,425184242.7260618,2035995757.273938,1.8,0.17275625623727717,0.8272437437627227,120897828.0367009,8.082418498709004,0.02016043044592886,0.001186076540638365,juvenile,203599575.7273938,62.61478841403559,80.066382090813,62.638367436451304
UGC10310,13,1.3,2461179999.9999995,439436213.0269794,2021743786.9730203,1.8,0.17854696244361626,0.8214530375563838,120897828.03670089,8.082418498709004,0.021557403873179636,0.0013391756137423121,juvenile,202174378.69730204,62.61478841403558,80.066382090813,62.64141037612951
UGC10310,14,1.4000000000000001,2461179999.9999995,453588419.5357905,2007591580.464209,1.8,0.18429713370651093,0.8157028662934891,120897828.03670089,8.082418498709004,0.023036440439397877,0.0015102027111604534,juvenile,200759158.04642093,62.61478841403558,80.066382090813,62.644809471700285
UGC10310,15,1.5,2461179999.9999995,467641560.59904,1993538439.4009597,1.8,0.19000705377056537,0.8099929462294347,120897828.03670089,8.082418498709004,0.024601110931503144,0.001700993633227507,juvenile,199353843.940096,62.61478841403558,80.066382090813,62.64860114780671
UGC10310,16,1.6,2461180000.0,481596329.6748467,1979583670.325153,1.8,0.19567700439417138,0.8043229956058285,120897828.0367009,8.082418498709004,0.026255032262416392,0.0019135355806219419,juvenile,197958367.03251532,62.61478841403559,80.066382090813,62.65282482188507
UGC10310,17,1.7000000000000002,2461180000.0,495453415.36712277,1965726584.632877,1.8,0.20130726536341217,0.7986927346365877,120897828.0367009,8.082418498709004,0.028001856964090306,0.0021499746844535483,juvenile,196572658.4632877,62.61478841403559,80.066382090813,62.65752305027934
UGC10310,18,1.8,2461180000.0,509213501.4595529,1951966498.540447,1.8,0.20689811450586829,0.7931018854941316,120897828.0367009,8.082418498709004,0.02984526151803589,0.0024126232194417304,juvenile,195196649.8540447,62.61478841403559,80.066382090813,62.66274166740843
UGC10310,19,1.9000000000000001,2461180000.0,522877266.949336,1938302733.050664,1.8,0.2124498277043272,0.7875501722956728,120897828.0367009,8.082418498709004,0.03178893349472649,0.0027039663777065014,juvenile,193830273.3050664,62.61478841403559,80.066382090813,62.668529915458855
UGC10310,20,2.0,2461180000.0,536445386.0806906,1924734613.9193094,1.8,0.2179626789103969,0.7820373210896031,120897828.0367009,8.082418498709004,0.03383655748251824,0.003026668468969507,juvenile,192473461.39193094,62.61478841403559,80.066382090813,62.67494056183446
UGC10310,21,2.1,2461180000.0,549918528.3781258,1911261471.621874,1.8,0.22343694015802412,0.7765630598419758,120897828.0367009,8.082418498709004,0.035991799797496296,0.0033835784017520144,juvenile,191126147.16218743,62.61478841403559,80.066382090813,62.682030001365625
UGC10310,22,2.2,2461180000.0,563297358.6794789,1897882641.3205209,1.8,0.22887288157691793,0.771127118423082,120897828.0367009,8.082418498709004,0.03825829197798191,0.0037777342897827464,juvenile,189788264.1320521,62.61478841403559,80.066382090813,62.68985834006776
UGC10310,23,2.3000000000000003,2461179999.9999995,576582537.1687225,1884597462.8312771,1.8,0.23427077140587954,0.7657292285941205,120897828.03670089,8.082418498709004,0.04063961308132318,0.0042123670186483605,juvenile,188459746.28312773,62.61478841403558,80.066382090813,62.698489457053185
UGC10310,24,2.4000000000000004,2461179999.9999995,589774719.4085414,1871405280.591458,1.8,0.23963087600603838,0.7603691239939616,120897828.03670089,8.082418498709004,0.043139270816026504,0.0046909026001219455,juvenile,187140528.0591458,62.61478841403558,80.066382090813,62.70799104104739
UGC10310,25,2.5,2461179999.9999995,602874556.3726816,1858305443.627318,1.8,0.2449534598739961,0.7550465401260039,120897828.03670089,8.082418498709004,0.04576068155920295,0.005216963136004098,juvenile,185830544.3627318,62.61478841403558,80.066382090813,62.71843459785081
UGC10310,26,2.6,2461179999.9999995,615882694.4780729,1845297305.5219266,1.8,0.25023878565487817,0.7497612143451219,120897828.03670089,8.082418498709004,0.0485071493276051,0.005794366210138725,juvenile,184529730.5521927,62.61478841403558,80.066382090813,62.729895425029525
UGC10310,27,2.7,2461179999.9999995,628799775.6167264,1832380224.3832731,1.8,0.255487114155294,0.744512885844706,120897828.03670089,8.082418498709004,0.051381843790066,0.006427122526959734,juvenile,183238022.4383273,62.61478841403558,80.066382090813,62.742452550121705
UGC10310,28,2.8000000000000003,2461179999.9999995,641626437.1874093,1819553562.8125901,1.8,0.26069870435620696,0.739301295643793,120897828.03670089,8.082418498709004,0.05438777742972201,0.007119431617918579,juvenile,181955356.28125903,62.61478841403558,80.066382090813,62.756188628721
UGC10310,29,2.9000000000000004,2461179999.999999,654363312.1270974,1806816687.872902,1.8,0.26587381342571353,0.7341261865742865,120897828.03670086,8.082418498709004,0.05752778198575173,0.007875675443849466,juvenile,180681668.78729022,62.61478841403557,80.06638209081298,62.771189798952804
UGC10310,30,3.0,2461179999.9999995,667011028.9422077,1794168971.0577917,1.8,0.2710126967317335,0.7289873032682664,120897828.03670089,8.082418498709004,0.06080448432618291,0.00870040973212593,juvenile,179416897.10577917,62.61478841403558,80.066382090813,62.787545489101596
UGC10310,31,3.1,2461179999.9999995,679570211.7396122,1781609788.2603872,1.8,0.27611560785461137,0.7238843921453886,120897828.03670089,8.082418498709004,0.06422028192524543,0.009598352902671413,juvenile,178160978.82603872,62.61478841403558,80.066382090813,62.805348175485264
UGC10310,32,3.2,2461179999.9999995,692041480.257435,1769138519.7425644,1.8,0.2811827985996291,0.7188172014003709,120897828.03670089,8.082418498709004,0.0677773181403549,0.0105743724567586,juvenile,176913851.97425646,62.61478841403558,80.066382090813,62.824693088111005
UGC10310,33,3.3000000000000003,2461179999.9999995,704425449.8956329,1756754550.1043665,1.8,0.2862145190094317,0.7137854809905683,120897828.03670089,8.082418498709004,0.07147745750463787,0.011633468727221414,juvenile,175675455.01043665,62.61478841403558,80.066382090813,62.845677862189284
UGC10310,34,3.4000000000000004,2461179999.999999,716722731.7463634,1744457268.253636,1.8,0.2912110173763657,0.7087889826236344,120897828.03670086,8.082418498709004,0.07532226127043407,0.012780755918256562,juvenile,174445726.8253636,62.61478841403557,80.06638209081298,62.86840213422954
UGC10310,35,3.5,2461179999.999999,728933932.6241388,1732246067.3758605,1.8,0.2961725402547311,0.703827459745269,120897828.03670086,8.082418498709004,0.07931296345689309,0.014021440397321097,juvenile,173224606.73758605,62.61478841403557,80.06638209081298,62.89296708219143
UGC10310,36,3.6,2461179999.999999,741059655.0957699,1720120344.9042294,1.8,0.301099332472948,0.698900667527052,120897828.03670086,8.082418498709004,0.08345044767005091,0.015360796240506966,transition,172012034.49042296,62.61478841403557,80.06638209081298,62.919474910012084
UGC10310,37,3.7,2461179999.9999995,753100497.5100995,1708079502.4898999,1.8,0.3059916371456373,0.6940083628543626,120897828.03670089,8.082418498709004,0.08773522497604519,0.016804138075803447,transition,170807950.24899,62.61478841403558,80.066382090813,62.9480282777656
UGC10310,38,3.8000000000000003,2461179999.9999995,765057054.0275289,1696122945.9724705,1.8,0.3108496956856179,0.6891503043143821,120897828.03670089,8.082418498709004,0.09216741311684477,0.018356791315285826,transition,169612294.59724706,62.61478841403558,80.066382090813,62.97872967972165
UGC10310,39,3.9000000000000004,2461179999.9999995,776929914.6493362,1684250085.3506632,1.8,0.3156737478158186,0.6843262521841814,120897828.03670089,8.082418498709004,0.09674671736247563,0.02002405991676689,transition,168425008.53506634,62.61478841403558,80.066382090813,63.01168077363978
UGC10310,40,4.0,2461179999.9999995,788719665.2467909,1672460334.7532086,1.8,0.32046403158110787,0.6795359684188922,120897828.03670089,8.082418498709004,0.10147241329373981,0.021811191866926705,transition,167246033.47532088,62.61478841403558,80.066382090813,63.046981665743495
UGC10310,41,4.1000000000000005,2461179999.9999995,800426887.5900633,1660753112.4099362,1.8,0.3252207833600401,0.6747792166399599,120897828.03670089,8.082418498709004,0.10634333180440596,0.02372334263034435,transition,166075311.24099362,62.61478841403558,80.066382090813,63.08473015694053
UGC10310,42,4.2,2461179999.9999995,812052159.3769329,1649127840.6230667,1.8,0.32994423787651983,0.6700557621234802,120897828.03670089,8.082418498709004,0.11135784660147068,0.025765536861011636,transition,164912784.06230667,62.61478841403558,80.066382090813,63.12502095696402
UGC10310,43,4.3,2461179999.9999995,823596054.2612944,1637583945.7387052,1.8,0.3346346282113842,0.6653653717886158,120897828.03670089,8.082418498709004,0.11651386446611893,0.02794262872351512,transition,163758394.57387054,62.61478841403558,80.066382090813,63.16794487417571
UGC10310,44,4.4,2461179999.9999995,835059141.8814653,1626120858.1185343,1.8,0.3392921858139045,0.6607078141860956,120897828.03670089,8.082418498709004,0.1218088185163451,0.030259261218755537,transition,162612085.81185344,62.61478841403558,80.066382090813,63.213587989764065
UGC10310,45,4.5,2461179999.9999995,846441987.888295,1614738012.1117046,1.8,0.34391714051320715,0.6560828594867929,120897828.03670089,8.082418498709004,0.12723966468488293,0.03271982495242248,transition,161473801.21117046,62.61478841403558,80.066382090813,63.26203082595583
UGC10310,46,4.6000000000000005,2461179999.9999995,857745153.9730769,1603434846.0269227,1.8,0.3485097205296147,0.6514902794703854,120897828.03670089,8.082418498709004,0.13280288159332848,0.03532841682205073,transition,160343484.60269228,62.61478841403558,80.066382090813,63.31334751860765
UGC10310,47,4.7,2461179999.9999995,868969197.8952653,1592210802.1047342,1.8,0.3530701524859074,0.6469298475140927,120897828.03670089,8.082418498709004,0.13849447396548412,0.0380887991290093,transition,159221080.21047342,62.61478841403558,80.066382090813,63.36760500512393
UGC10310,48,4.800000000000001,2461179999.9999995,880114673.5099984,1581065326.490001,1.8,0.357598661418506,0.642401338581494,120897828.03670089,8.082418498709004,0.1443099796805368,0.04100435964397785,transition,158106532.6490001,62.61478841403558,80.066382090813,63.4248622390325
UGC10310,49,4.9,2461179999.9999995,891182130.7954284,1569997869.204571,1.8,0.36209547078857646,0.6379045292114235,120897828.03670089,8.082418498709004,0.15024448052038042,0.044078073167271054,transition,156999786.9204571,62.61478841403558,80.066382090813,63.485169442716206
UGC10310,50,5.0,2461179999.9999995,902172115.8798604,1559007884.1201391,1.8,0.3665608024930564,0.6334391975069436,120897828.03670089,8.082418498709004,0.15629261661604335,0.04731246512792006,transition,155900788.41201392,62.61478841403558,80.066382090813,63.54856740972991
UGC10310,51,5.1000000000000005,2461179999.9999995,913085171.0687014,1548094828.9312983,1.8,0.370994876875605,0.629005123124395,120897828.03670089,8.082418498709004,0.1624486045467429,0.0507095777570987,transition,154809482.89312983,62.61478841403558,80.066382090813,63.615086867816835
UGC10310,52,5.2,2461179999.9999995,923921834.8712205,1537258165.1287792,1.8,0.3753979127374758,0.6246020872625243,120897828.03670089,8.082418498709004,0.16870625899261626,0.05427093935197481,transition,153725816.5128779,62.61478841403558,80.066382090813,63.68474791317095
UGC10310,53,5.300000000000001,2461179999.9999995,934682642.0271219,1526497357.9728777,1.8,0.37977012734831345,0.6202298726516866,120897828.03670089,8.082418498709004,0.17505901778982805,0.05799753711537607,transition,152649735.7972878,62.61478841403558,80.066382090813,63.7575595256783
UGC10310,54,5.4,2461179999.9999995,945368123.532932,1515811876.4670675,1.8,0.38411173645687524,0.6158882635431248,120897828.03670089,8.082418498709004,0.1814999701856948,0.06188979401511984,transition,151581187.64670676,62.61478841403558,80.066382090813,63.833519173819894
UGC10310,55,5.5,2461179999.9999995,955978806.6682016,1505201193.331798,1.8,0.38842295430167717,0.6115770456983229,120897828.03670089,8.082418498709004,0.18802188804288625,0.06594755005513292,transition,150520119.3331798,62.61478841403558,80.066382090813,63.91261251665244
UGC10310,56,5.6000000000000005,2461180000.0,966515215.0215242,1494664784.9784756,1.8,0.39270399362156533,0.6072960063784345,120897828.0367009,8.082418498709004,0.19461725969681742,0.0701700482895812,transition,149466478.49784756,62.61478841403559,80.066382090813,63.99481320882817
UGC10310,57,5.7,2461179999.9999995,976977868.5163735,1484202131.4836261,1.8,0.39695506566621447,0.6030449343337856,120897828.03670089,8.082418498709004,0.20127832613010418,0.0745559258424237,transition,148420213.1483626,62.61478841403558,80.066382090813,64.08008281300371
UGC10310,58,5.800000000000001,2461179999.9999995,987367283.4367589,1473812716.5632408,1.8,0.40117638020655094,0.5988236197934491,120897828.03670089,8.082418498709004,0.20799711909337562,0.07910321011965767,transition,147381271.6563241,62.61478841403558,80.066382090813,64.16837082226151
UGC10310,59,5.9,2461180000.0,997683972.4527016,1463496027.5472982,1.8,0.40536814554510503,0.5946318544548949,120897828.0367009,8.082418498709004,0.21476550077366774,0.08380932032178724,transition,146349602.75472984,62.61478841403559,80.066382090813,64.25961479336739
UGC10310,60,6.0,2461180000.0,1007928444.6455326,1453251555.3544672,1.8,0.4095305685262893,0.5904694314737107,120897828.0367009,8.082418498709004,0.2215752045906664,0.08867107428164098,transition,145325155.53544673,62.61478841403559,80.066382090813,64.35374058986234
UGC10310,61,6.1000000000000005,2461180000.0,1018101205.5330138,1443078794.466986,1.8,0.4136638545466052,0.5863361454533947,120897828.0367009,8.082418498709004,0.22841787668772412,0.09368470056958089,transition,144307879.4466986,62.61478841403559,80.066382090813,64.45066273218123
UGC10310,62,6.2,2461180000.0,1028202757.0942827,1432977242.9057171,1.8,0.417768207564779,0.5822317924352209,120897828.0367009,8.082418498709004,0.23528511767905338,0.09884585572639366,transition,143297724.29057172,62.61478841403559,80.066382090813,64.55028485025265
UGC10310,63,6.300000000000001,2461180000.0,1038233597.7946228,1422946402.205377,1.8,0.4218438301118255,0.5781561698881744,120897828.0367009,8.082418498709004,0.2421685242168431,0.10414964640569815,transition,142294640.22053772,62.61478841403559,80.066382090813,64.65250023240685
UGC10310,64,6.4,2461180000.0,1048194222.6100605,1412985777.3899395,1.8,0.4258909233010428,0.5741090766989573,120897828.0367009,8.082418498709004,0.24905972995207137,0.10959065613437734,transition,141298577.73899397,62.61478841403559,80.066382090813,64.75719246294055
UGC10310,65,6.5,2461180000.0,1058085123.05179,1403094876.94821,1.8,0.42990968683793546,0.5700903131620645,120897828.0367009,8.082418498709004,0.25595044548009804,0.11516297633299921,transition,140309487.694821,62.61478841403559,80.066382090813,64.86423613939525
UGC10310,66,6.6000000000000005,2461180000.0,1067906787.1904274,1393273212.8095725,1.8,0.43390031903006987,0.56609968096993,120897828.0367009,8.082418498709004,0.26283249688616034,0.12086024117986405,transition,139327321.28095725,62.61478841403559,80.066382090813,64.97349765952355
UGC10310,67,6.7,2461180000.0,1077659699.6800945,1383520300.3199055,1.8,0.4378630167968594,0.5621369832031405,120897828.0367009,8.082418498709004,0.26969786253591244,0.12667566585334641,transition,138352030.03199056,62.61478841403559,80.066382090813,65.0848360670703
UGC10310,68,6.800000000000001,2461180000.0,1087344341.7823339,1373835658.2176661,1.8,0.4417979756792814,0.5582020243207185,120897828.0367009,8.082418498709004,0.27653870779129364,0.132602087648438,transition,137383565.82176661,62.61478841403559,80.066382090813,65.19810394489033
UGC10310,69,6.9,2461180000.0,1096961191.3898575,1364218808.6101425,1.8,0.44570538984952646,0.5542946101504735,120897828.0367009,8.082418498709004,0.28334741737131663,0.13863200943537587,transition,136421880.86101425,62.61478841403559,80.066382090813,65.31314834357148
UGC10310,70,7.0,2461180000.0,1106510723.0501285,1354669276.9498715,1.8,0.44958545212057976,0.5504145478794202,120897828.0367009,8.082418498709004,0.29011662511979297,0.14475764491115745,transition,135466927.69498715,62.61478841403559,80.066382090813,65.42981173362288
UGC10310,71,7.1000000000000005,2461180000.0,1115993407.9887776,1345186592.0112224,1.8,0.45343835395573573,0.5465616460442643,120897828.0367009,8.082418498709004,0.29683924098653275,0.15097096508850397,transition,134518659.20112225,62.61478841403559,80.066382090813,65.5479329694185
UGC10310,72,7.2,2461180000.0,1125409714.1328561,1335770285.8671439,1.8,0.45726428547804554,0.5427357145219545,120897828.0367009,8.082418498709004,0.3035084750740851,0.15726374547103245,transition,133577028.58671439,62.61478841403559,80.066382090813,65.667348253435
UGC10310,73,7.300000000000001,2461180000.0,1134760106.1339262,1326419893.8660738,1.8,0.46106343547969925,0.5389365645203008,120897828.0367009,8.082418498709004,0.3101178586476445,0.16362761337738801,transition,132641989.3866074,62.61478841403559,80.066382090813,65.78789208987246
UGC10310,74,7.4,2461180000.0,1144045045.3909886,1317134954.6090114,1.8,0.4648359914313413,0.5351640085686586,120897828.0367009,8.082418498709004,0.3166612620503641,0.17005409489998127,transition,131713495.46090114,62.61478841403559,80.066382090813,65.90939821746824
UGC10310,75,7.5,2461180000.0,1153264990.0732517,1307915009.9267483,1.8,0.46858213949132194,0.531417860508678,120897828.0367009,8.082418498709004,0.3231329095091584,0.17653466101473228,transition,130791500.99267483,62.61478841403559,80.066382090813,66.03170051218164
UGC10310,76,7.6000000000000005,2461180000.0,1162420395.142739,1298759604.857261,1.8,0.4723020645148827,0.5276979354851172,120897828.0367009,8.082418498709004,0.3295273908563726,0.18306077239564045,transition,129875960.4857261,62.61478841403559,80.066382090813,66.15463385140863
UGC10310,77,7.7,2461180000.0,1171511712.37674,1289668287.62326,1.8,0.4759959500632786,0.5240040499367214,120897828.0367009,8.082418498709004,0.33583967022983674,0.18962392253081248,transition,128966828.762326,62.61478841403559,80.066382090813,66.27803493245078
UGC10310,78,7.800000000000001,2461180000.0,1180539390.3901029,1280640609.6098971,1.8,0.47966397841283565,0.5203360215871643,120897828.0367009,8.082418498709004,0.34206509184730227,0.196215678783487,transition,128064060.96098971,62.61478841403559,80.066382090813,66.40174303908073
UGC10310,79,7.9,2461180000.0,1189503874.6573722,1271676125.3426278,1.8,0.48330633056394584,0.5166936694360541,120897828.0367009,8.082418498709004,0.3481993829807121,0.20282772109127695,transition,127167612.53426278,62.61478841403559,80.066382090813,66.52560075118822
UGC10310,80,8.0,2461180000.0,1198405607.5347707,1262774392.4652293,1.8,0.48692318624999825,0.5130768137500017,120897828.0367009,8.082418498709004,0.3542386542809449,0.20945187804806248,transition,126277439.24652293,62.61478841403559,80.066382090813,66.64945459362907
UGC10310,81,8.1,2461180000.0,1207245028.2820272,1253934971.7179728,1.8,0.49051472394624823,0.5094852760537517,120897828.0367009,8.082418498709004,0.3601793976244974,0.21608016016451928,transition,125393497.17179728,62.61478841403559,80.066382090813,66.77315562151091
UGC10310,82,8.200000000000001,2461180000.0,1216022573.084053,1245157426.915947,1.8,0.4940811208786245,0.5059188791213755,120897828.0367009,8.082418498709004,0.36601848167000317,0.22270479015407993,transition,124515742.6915947,62.61478841403559,80.066382090813,66.89655994021206
UGC10310,83,8.3,2461180000.0,1224738675.0724647,1236441324.9275353,1.8,0.49762255303247416,0.5023774469675258,120897828.0367009,8.082418498709004,0.3717531453246606,0.22931823014025132,transition,123644132.49275354,62.61478841403559,80.066382090813,67.01952915942674
UGC10310,84,8.4,2461180000.0,1233393764.3469574,1227786235.6530426,1.8,0.5011391951612468,0.49886080483875317,120897828.0367009,8.082418498709004,0.37738098932872344,0.23591320572782784,transition,122778623.56530426,62.61478841403559,80.066382090813,67.14193078144659
UGC10310,85,8.5,2461180000.0,1241988267.9965286,1219191732.0034714,1.8,0.504631220795118,0.495368779204882,120897828.0367009,8.082418498709004,0.3828999661704694,0.24248272692397807,transition,121919173.20034714,62.61478841403559,80.066382090813,67.26363852471579
UGC10310,86,8.6,2461180000.0,1250522610.120553,1210657389.879447,1.8,0.5080988022495523,0.49190119775044777,120897828.0367009,8.082418498709004,0.3883083685448114,0.24902010593491988,transition,121065738.9879447,62.61478841403559,80.066382090813,67.38453258442581
UGC10310,87,8.700000000000001,2461180000.0,1258997211.849709,1202182788.150291,1.8,0.5115421106338054,0.48845788936619466,120897828.0367009,8.082418498709004,0.3936048165663205,0.25551897189955286,transition,120218278.8150291,62.61478841403559,80.066382090813,67.50449983254576
UGC10310,88,8.8,2461180000.0,1267412491.366761,1193767508.633239,1.8,0.5149613158593687,0.48503868414063134,120897828.0367009,8.082418498709004,0.3987882439422707,0.2619732826527549,transition,119376750.86332391,62.61478841403559,80.066382090813,67.62343396021008
UGC10310,89,8.9,2461180000.0,1275768863.9271936,1185411136.0728064,1.8,0.518356586648353,0.4816434133516469,120897828.0367009,8.082418498709004,0.4038578833037808,0.2683773336379325,transition,118541113.60728064,62.61478841403559,80.066382090813,67.74123556581323
