mse_bounded,rmse_bounded,spearman_A_rank_A_inferred,pearson_A_rank_A_inferred,spearman_A_bounded_A_inferred,pearson_A_bounded_A_inferred,prediction_min,prediction_max,prediction_std,bounded_prediction_std,n,proxy_name,repeat,uses_observed_Vflat_in_activation
0.10288699637460236,0.32076002926580854,0.3937289474486151,0.352418929993233,0.3980884890702854,0.3990108801545313,-0.4762946432618479,1.503405288298312,0.30064016796062837,0.24534451706342136,87,J_dyn_frequency,6,False
0.10291730150173418,0.3208072653506061,0.409854832299963,0.365748505011516,0.4188717438762849,0.39786841952365243,-0.6774673551071795,1.6374573916032849,0.3113042307054134,0.24496289520284714,87,J_dyn_frequency,7,False
0.10504291880890859,0.32410325331429274,0.4017234438435108,0.35657365750519115,0.4012245177831476,0.37518282988055235,-0.5597831436413145,1.890429109526103,0.31730402234761035,0.24244481677119575,87,J_dyn_frequency,8,False
0.11396609087499945,0.33758864150767787,0.2883403123250352,0.2991067407450005,0.28722175852413695,0.2888837379758919,-0.07674552360964107,1.4028409062411291,0.2449363032598834,0.22433977768802582,87,J_dyn_frequency,9,False
0.10725783929840625,0.32750242640079213,0.39901298102469346,0.3582255728384168,0.39970825404517035,0.3615889043120104,-0.18176188375190683,2.0326242933606915,0.30598650383743714,0.24295926037982526,87,J_dyn_frequency,10,False
0.09569694447668359,0.30934922737366516,0.43663091954040145,0.3813460949935626,0.43825769750964183,0.4287618572020057,-0.7846043457822749,1.515258266241586,0.3009983228205892,0.2370565224247443,87,J_dyn_frequency,11,False
0.11348785918245159,0.33687959151965796,0.31699638387751533,0.3025235696228291,0.3166498982398668,0.30691966417352745,-0.1666601364163858,1.5868344695421126,0.26663660823603647,0.23132647667290665,87,J_dyn_frequency,12,False
0.0998729355936524,0.31602679568930925,0.4138794589097222,0.3857120321519772,0.4158440169468051,0.39949773262966115,-0.3120998558244154,1.3564497766550734,0.26538504160991966,0.23497269820607153,87,J_dyn_frequency,13,False
0.10552520001352697,0.3248464252743548,0.36207037667933045,0.3528533998621113,0.3635271830606384,0.3509050029654727,-0.10406503006619361,1.5077639019786169,0.2531725402204429,0.2267105901632135,87,J_dyn_frequency,14,False
0.1010269646857849,0.31784739213305635,0.4115431677258257,0.39404399090364356,0.4116536916290227,0.3968016459298939,-0.228235168993287,2.2597643703422428,0.31703763304055455,0.23874416336589377,87,J_dyn_frequency,15,False
0.10350671527851388,0.3217245953894633,0.39998035159302553,0.3829436645043291,0.40077621227792787,0.38016552991578717,-0.18365259804589307,1.7372418361662185,0.28309306967779585,0.23800632434800656,87,J_dyn_frequency,16,False
