galaxy_name,dataset,A_inferred,A_pred,A_class,f_star,f_gas,log10_Sigma_b,RHI_Rd,alpha_BTFR,BTFR_offset_dex,v_obs,v_newton,v_bdvr_full,analog_score,analog_tier,data_completeness,missing_fields,notes,passes_direct_analog_rule,T,Vflat,e_Vflat,Rdisk,RHI,Inc,D,Ref,M_baryon_Msun,M_star_Msun,M_gas_Msun,Rdisk_kpc,A_implied,A_gov,maturity_class,log10_velocity_error_full_bdvr,log_j_obs_target,base_pred_oof,log_j_pred_oof,residual_before,residual_after,velocity_fractional_error,bdvr_overprediction_dex,angular_residual_abs,gas_rich_flag,low_stellar_flag,diffuse_flag,hi_extended_flag,severe_underrotation_flag,measurement_contamination_flag,failed_stalled_indicator_bundle,taxonomy_stage,boundary_stage,true_falsifier_followup_required,classification_reason,claim_boundary,followup_priority_rank,recommended_followup,Vflat_m36,v_newton_km_s,v_no_governor_km_s,log10_error_no_governor,A_inferred_m36,RHI_over_Rdisk,log10_Sigma_b_m36,quarantine_flag,clean_scalar_sample,A_inferred_m37,RHI_Rd_m37,m37_primary_test_set,m37_primary_fit_set,mature_control_set,class_gas_rich_low_surface_brightness_dwarf,class_hi_dominated_weak_stellar_disk,class_failed_stalled_or_low_efficiency_system,class_systems_with_unsettled_or_extended_hi,class_strong_approach_recede_mismatch,m37_candidate_classes,asymmetry_index,warp_index,approach_recede_mismatch_km_s,S_HI_disturbance,class_disturbed_or_unsettled_hi_system,A_pred_M37,governor_activation_residual,m38_primary_fit_set,m38_mature_control_set,A_target_m38,G_star,G_sigma,G_gas_drive,G_HI_drive,G_settled_HI,D_m38_drive,R_m38_reservoir,seed_term_final,feedback_term_final,reservoir_loss_final,dA_dtau_initial,dA_dtau_final,A_pred_m38_feedback,m38_feedback_residual,A_pred_m38_feedback_cv,D_unsettled_m39,A_flip_m39,D_unsettled_cv_m39,A_flip_cv_m39,target_activation,low_stellar_fraction,low_surface_density,gas_rich_flag_m39,hi_extended_flag_m39,failed_stalled_flag,disturbed_flag,disturbed_or_unsettled_hi_flag,approach_recede_mismatch_norm,hi_disturbance_norm,relative_vflat_error
NGC4157,SPARC,0.5795487478493855,0.0528943393793185,low,0.828384620186985,0.171615379813015,9.275328302176332,10.383620689655173,1.0706282885139782,0.0148193571396292,184.7,178.5038297850085,189.20681224890043,0.2647371070804543,control/non-analog,1.0,,does not pass all direct UGC07125 analog criteria,False,3.0,184.7,7.2,2.32,24.09,82.0,18.0,"VS01,SV98",63750580000.0,52810000000.0,10940580000.000002,2.32,0.5718244830760092,0.9615957611872692,mature,0.0104698733530509,2.932984875995122,2.971417155228857,2.963153158450526,0.0384322792337354,0.0301682824554045,0.038982133188955,0.0104698733530509,0.0301682824554045,False,False,False,True,False,False,False,mature_or_control,False,False,outside the UGC07125 four-stage boundary problem under current scalar gates,control/non-boundary row for taxonomy context,5,context/control; no UGC07125-boundary follow-up priority,184.7,138.64151420229916,211.93960028992663,0.0597452154969878,0.5795487478493855,10.383620689655173,9.275328302176332,False,True,0.5795487478493855,10.383620689655173,False,False,True,False,False,False,True,False,systems_with_unsettled_or_extended_hi,,,,,False,0.6912034896607706,0.1116547418113851,False,True,0.5795487478493855,0.990311471566762,0.993948102941576,0.990311471566762,0.8342951869781162,1.0,0.930206721804362,0.0457249727658678,0.0065365488398678,0.0163126644548159,0.0228223227947389,4.183643999481335,2.6890499944757368e-05,0.998243253707308,0.4186945058579225,,0.998243253707308,0.0017567462926919575,,,0.5795487478493855,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.03898213318895507
NGC0801,SPARC,0.6044754277243196,0.9033627644038734,high,0.8351130393642101,0.1648869606357899,8.59295919409849,5.159403669724771,0.8873624817109284,-0.0259494687486376,220.1,233.65200456150845,237.7878854327841,0.2629747343743188,control/non-analog,1.0,,does not pass all direct UGC07125 analog criteria,False,5.0,220.1,6.2,8.72,44.99,80.0,80.7,"Sa96,Br92",187142330000.0,156285000000.0,30857330000.0,8.72,0.0,0.8868908718486853,mature,0.0335696823142131,3.5841665231498965,3.643890497173447,3.6456858691303817,0.0597239740235502,0.0615193459804852,0.028169014084507,0.0335696823142131,0.0615193459804852,False,False,True,True,False,False,False,mature_or_control,False,False,outside the UGC07125 four-stage boundary problem under current scalar gates,control/non-boundary row for taxonomy context,5,context/control; no UGC07125-boundary follow-up priority,220.1,174.6935590386831,245.3030507327344,0.0470829068277363,0.6044754277243196,5.159403669724771,8.59295919409849,False,True,0.6044754277243196,5.159403669724771,False,False,True,False,False,False,False,False,mature_or_control,,,,,False,0.9652040079774158,0.3607285802530962,False,True,0.6044754277243196,0.9908145285459468,0.9146543518253906,0.9908145285459468,0.9989316770796411,1.0,0.9626582406754968,0.0162838429651997,0.0023304933082683,0.0058227070977582,0.0081369938009134,4.331147890891476,1.6206605113271502e-05,0.9993947765650888,0.3949193488407693,,0.9993947765650888,0.0006052234349112062,,,0.6044754277243196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028169014084507043
ESO563-G021,SPARC,1.0,0.0615626431341133,low,0.8280175220606345,0.1719824779393654,9.00296509376827,10.222018348623854,1.809236941843291,0.1287477233958003,314.6,233.88964509869035,243.89540442434864,0.2589582379105911,control/non-analog,1.0,,does not pass all direct UGC07125 analog criteria,False,4.0,314.6,11.7,5.45,55.71,83.0,60.8,SG06,187904840000.0,155588500000.0,32316340000.0,5.45,1.0,0.9501294620596824,mature,-0.1105551010483615,3.535185216227892,3.439007539099856,3.4309433411591086,-0.0961776771280358,-0.1042418750687832,0.037190082644628,-0.1105551010483615,0.1042418750687832,False,False,False,True,False,False,False,mature_or_control,False,False,outside the UGC07125 four-stage boundary problem under current scalar gates,control/non-boundary row for taxonomy context,5,context/control; no UGC07125-boundary follow-up priority,314.6,156.1400549171872,265.774933672242,-0.0732446998489913,1.0,10.222018348623854,9.00296509376827,False,True,1.0,10.222018348623854,False,False,True,False,False,False,True,False,systems_with_unsettled_or_extended_hi,,,,,False,0.7080209144022597,-0.2919790855977403,False,True,1.0,0.9902832534985672,0.98222208313335,0.9902832534985672,0.855447461779406,1.0,0.934485715202272,0.0422056833606474,0.006033796922555,0.0150601428803406,0.0210687774193306,4.203075434242192,2.516238356506731e-05,0.9983857974433432,-0.0016142025566567,,0.9983857974433432,0.0016142025566567852,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.03719008264462809
UGC03205,SPARC,0.9358237580388178,0.1872326673985961,low,0.8153228640373326,0.1846771359626674,9.037418016803407,8.965517241379311,1.4475115557810625,0.0803110197375321,219.6,182.5245624593397,190.73346525301315,0.1751782217342692,control/non-analog,1.0,,does not pass all direct UGC07125 analog criteria,False,2.0,219.6,8.6,3.19,28.6,67.0,50.0,"No07,No05",69691410000.0,56821000000.0,12870410000.0,3.19,1.0,0.9477886857228248,mature,-0.061205436651144,3.1464530144992167,3.1210137482102085,3.113280935368973,-0.0254392662890081,-0.0331720791302432,0.0391621129326047,-0.061205436651144,0.0331720791302432,False,False,False,True,False,False,False,mature_or_control,False,False,outside the UGC07125 four-stage boundary problem under current scalar gates,control/non-boundary row for taxonomy context,5,context/control; no UGC07125-boundary follow-up priority,219.6,132.88374066653395,224.3218621711867,0.0092392657479627,0.9358237580388178,8.965517241379311,9.037418016803407,False,True,0.9358237580388178,8.965517241379311,False,False,True,False,False,False,True,False,systems_with_unsettled_or_extended_hi,,,,,False,0.8193047915890781,-0.1165189664497396,False,True,0.9358237580388178,0.9892557579430908,0.9844752321752696,0.9892557579430908,0.9541078553297588,1.0,0.9709498607795296,0.0175622360611881,0.0025124991265177,0.0062771843650572,0.0087754373687306,4.368396261704825,1.4246122844417676e-05,0.9993530821652056,0.0635293241263877,,0.9993530821652056,0.0006469178347944249,,,0.9358237580388178,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.039162112932604735
NGC3893,SPARC,1.0,0.2210150106681493,low,0.7914094783066582,0.2085905216933418,9.01657639694944,8.756302521008404,1.2476431899354932,0.0480452002059045,174.0,155.77725548258672,162.57638703501456,0.1526566595545671,control/non-analog,1.0,,does not pass all direct UGC07125 analog criteria,False,5.0,174.0,8.9,2.38,20.84,49.0,18.0,"VS01,SV98",36975170000.0,29262500000.0,7712670000.000001,2.38,1.0,0.9362629106451356,mature,-0.0294917803645679,2.918156201003093,2.928100191758076,2.9234735346737466,0.0099439907549832,0.0053173336706535,0.0511494252873563,-0.0294917803645679,0.0053173336706535,False,False,False,True,False,False,False,mature_or_control,False,False,outside the UGC07125 four-stage boundary problem under current scalar gates,control/non-boundary row for taxonomy context,5,context/control; no UGC07125-boundary follow-up priority,174.0,116.91197757726962,167.31189672729678,-0.0170224256745111,1.0,8.756302521008404,9.01657639694944,False,True,1.0,8.756302521008404,False,False,True,False,False,False,True,False,systems_with_unsettled_or_extended_hi,,,,,False,0.8339579653796549,-0.166042034620345,False,True,1.0,0.9870199389539476,0.9831482528854252,0.9870199389539476,0.9624459788729286,1.0,0.971911070937748,0.0164592887150724,0.0023549307065296,0.005883760533004,0.0082246592712508,4.372776854784113,1.4031968282824868e-05,0.9993942525255276,-0.0006057474744725,,0.9993942525255276,0.0006057474744723956,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.051149425287356325
NGC4100,SPARC,0.67139129365072,0.2887075933051335,low,0.8780208298223735,0.1219791701776264,9.066150971722134,8.4,1.0783408856113497,0.016378035962242,158.2,152.34508350757056,159.47558136266554,0.107528271129911,control/non-analog,1.0,,does not pass all direct UGC07125 analog criteria,False,4.0,158.2,5.0,2.15,18.06,73.0,18.0,"VS01,SV98",33822660000.0,29697000000.0,4125660000.0,2.15,0.8177501196863841,0.9669902093805316,mature,0.0034877148691013,2.8326749347412443,2.896702246245512,2.8918093801341223,0.0640273115042675,0.0591344453928779,0.0316055625790139,0.0034877148691013,0.0591344453928779,False,False,False,True,False,False,False,mature_or_control,False,False,outside the UGC07125 four-stage boundary problem under current scalar gates,control/non-boundary row for taxonomy context,5,context/control; no UGC07125-boundary follow-up priority,158.2,112.49585037567472,176.30260548306896,0.0470522513938085,0.67139129365072,8.4,9.066150971722134,False,True,0.67139129365072,8.4,False,False,True,False,False,False,True,False,systems_with_unsettled_or_extended_hi,,,,,False,0.8576838788474317,0.1862925851967116,False,True,0.67139129365072,0.9934659098532896,0.986137437695309,0.9934659098532896,0.973403006423134,1.0,0.9812679718242698,0.0110155642912687,0.0015769337097986,0.0039407504054639,0.0055055693435301,4.415155094994651,1.2114771732487511e-05,0.9995982408080468,0.3282069471573268,,0.9995982408080468,0.0004017591919531771,,,0.67139129365072,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.03160556257901391
NGC3521,SPARC,1.0,0.4119648399050644,transition,0.8847623064308691,0.1152376935691309,9.122121223899192,7.854166666666668,1.6527008484393422,0.1090971250223889,213.7,166.22923152259304,174.60134796360407,0.1,control/non-analog,1.0,,does not pass all direct UGC07125 analog criteria,False,4.0,213.7,15.9,2.4,18.85,75.0,7.7,"Da06,Sa96",47942820000.0,42418000000.0,5524820000.0,2.4,1.0,0.970991406509063,mature,-0.0877569299257024,3.0110457595396567,2.9728914691529176,2.971141369438357,-0.0381542903867391,-0.0399043901012992,0.0744033692091717,-0.0877569299257024,0.0399043901012992,False,False,False,True,False,False,False,mature_or_control,False,False,outside the UGC07125 four-stage boundary problem under current scalar gates,control/non-boundary row for taxonomy context,5,context/control; no UGC07125-boundary follow-up priority,213.7,139.1470792504348,191.57487958756008,-0.0474659609066342,1.0,7.854166666666668,9.122121223899192,False,True,1.0,7.854166666666668,False,False,True,False,False,False,True,True,strong_approach_recede_mismatch;systems_with_unsettled_or_extended_hi,0.2941710343504076,0.0049582884978651,184.9949667698778,0.55,False,0.887826705778688,-0.1121732942213119,False,True,1.0,0.993806846443295,0.9888872244201936,0.993806846443295,0.9844164526843556,0.383507046522171,0.7052547684590431,0.2277304069107288,0.0326477581797907,0.0806748111642698,0.1125474372403178,3.162259937720158,0.0007751321037427,0.9884269629785258,-0.0115730370214741,,0.9884269629785258,0.011573037021474164,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.7399798670795112,0.55,0.07440336920917175
NGC6674,SPARC,0.7936659624078981,0.3116597868718659,transition,0.7150059174672374,0.2849940825327626,8.816145608463174,8.281456953642385,1.190863434237182,0.0379309801713472,241.3,221.11914261914083,227.9785275983578,0.1,control/non-analog,1.0,,does not pass all direct UGC07125 analog criteria,False,3.0,241.3,4.9,6.04,50.02,54.0,51.2,"Sa96,Br92",150106450000.0,107327000000.0,42779450000.00001,6.04,1.0,0.8637210573270883,mature,-0.0246633774727682,3.4646242561938987,3.429454385625244,3.425170971157173,-0.0351698705686547,-0.0394532850367257,0.0203066721922917,-0.0246633774727682,0.0394532850367257,False,False,False,True,False,False,False,mature_or_control,False,False,outside the UGC07125 four-stage boundary problem under current scalar gates,control/non-boundary row for taxonomy context,5,context/control; no UGC07125-boundary follow-up priority,241.3,149.5032390389501,259.9080388998896,0.0322623904351289,0.7936659624078981,8.281456953642385,8.816145608463174,False,True,0.7936659624078981,8.281456953642385,False,False,True,False,False,False,True,False,systems_with_unsettled_or_extended_hi,,,,,False,0.8622406360375835,0.0685746736296853,False,True,0.7936659624078981,0.9763405154035752,0.963193591028443,0.9763405154035752,0.976305741746933,1.0,0.9624445505955892,0.0197253455177489,0.0028219666101751,0.0070497451265088,0.0098554432168724,4.330014210404264,1.626851981158424e-05,0.9992669794305478,0.2056010170226496,,0.9992669794305478,0.0007330205694522363,,,0.7936659624078981,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.020306672192291753
UGC08286,SPARC,1.0,0.3560284277212074,transition,0.4235972349732678,0.5764027650267323,8.33010214706329,7.685714285714286,1.39788392318692,0.072735555085245,82.4,63.60293230613589,70.52279461903211,0.1,control/non-analog,1.0,,does not pass all direct UGC07125 analog criteria,False,6.0,82.4,2.3,1.05,8.07,90.0,6.5,"Sw09,Sw02",1481360000.0,627500000.0,853860000.0000001,1.05,1.0,0.1444846880157582,transition,-0.0675976978659623,2.238146506431036,2.2215395902894293,2.218186073780544,-0.016606916141606,-0.0199604326504911,0.0279126213592232,-0.0675976978659623,0.0199604326504911,False,False,True,True,False,False,False,mature_or_control,False,False,outside the UGC07125 four-stage boundary problem under current scalar gates,control/non-boundary row for taxonomy context,5,context/control; no UGC07125-boundary follow-up priority,82.4,35.139256387794624,74.87094457286696,-0.0416138994693549,1.0,7.685714285714286,8.33010214706329,False,True,1.0,7.685714285714286,False,False,True,False,False,False,True,False,systems_with_unsettled_or_extended_hi,,,,,False,0.8097154539892,-0.1902845460108,False,True,1.0,0.8003970669455611,0.7892496769279453,0.8003970669455609,0.9868004579677602,1.0,0.784005584612526,0.1047734605379218,0.015017237949368,0.0373633150350696,0.0521358698129645,3.5227864577294707,0.000244683171473,0.9952113740501,-0.0047886259498999,,0.9952113740501,0.004788625949900038,,,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.027912621359223296
UGC11455,SPARC,1.0,0.5427906660379784,transition,0.913441441546966,0.086558558453034,8.967245390827602,7.325463743676223,1.270500538242951,0.0519874266868556,269.4,239.00674905675288,248.6886142865566,0.0912731871838111,control/non-analog,1.0,,does not pass all direct UGC07125 analog criteria,False,6.0,269.4,7.4,5.93,43.44,90.0,78.6,SG06,204896550000.0,187161000000.0,17735550000.000004,5.93,1.0,0.9664110810031528,mature,-0.0347416889707183,3.5044822804152105,3.49646958732019,3.4930314777918032,-0.0080126930950203,-0.0114508026234072,0.0274684484038604,-0.0347416889707183,0.0114508026234072,False,False,False,True,False,False,False,mature_or_control,False,False,outside the UGC07125 four-stage boundary problem under current scalar gates,control/non-boundary row for taxonomy context,5,context/control; no UGC07125-boundary follow-up priority,269.4,181.5066497237932,267.93790871787155,-0.0023634280502215,1.0,7.325463743676223,8.967245390827602,False,True,1.0,7.325463743676223,False,False,True,False,False,False,True,False,systems_with_unsettled_or_extended_hi,,,,,False,0.9114344266117236,-0.0885655733882764,False,True,1.0,0.9950702817456198,0.979547419009158,0.9950702817456198,0.990756390701593,1.0,0.9861544769264946,0.007104190862261,0.0010180148542384,0.0025443803202419,0.0035511787172694,4.437339936626112,1.1216457210901608e-05,0.9997419230764404,-0.0002580769235595,,0.9997419230764404,0.00025807692355961365,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.027468448403860434
NGC0891,SPARC,0.7463354013850007,0.5931657162184244,transition,0.9209839202625252,0.0790160797374749,9.26440549866864,7.121568627450981,1.3502794662500348,0.0652118316880249,216.1,185.97001889440784,196.99566617863684,0.081078431372549,control/non-analog,1.0,,does not pass all direct UGC07125 analog criteria,False,3.0,216.1,5.7,2.55,18.16,90.0,9.91,Fr11,75104460000.0,69170000000.0,5934460000.0,2.55,1.0,0.981364379587435,mature,-0.0401980949115302,3.0422249429811776,3.0461008940593333,3.0453400591919007,0.0038759510781556,0.003115116210723,0.0263766774641369,-0.0401980949115302,0.003115116210723,False,False,False,True,False,False,False,mature_or_control,False,False,outside the UGC07125 four-stage boundary problem under current scalar gates,control/non-boundary row for taxonomy context,5,context/control; no UGC07125-boundary follow-up priority,216.1,171.9921619259934,229.16641721395715,0.0254962081605126,0.7463354013850007,7.121568627450981,9.26440549866864,False,True,0.7463354013850007,7.121568627450981,False,False,True,False,False,False,True,False,systems_with_unsettled_or_extended_hi,,,,,False,0.919512232086845,0.1731768307018443,False,True,0.7463354013850007,0.9953576035415026,0.9936795351306208,0.9953576035415026,0.9924485185077854,1.0,0.9919034790810444,0.0044607788639346,0.0006401524933759,0.0016001230208067,0.0022300295710065,4.463342616921504,1.0245943176247913e-05,0.9998386555479246,0.2535032541629239,,0.9998386555479246,0.00016134445207538484,,,0.7463354013850007,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.026376677464136977
NGC2998,SPARC,0.9057699266164848,0.6082490566596074,transition,0.7075245007001539,0.292475499299846,8.644960269237012,7.029032258064516,1.0690797721571617,0.0145050562129409,209.9,203.0053027491536,207.20889274251493,0.0764516129032258,control/non-analog,1.0,,does not pass all direct UGC07125 analog criteria,False,5.0,209.9,8.1,6.2,43.58,58.0,68.1,"Sa96,Br92",106640830000.0,75451000000.0,31189830000.0,6.2,1.0,0.8262052992718101,mature,-0.0056040485800147,3.415434123744636,3.415910895395183,3.414933009516293,0.0004767716505473,-0.0005011142283426,0.0385898046688899,-0.0056040485800147,0.0005011142283426,False,False,False,True,False,False,False,mature_or_control,False,False,outside the UGC07125 four-stage boundary problem under current scalar gates,control/non-boundary row for taxonomy context,5,context/control; no UGC07125-boundary follow-up priority,209.9,134.59130944931673,216.2335797073396,0.0129106994584879,0.9057699266164848,7.029032258064516,8.644960269237012,False,True,0.9057699266164848,7.029032258064516,False,False,True,False,False,False,True,False,systems_with_unsettled_or_extended_hi,,,,,False,0.9185937792158392,0.0128238525993542,False,True,0.9057699266164848,0.9749178312281732,0.929552862846744,0.9749178312281732,0.9931113505399112,1.0,0.9552627060812928,0.0210679920081498,0.003014235122842,0.0075296433602804,0.0105256862635875,4.297628777765411,1.81922195350067e-05,0.9992111502145816,0.0934412235980967,,0.9992111502145816,0.0007888497854183774,,,0.9057699266164848,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.03858980466888994
F571-8,SPARC,1.0,0.472331372419807,transition,0.6819590824550527,0.3180409175449473,7.971196478641222,6.896067415730337,1.791437389830393,0.1266008171563595,139.7,77.4737635436703,105.61690728911005,0.0698033707865168,control/non-analog,1.0,,does not pass all direct UGC07125 analog criteria,False,5.0,139.7,4.3,3.56,24.55,85.0,53.3,"dB01,dB96",7452060000.0,5082000000.0,2370060000.0,3.56,1.0,0.4040671367153705,transition,-0.1214629599370769,2.9976763997510383,2.951184678704038,2.947903457966905,-0.0464917210470003,-0.0497729417841332,0.0307802433786685,-0.1214629599370769,0.0497729417841332,False,False,True,True,False,False,False,mature_or_control,False,False,outside the UGC07125 four-stage boundary problem under current scalar gates,control/non-boundary row for taxonomy context,5,context/control; no UGC07125-boundary follow-up priority,139.7,49.70174067261385,110.55042691224978,-0.1016359820825215,1.0,6.896067415730337,7.971196478641222,False,True,1.0,6.896067415730337,False,False,True,False,False,False,True,False,systems_with_unsettled_or_extended_hi,,,,,False,0.8339748114140129,-0.1660251885859871,False,True,1.0,0.9693998619210156,0.4712282985836409,0.9693998619210156,0.9939638388283714,1.0,0.7503480344388715,0.0915348438330055,0.0131745017051312,0.032791681771787,0.0455665274813859,3.371989412783272,0.0003996559955322,0.9956105363443168,-0.0043894636556832,,0.9956105363443168,0.004389463655683157,,,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.030780243378668578
IC4202,SPARC,1.0,0.6834823470729309,transition,0.8457337330268883,0.1542662669731117,8.869367172445768,6.7217573221757325,1.4306294786657134,0.0777635848019734,242.6,202.8276746883573,209.7913915226709,0.0610878661087866,control/non-analog,1.0,,does not pass all direct UGC07125 analog criteria,False,4.0,242.6,11.0,4.78,32.13,90.0,100.4,SG06,106268080000.0,89874500000.0,16393580000.0,4.78,1.0,0.9436721794762768,mature,-0.0631031329347157,3.3653486888066544,3.3319530095231142,3.3316141547994182,-0.0333956792835401,-0.0337345340072361,0.0453421269579554,-0.0631031329347157,0.0337345340072361,False,False,False,True,False,False,False,mature_or_control,False,False,outside the UGC07125 four-stage boundary problem under current scalar gates,control/non-boundary row for taxonomy context,5,context/control; no UGC07125-boundary follow-up priority,242.6,149.90394198547037,228.39448636742952,-0.0262051810596485,1.0,6.7217573221757325,8.869367172445768,False,True,1.0,6.7217573221757325,False,False,True,False,False,False,True,False,systems_with_unsettled_or_extended_hi,,,,,False,0.9323409322292554,-0.0676590677707446,False,True,1.0,0.9915564233780658,0.9700398413384126,0.9915564233780658,0.9949245043689516,1.0,0.9818046786797874,0.0087181495246771,0.00124876881941,0.0031209293462607,0.0043576886728334,4.417685146582809,1.2009492837371063e-05,0.9996820220848078,-0.0003179779151921,,0.9996820220848078,0.0003179779151921691,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.04534212695795548
NGC3992,SPARC,0.9868370153275026,0.7088143378014325,high,0.8371238370913012,0.1628761629086988,8.94293281504035,6.602822580645161,1.2500951219965029,0.0484715302586026,241.0,215.54875181595327,223.94803916797213,0.055141129032258,control/non-analog,1.0,,does not pass all direct UGC07125 analog criteria,False,4.0,241.0,5.2,4.96,32.75,56.0,23.7,"VS01,SV98",135542670000.0,113466000000.0,22076670000.0,4.96,1.0,0.9484473943989468,mature,-0.0318697783494541,3.378528714729047,3.3612548736236025,3.359785716024719,-0.0172738411054442,-0.0187429987043277,0.0215767634854771,-0.0318697783494541,0.0187429987043277,False,False,False,True,False,False,False,mature_or_control,False,False,outside the UGC07125 four-stage boundary problem under current scalar gates,control/non-boundary row for taxonomy context,5,context/control; no UGC07125-boundary follow-up priority,241.0,165.16684305999811,241.85086279925483,0.0015305984912925,0.9868370153275026,6.602822580645161,8.94293281504035,False,True,0.9868370153275026,6.602822580645161,False,False,True,False,False,False,True,False,systems_with_unsettled_or_extended_hi,,,,,False,0.9360488346008796,-0.0507881807266229,False,True,0.9868370153275026,0.990959782319198,0.9775054599062216,0.990959782319198,0.9954910751218008,1.0,0.984224150462673,0.0076654884218973,0.0010982864378404,0.0027449501149339,0.0038316749801782,4.428625402660933,1.1561572596074064e-05,0.9997210273601486,0.0128840120326459,,0.9997210273601486,0.00027897263985143805,,,0.9868370153275026,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.021576763485477178
UGC02885,SPARC,1.0,0.716073936931693,high,0.7910323852314484,0.2089676147685516,8.494656615411506,6.512280701754385,1.3149857194040986,0.059460518231263,289.5,252.4573678120706,255.5400320721392,0.0506140350877192,control/non-analog,1.0,,does not pass all direct UGC07125 analog criteria,False,5.0,289.5,12.0,11.4,74.24,64.0,80.6,"Sa96,RA85",255062250000.0,201762500000.0,53299750000.00001,11.4,1.0,0.836475518072315,mature,-0.0541896230989317,3.8195834150639087,3.7705321776111154,3.768690822353971,-0.0490512374527933,-0.0508925927099377,0.0414507772020725,-0.0541896230989317,0.0508925927099377,False,False,True,True,False,False,False,mature_or_control,False,False,outside the UGC07125 four-stage boundary problem under current scalar gates,control/non-boundary row for taxonomy context,5,context/control; no UGC07125-boundary follow-up priority,289.5,159.31909206096464,267.9255399206608,-0.0336344534924578,1.0,6.512280701754385,8.494656615411506,False,True,1.0,6.512280701754385,False,False,True,False,False,False,True,False,systems_with_unsettled_or_extended_hi,,,,,False,0.934166607501274,-0.0658333924987258,False,True,1.0,0.986981232853756,0.8785346659520916,0.986981232853756,0.9958797771718444,1.0,0.9455930294025572,0.0238064243154105,0.003406086410449,0.0085075479382965,0.0118924931253334,4.253978311095737,2.1141223412089735e-05,0.9990994840527216,-0.0009005159472783,,0.9990994840527216,0.0009005159472783575,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.04145077720207254
NGC6503,SPARC,1.0,0.7146698000081583,high,0.7346700190573804,0.2653299809426197,8.474524425074039,6.50462962962963,1.146305893224704,0.0296502625733937,116.3,107.72599238978094,109.91761826701814,0.0502314814814814,control/non-analog,1.0,,does not pass all direct UGC07125 analog criteria,False,6.0,116.3,2.4,2.16,14.05,74.0,6.26,"Be91,Be87",8742020000.0,6422500000.0,2319520000.0000005,2.16,1.0,0.795835470234244,mature,-0.0245124053541111,2.7010634615433604,2.7594753564882777,2.757279234067304,0.0584118949449172,0.0562157725239429,0.0206362854686156,-0.0245124053541111,0.0562157725239429,False,False,True,True,False,False,False,mature_or_control,False,False,outside the UGC07125 four-stage boundary problem under current scalar gates,control/non-boundary row for taxonomy context,5,context/control; no UGC07125-boundary follow-up priority,116.3,69.27451729070687,115.02422131435556,-0.0047904128483258,1.0,6.50462962962963,8.474524425074039,False,True,1.0,6.50462962962963,False,False,True,False,False,False,True,False,systems_with_unsettled_or_extended_hi,,,,,False,0.9328247627895896,-0.0671752372104103,False,True,1.0,0.9797146052301446,0.8696760713250498,0.9797146052301444,0.9959110525955654,1.0,0.9373937061354454,0.0276707143218005,0.0039586311699675,0.009886129566456,0.0138207504178247,4.216888141893414,2.401031859883621e-05,0.9989442453197472,-0.0010557546802526,,0.9989442453197472,0.0010557546802527629,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.02063628546861565
