bootstrap_id,coef_f_star,coef_rhi_extent_organization_score,coef_fstar_x_rhi_extent_organization,organization_auc_like,spearman_vs_organization_score,organization_score_rmse,clean_spearman_vs_A_inferred,clean_spearman_vs_signed_residual,clean_spearman_vs_abs_residual
13,-0.06098676696134156,0.020128908201796934,0.15564830539639854,0.9408783783783784,0.9037865533838725,0.06454575157097545,0.1263822482139874,-0.158084438594715,-0.1729472511896325
14,-0.010026973670480591,0.04113275408146037,0.11760514848587905,0.9605734767025089,0.933859368670992,0.06279737212125507,0.11976537657974724,-0.15520907158043942,-0.15703148729371266
15,-0.02792220902869309,0.040563869905464484,0.13646971783618092,0.9905660377358491,0.9228505360631617,0.07157575196870526,0.12330860461614682,-0.15763895919813709,-0.16428065201984407
16,-0.053491864354776396,0.02275861014663706,0.15518421255915574,0.9394285714285714,0.9096330185543628,0.058795167048467864,0.12452525520695874,-0.15690999291282778,-0.16995038979447202
17,-0.09317866658090038,0.019591886667215803,0.20002247918611682,0.9392419175027871,0.9172125217527326,0.06554930282428481,0.12941320231741357,-0.15881340488002432,-0.17649083729877493
18,-0.07406460104427966,0.017278063297147036,0.19507546497489936,0.946236559139785,0.9262141237194026,0.06958397439152232,0.12840999919867394,-0.15873240862610105,-0.17703756201275692
19,-0.07802590018683164,0.016962717850497525,0.19653198236806144,0.9653979238754326,0.9301711491442541,0.061720013197278295,0.12448256571254429,-0.15510782626303535,-0.17446593095069354
20,-0.08591906077631635,0.014398860702786549,0.19517725713833556,0.9634551495016611,0.9061803246626247,0.06881095316179117,0.1272360381022765,-0.15747696669029057,-0.1771590563936418
21,-0.05900916297233952,0.01640725260143269,0.16282498785241042,0.9665551839464883,0.9130396531378826,0.061384183962244016,0.1182712442752414,-0.15223245924875975,-0.16316695352839933
22,-0.011547588290044975,0.03287899211091298,0.11816523762420864,0.9462857142857143,0.9425107547907705,0.06598901133875627,0.11148361466334342,-0.14800040498126962,-0.1567884985319429
23,0.020035644998176134,0.058199956773371087,0.07980163331773255,0.9537142857142857,0.9344646907014937,0.05508805981694556,0.12266826219993006,-0.15840842361040802,-0.1550470790725929
24,-0.015605810627567385,0.0387834494201476,0.11059574301187833,0.9625850340136054,0.9395728459019598,0.06516769393690214,0.12320188088011069,-0.15715298167459757,-0.16336944416320748
25,-0.06060972620973911,0.025843547779805996,0.15695390211379007,0.9550173010380623,0.9361833165514749,0.05942191353410282,0.13060850816101824,-0.16166852283081906,-0.1776247848537005
26,-0.08814280989057188,0.02201871985526629,0.18612965119993105,0.9551495016611296,0.9083096236764144,0.06831658038198055,0.13353273852840827,-0.16338969322668825,-0.17796901893287437
27,-0.06309425439424118,0.01682054687714903,0.1712946392846446,0.9562937062937062,0.9309063893016343,0.06696970979352876,0.12172909332281208,-0.15334615774020452,-0.17321048901488306
28,-0.021164137104493073,0.033127891116735635,0.1241137579426252,0.9611528822055138,0.9230137468468292,0.06156878685429662,0.12170774857560486,-0.1568289966589045,-0.15966386554621848
29,-0.11416484831743266,0.003558828695366893,0.22816669980572876,0.9515050167224081,0.9198920683957883,0.05683745286109399,0.12318053613290346,-0.15324491242280047,-0.17770578110762378
