model_family,feature_template,uses_angular_momentum,uses_m59_backbone,endpoint_delta,endpoint_stretch,ridge_alpha,mse_bounded,rmse_bounded,spearman_A_rank_A_inferred,pearson_A_rank_A_inferred,spearman_A_bounded_A_inferred,pearson_A_bounded_A_inferred,prediction_min,prediction_max,prediction_std,bounded_prediction_std,pairwise_rank_loss,objective,n_features
rank_weighted_corrected,full_corrected_state,True,False,0.35,0.0,15.0,0.018038103835825336,0.13430600818960162,0.9098667763409934,0.8834148774926769,0.9090886372274221,0.9099689557960253,-0.46632011203896145,1.1349037548537864,0.33252256163923183,0.2868082188802084,0.5443142259223256,-0.596751324922573,13
rank_weighted_corrected,compact_state,True,False,0.15,0.0,1.0,0.0199000981115237,0.14106770754330597,0.901516360586051,0.8811723583608986,0.9013941728792381,0.9001635667996122,-0.3649132210772581,1.290970044131132,0.3171477721809721,0.2821985449335008,0.5529581983183539,-0.5966324530052867,6
rank_weighted_corrected,physical_state,True,False,0.85,0.5,5.0,0.02222168548300496,0.14906939821105122,0.9217946379712771,0.8937926594585153,0.9153637237119242,0.9159288753328464,-1.2451084070865632,1.658827741036914,0.5426601154814826,0.36930064856080935,0.47327695066544295,-0.596257735544571,12
rank_weighted_corrected,full_corrected_state,True,False,0.35,0.5,15.0,0.018136526811664912,0.13467192287802573,0.9080598011284483,0.8816305311046128,0.9078186770385747,0.9092558679968584,-0.5244580769110808,1.1790967054099153,0.35511034002775566,0.29826185291229057,0.5365267857521182,-0.5950831045085917,13
rank_weighted_corrected,compact_state,True,False,0.35,0.0,1.0,0.020287153535917212,0.14243297910216304,0.900475980918222,0.8800809544922076,0.9021819116899077,0.9008553638649384,-0.5271431834969655,1.4410833698293724,0.3784272264046104,0.3140758768241803,0.5314065855211187,-0.5950294071126921,6
censored_latent_corrected,compact_state,True,False,0.6,0.5,1.0,0.02532111912007424,0.15912611074262525,0.9003299627192284,0.8785596983399986,0.895541895934693,0.8934246774484244,-0.7993606112683422,1.7176643823038873,0.48074736958237385,0.3521899469319175,0.4991189309962063,-0.5941543575687188,6
rank_weighted_corrected,compact_state,True,False,0.35,0.5,1.0,0.021049636672121286,0.14508492916950846,0.9008045218659575,0.8795038405489114,0.9024632284168702,0.9001492334447241,-0.5965731582437078,1.530022725181087,0.4040736575445113,0.32487683154076546,0.523032688199129,-0.5929079337705816,6
rank_weighted_corrected,full_corrected_state,True,False,0.15,0.5,15.0,0.01920553551912644,0.1385840377501191,0.9107702639472657,0.8839265576563609,0.9094955442751613,0.9061856392385855,-0.3685658173172187,1.0708270679008778,0.30075719453821825,0.2699841442605062,0.5562593593742715,-0.5928829058238286,13
rank_weighted_corrected,full_corrected_state,True,False,0.15,1.0,15.0,0.01866327087169656,0.13661358231045903,0.9076582510812161,0.8817991689718825,0.906829205256584,0.906970313429411,-0.42670378218933785,1.1150200184570067,0.32339337722031947,0.2816984674915719,0.548158183894346,-0.5924511855917443,13
censored_latent_corrected,full_corrected_state,True,False,0.6,1.0,15.0,0.021923177424664004,0.14806477442208868,0.900959666202388,0.8779712941305526,0.9012789884927093,0.9019713818894595,-0.7774613662755269,1.3586267028523404,0.445837941909537,0.3404994399066609,0.5067848566506599,-0.5917509418499411,13
rank_weighted_corrected,compact_state,True,False,0.6,0.0,0.01,0.02408408166986075,0.15519046900457756,0.909264451270145,0.888207567828234,0.9048135251216884,0.900498277944674,-0.7937702471112326,1.8890493569908346,0.47839811188521597,0.35327367464789494,0.5002226318951991,-0.5906776356181898,6
rank_weighted_corrected,full_corrected_state,True,False,0.35,1.0,15.0,0.018678434059099306,0.1366690676748009,0.9047196348264713,0.8799325230708981,0.9049475249769007,0.9076467570896498,-0.5825960417831997,1.223289655966044,0.3777526669257617,0.30940217168768297,0.5289716554163023,-0.5904734722652106,13
rank_weighted_corrected,compact_state,True,False,0.35,1.0,1.0,0.02211216257812598,0.14870158902354064,0.9016988833347929,0.878847111969477,0.9035906372617558,0.8989046064510812,-0.6660031329904507,1.6189620805328044,0.42979269953292815,0.3349680656348509,0.5149346354228346,-0.5902944227483482,6
rank_weighted_corrected,full_corrected_state,True,False,0.6,0.0,15.0,0.019074364988942563,0.13810997425581747,0.9056139962953068,0.880652269856555,0.9053511375151607,0.9081601808229696,-0.6611854365312886,1.2702408017400828,0.4006024257878879,0.3198985079943089,0.5208197638809221,-0.5900373296787655,13
rank_weighted_corrected,compact_state,True,False,0.6,0.0,0.1,0.023981067479187074,0.15485821734472818,0.9080506749910113,0.8876590040278416,0.9041066131259641,0.9002316735474449,-0.787809886107798,1.8543037998553649,0.47522454455745206,0.35226655916121064,0.5008987143127386,-0.5899578949682492,6
rank_weighted_corrected,full_corrected_state,True,False,0.15,0.0,15.0,0.020050442796808232,0.14159958614631693,0.9111626878570609,0.8861892879361457,0.9112213169258541,0.906126363146247,-0.3104278524450994,1.0266341173447489,0.27818721732391183,0.2560165336080979,0.564602948015252,-0.5899506100917272,13
censored_latent_corrected,compact_state,True,False,0.6,1.0,1.0,0.026818194561858,0.16376261649673896,0.9006219991172154,0.8780323916926127,0.8958354530655348,0.8913991921733933,-0.8687905860150846,1.8066037376556037,0.5064767624299196,0.3596694487068127,0.4917869413800943,-0.5897660827528941,6
censored_latent_corrected,compact_state,True,False,0.85,0.0,0.01,0.029280451442690855,0.17111531621304638,0.908981541009595,0.8878619276473372,0.8975583145075181,0.8926357609351686,-1.0069834101608002,2.1150065294665756,0.5582362645286425,0.37395777440143435,0.4772396454085102,-0.5895189936451093,6
censored_latent_corrected,physical_state,True,False,0.35,0.0,15.0,0.02071342632444181,0.14392159783869066,0.8905011126994765,0.8684185565673532,0.8894218726833301,0.8955592176783705,-0.47283770392779834,1.1379523108652716,0.3319891791711904,0.28464795835811546,0.5472794527860657,-0.5890043479558643,12
rank_weighted_corrected,physical_state,True,False,0.85,1.0,5.0,0.024141887654586545,0.15537659944337354,0.920343582118779,0.8930698796425598,0.9094100050639956,0.9119970133537364,-1.3180622770832988,1.7113352963278095,0.5671068359897224,0.375588478321268,0.4665819865522877,-0.58891798576102,12
censored_latent_corrected,full_corrected_state,True,False,0.85,0.0,15.0,0.02315108777516382,0.15215481515602397,0.9012882071501235,0.8784936808860393,0.8972709199371275,0.9005867176718991,-0.8560507610236168,1.4055778486263795,0.46878822473811443,0.3486981177526582,0.49928791394189775,-0.5879401609215809,13
censored_latent_corrected,compact_state,True,False,0.85,0.0,0.1,0.02902510154828359,0.17036754840134194,0.9060703031671615,0.887233337929974,0.8950715951843808,0.8925948320399109,-1.000035423115355,2.075169822995877,0.5546443148656003,0.3727417534303726,0.47797083475367635,-0.5877922092907454,6
censored_latent_corrected,physical_state,True,False,0.35,0.5,15.0,0.020879528862847024,0.14449750469418848,0.8890683091218524,0.8669927526201733,0.8879307672450394,0.8948034895725201,-0.5312505173879343,1.182273819841372,0.35455484760001393,0.29631793231553616,0.53962055597077,-0.587210558059386,12
rank_weighted_corrected,compact_state,True,False,0.6,0.5,0.01,0.025358368286053617,0.1592431106392161,0.9095747399430062,0.8878988631757839,0.905401251228802,0.8991030385857738,-0.8676090193972728,1.9942046219769738,0.5051049122096581,0.3601301338914351,0.49241520110495085,-0.5871229622791906,6
rank_weighted_corrected,compact_state,True,False,0.6,0.5,0.1,0.025242101278002936,0.1588776298854025,0.9076217465314679,0.8873172201784028,0.9040605010469491,0.8988063184151364,-0.861202069549964,1.9574211293684929,0.5017976048643471,0.3591112557976663,0.49311330008206306,-0.5858074556638834,6
rank_weighted_corrected,full_corrected_state,True,False,0.6,0.5,15.0,0.020335377165784766,0.14260216395898334,0.9043545893289876,0.8792873923236258,0.904882081618688,0.9053240482740401,-0.719323401403409,1.3144337522962122,0.42319744199007536,0.3304194225575762,0.5136929268175757,-0.5846884491661288,13
censored_latent_corrected,compact_state,True,False,0.85,0.5,0.1,0.0305739737478109,0.1748541499301944,0.9075669897068452,0.8869282009611706,0.8912361488220648,0.8909689464207685,-1.073427606557521,2.1782871525090055,0.5812367181609317,0.379174350261255,0.47092626311778457,-0.584577791320624,6
censored_latent_corrected,physical_state,True,False,0.35,1.0,15.0,0.02145355063004202,0.14647030630828223,0.8879549203545267,0.8656122199258742,0.8874993806501253,0.8933249737750562,-0.5896633308480703,1.2265953288174722,0.3771751313853415,0.3074872256289997,0.5321944811299308,-0.5842913759930655,12
censored_latent_corrected,physical_state,True,False,0.15,0.0,15.0,0.022580927448730092,0.15026951603279387,0.892371970874081,0.869877835095849,0.8925997537572964,0.8921459128882988,-0.31663772758005915,1.0295387410917005,0.2774343838954845,0.2528469373112167,0.5673956577202324,-0.5842466592101749,12
censored_latent_corrected,compact_state,True,False,0.85,0.5,0.01,0.030741995016546245,0.17533395283443035,0.9075943681191565,0.8875806472923135,0.8907846864976571,0.8912639419946957,-1.0808221824468407,2.22016179445272,0.5849631595903075,0.3801774611550005,0.47017457954937253,-0.5841212600668527,6
censored_latent_corrected,physical_state,True,False,0.15,0.5,15.0,0.02178876778244264,0.1476101886132615,0.8888857863731104,0.8681102266903145,0.8893169777662758,0.8920685029885044,-0.37505054104019575,1.0738602500678012,0.2999906379870284,0.26703371932776604,0.5591790286374698,-0.5839427298038824,12
censored_latent_corrected,physical_state,True,False,0.15,1.0,15.0,0.021454651886371932,0.1464740655760327,0.8870058020610689,0.8664147816024045,0.8858911389223443,0.8918011062958882,-0.43346335450033163,1.1181817590439014,0.32261206316756624,0.2799125100914822,0.5512053081591181,-0.5834808661758758,12
censored_latent_corrected,physical_state,True,False,0.6,0.0,15.0,0.021715380250673207,0.14736139335210294,0.8877450191934737,0.8669571021720861,0.888359147475773,0.894745456724568,-0.6680876743624717,1.2734692730822355,0.40027354417189204,0.31831243012542737,0.5240034922288357,-0.5832218729623496,12
rank_weighted_corrected,compact_state,True,False,0.6,0.0,1.0,0.02403096208267262,0.15501923133170484,0.9000379263212415,0.8790322560551671,0.896559709417376,0.8950003086453175,-0.7299306365215987,1.628725026952171,0.4550771853790736,0.3445152226315226,0.5067063832217696,-0.5828118145446973,6
rank_weighted_corrected,compact_state,True,False,0.6,1.0,0.01,0.02679082952079859,0.16367904423229807,0.9088720273603499,0.8874956039977351,0.8965700977030852,0.8974944912270295,-0.9414477916833117,2.0993598869631103,0.5318869514771556,0.367041393378324,0.48487001074765596,-0.5823160787015697,6
rank_weighted_corrected,compact_state,True,False,0.6,1.0,0.1,0.02663139735746348,0.16319129069121147,0.9081784409151306,0.8868868593513212,0.9000837492264473,0.897254157120555,-0.9345942529921305,2.06053845888162,0.5284439168623646,0.36594902192382556,0.4855894520695205,-0.582192700524564,6
censored_latent_corrected,full_corrected_state,True,False,0.85,0.5,15.0,0.02485490073910352,0.1576543711385876,0.900977918477262,0.8774168131561861,0.8962827643372981,0.8972703218425895,-0.9141887258957349,1.4497707991825077,0.4913836004357564,0.35640976946038777,0.49278093517802735,-0.5821768595670851,13
censored_latent_corrected,compact_state,True,False,0.85,1.0,0.01,0.03197190752629876,0.17880690010818587,0.9083792159387467,0.8872316113526274,0.8903084484738036,0.8902796760431997,-1.15466095473288,2.3253170594388575,0.6117537143746712,0.38516186668565644,0.46334958688422373,-0.5813154334397488,6
censored_latent_corrected,compact_state,True,False,0.85,0.0,1.0,0.028911706318270912,0.1700344268619473,0.8978659056112127,0.8782304773918617,0.8930096147135714,0.887325521061212,-0.9327180895462329,1.8163666840749688,0.5317607021028268,0.36622424393088765,0.48433199422583284,-0.5811515929075834,6
censored_latent_corrected,compact_state,True,False,0.85,1.0,0.1,0.03188968290038089,0.1785768263252007,0.9072658271714211,0.886559353760266,0.8901047186824929,0.8897585095135575,-1.1468197899996868,2.2814044820221353,0.6078911066858391,0.3843997656904061,0.46412130483883374,-0.5805991267705073,6
rank_weighted_corrected,compact_state,True,False,0.6,0.5,1.0,0.02532111912007424,0.15912611074262525,0.9003299627192284,0.8785596983399986,0.895541895934693,0.8934246774484244,-0.7993606112683422,1.7176643823038873,0.48074736958237385,0.3521899469319175,0.4991189309962063,-0.5791807896388326,6
censored_latent_corrected,compact_state,True,False,0.85,0.5,1.0,0.030436712261111182,0.1744612056048885,0.8989062852790416,0.8778351682264701,0.8792269491963406,0.8853196272774168,-1.0021480642929752,1.9053060394266879,0.5574465594830073,0.3725462715356254,0.47747149421235846,-0.5776091368822968,6
censored_latent_corrected,physical_state,True,False,0.6,0.5,15.0,0.023055262123321013,0.1518395933981681,0.8859106655686174,0.8658323790445853,0.8870035629827584,0.891742441031928,-0.7265004878226086,1.317790782058336,0.4228427121646119,0.328704787982489,0.5170070773269184,-0.5771844723351567,12
rank_weighted_corrected,full_corrected_state,True,False,0.6,1.0,15.0,0.021923177424664004,0.14806477442208868,0.900959666202388,0.8779712941305526,0.9012789884927093,0.9019713818894595,-0.7774613662755269,1.3586267028523404,0.445837941909537,0.3404994399066609,0.5067848566506599,-0.5765473961504214,13
censored_latent_corrected,full_corrected_state,True,False,0.85,1.0,15.0,0.026694954604022738,0.16338590699329836,0.8995998717242608,0.8763674160488165,0.8854100203421317,0.893696612690434,-0.9723266907678547,1.4939637497386373,0.5140183946909753,0.3635807824379764,0.486478669113821,-0.5752739839723233,13
rank_weighted_corrected,compact_state,True,False,0.85,0.0,0.01,0.029280451442690855,0.17111531621304638,0.908981541009595,0.8878619276473372,0.8975583145075181,0.8926357609351686,-1.0069834101608002,2.1150065294665756,0.5582362645286425,0.37395777440143435,0.4772396454085102,-0.575201804282854,6
rank_weighted_corrected,compact_state,True,False,0.6,1.0,1.0,0.026818194561858,0.16376261649673896,0.9006219991172154,0.8780323916926127,0.8958354530655348,0.8913991921733933,-0.8687905860150846,1.8066037376556037,0.5064767624299196,0.3596694487068127,0.4917869413800943,-0.5750124745114913,6
rank_weighted_corrected,compact_state,True,False,0.85,0.0,0.1,0.02902510154828359,0.17036754840134194,0.9060703031671615,0.887233337929974,0.8950715951843808,0.8925948320399109,-1.000035423115355,2.075169822995877,0.5546443148656003,0.3727417534303726,0.47797083475367635,-0.5734530842481351,6
censored_latent_corrected,compact_state,True,False,0.35,0.0,5.0,0.02481541549585297,0.1575290941250313,0.8737546505024061,0.8506444827430579,0.8743151877588141,0.8743839485571179,-0.40985001435734575,1.194567178135266,0.3507374520682608,0.2972021236578676,0.5445023427592902,-0.5731623588020138,6
censored_latent_corrected,compact_state,True,False,0.85,1.0,1.0,0.031821687755679,0.1783863440840666,0.8981214374594512,0.8773993926701008,0.87769301869495,0.8839438893679225,-1.0715780390397185,1.9942453947784051,0.5831824567588455,0.3784891681160806,0.4708460207575497,-0.5730168777564668,6
rank_weighted_corrected,full_corrected_state,True,False,0.85,0.0,15.0,0.02315108777516382,0.15215481515602397,0.9012882071501235,0.8784936808860393,0.8972709199371275,0.9005867176718991,-0.8560507610236168,1.4055778486263795,0.46878822473811443,0.3486981177526582,0.49928791394189775,-0.572961523503324,13
rank_weighted_corrected,physical_state,True,False,0.35,0.0,15.0,0.02071342632444181,0.14392159783869066,0.8905011126994765,0.8684185565673532,0.8894218726833301,0.8955592176783705,-0.47283770392779834,1.1379523108652716,0.3319891791711904,0.28464795835811546,0.5472794527860657,-0.5725859643722824,12
censored_latent_corrected,compact_state,True,False,0.15,0.0,5.0,0.025326190273682783,0.1591420443304747,0.8748497869948576,0.8520078967008089,0.8744310443383463,0.8719216920821463,-0.2645074050979592,1.0790645180787903,0.2932588806476353,0.2652092723563695,0.5645289967644731,-0.5724802746151542,6
censored_latent_corrected,compact_state,True,False,0.15,0.5,5.0,0.024747710948011294,0.15731405197251547,0.8726595140099546,0.8510411176352959,0.8725138128020905,0.8736306164911465,-0.3157321823553994,1.145939240613177,0.3173922789706986,0.2793121934370486,0.5560928812319358,-0.5724465349359459,6
censored_latent_corrected,physical_state,True,False,0.6,1.0,15.0,0.0247478319490861,0.15731443655649058,0.8860384314927366,0.8647325481321514,0.8871316620314763,0.8881958895138957,-0.7849133012827436,1.3621122910344359,0.4454577681514759,0.33886223899166323,0.5102299544081191,-0.5718182302123356,12
censored_latent_corrected,compact_state,True,False,0.15,1.0,5.0,0.024767300906665027,0.1573763035106144,0.8719111707401128,0.8500751729703575,0.8727203424883844,0.8740091531161807,-0.36695695961283936,1.2128139631475634,0.3415802352444115,0.29238688670649754,0.5479265086165579,-0.5717481916184814,6
rank_weighted_corrected,physical_state,True,False,0.35,0.5,15.0,0.020879528862847024,0.14449750469418848,0.8890683091218524,0.8669927526201733,0.8879307672450394,0.8948034895725201,-0.5312505173879343,1.182273819841372,0.35455484760001393,0.29631793231553616,0.53962055597077,-0.571021941380263,12
rank_weighted_corrected,compact_state,True,False,0.85,0.5,0.1,0.0305739737478109,0.1748541499301944,0.9075669897068452,0.8869282009611706,0.8912361488220648,0.8909689464207685,-1.073427606557521,2.1782871525090055,0.5812367181609317,0.379174350261255,0.47092626311778457,-0.5704500034270905,6
rank_weighted_corrected,compact_state,True,False,0.85,0.5,0.01,0.030741995016546245,0.17533395283443035,0.9075943681191565,0.8875806472923135,0.8907846864976571,0.8912639419946957,-1.0808221824468407,2.22016179445272,0.5849631595903075,0.3801774611550005,0.47017457954937253,-0.5700160226803715,6
censored_latent_corrected,physical_state,True,False,0.85,0.0,15.0,0.025809894097764484,0.16065458007092262,0.8867685224877044,0.8658111649497389,0.879795407647613,0.8881961748613014,-0.8633376447971449,1.4089862352991989,0.468617680755544,0.34801549150824673,0.5026928020548643,-0.5690986640436262,12
censored_latent_corrected,compact_state,True,False,0.35,0.5,5.0,0.025471875529928797,0.15959910880054687,0.871263214982079,0.8498634377250467,0.8722533240980482,0.8734110931778227,-0.4610747916147858,1.2614419006696522,0.37489302643810574,0.3086104969270942,0.5366904525825279,-0.5689746239342203,6
rank_weighted_corrected,physical_state,True,False,0.35,1.0,15.0,0.02145355063004202,0.14647030630828223,0.8879549203545267,0.8656122199258742,0.8874993806501253,0.8933249737750562,-0.5896633308480703,1.2265953288174722,0.3771751313853415,0.3074872256289997,0.5321944811299308,-0.5683255415591676,12
rank_weighted_corrected,physical_state,True,False,0.6,0.0,15.0,0.021715380250673207,0.14736139335210294,0.8877450191934737,0.8669571021720861,0.888359147475773,0.894745456724568,-0.6680876743624717,1.2734692730822355,0.40027354417189204,0.31831243012542737,0.5240034922288357,-0.5675017681954846,12
rank_weighted_corrected,compact_state,True,False,0.85,1.0,0.01,0.03197190752629876,0.17880690010818587,0.9083792159387467,0.8872316113526274,0.8903084484738036,0.8902796760431997,-1.15466095473288,2.3253170594388575,0.6117537143746712,0.38516186668565644,0.46334958688422373,-0.567414945833222,6
rank_weighted_corrected,full_corrected_state,True,False,0.85,0.5,15.0,0.02485490073910352,0.1576543711385876,0.900977918477262,0.8774168131561861,0.8962827643372981,0.8972703218425895,-0.9141887258957349,1.4497707991825077,0.4913836004357564,0.35640976946038777,0.49278093517802735,-0.5673934315117443,13
rank_weighted_corrected,physical_state,True,False,0.15,0.0,15.0,0.022580927448730092,0.15026951603279387,0.892371970874081,0.869877835095849,0.8925997537572964,0.8921459128882988,-0.31663772758005915,1.0295387410917005,0.2774343838954845,0.2528469373112167,0.5673956577202324,-0.5672247894785679,12
rank_weighted_corrected,physical_state,True,False,0.15,0.5,15.0,0.02178876778244264,0.1476101886132615,0.8888857863731104,0.8681102266903145,0.8893169777662758,0.8920685029885044,-0.37505054104019575,1.0738602500678012,0.2999906379870284,0.26703371932776604,0.5591790286374698,-0.5671673589447583,12
rank_weighted_corrected,physical_state,True,False,0.15,1.0,15.0,0.021454651886371932,0.1464740655760327,0.8870058020610689,0.8664147816024045,0.8858911389223443,0.8918011062958882,-0.43346335450033163,1.1181817590439014,0.32261206316756624,0.2799125100914822,0.5512053081591181,-0.5669447069311022,12
rank_weighted_corrected,compact_state,True,False,0.85,1.0,0.1,0.03188968290038089,0.1785768263252007,0.9072658271714211,0.886559353760266,0.8901047186824929,0.8897585095135575,-1.1468197899996868,2.2814044820221353,0.6078911066858391,0.3843997656904061,0.46412130483883374,-0.5666754876253423,6
rank_weighted_corrected,compact_state,True,False,0.85,0.0,1.0,0.028911706318270912,0.1700344268619473,0.8978659056112127,0.8782304773918617,0.8930096147135714,0.887325521061212,-0.9327180895462329,1.8163666840749688,0.5317607021028268,0.36622424393088765,0.48433199422583284,-0.5666216330808085,6
censored_latent_corrected,compact_state,True,False,0.35,1.0,5.0,0.02654665116238088,0.16293143086090198,0.8720115582519208,0.8490833049229884,0.867370343187832,0.8716571010765775,-0.5122995688722257,1.328316623204039,0.39909261199427504,0.31979284649485346,0.5291353536483042,-0.5662783936532306,6
censored_latent_corrected,physical_state,True,False,0.85,0.5,15.0,0.027591214030135786,0.1661060324917063,0.8875168657575463,0.8648959783870487,0.8804577830107069,0.8849805016867328,-0.9217504582572809,1.4533077442752989,0.4911866284625334,0.35609197703307094,0.49631800607055504,-0.564283303402208,12
rank_weighted_corrected,compact_state,True,False,0.85,0.5,1.0,0.030436712261111182,0.1744612056048885,0.8989062852790416,0.8778351682264701,0.8792269491963406,0.8853196272774168,-1.0021480642929752,1.9053060394266879,0.5574465594830073,0.3725462715356254,0.47747149421235846,-0.563284992055926,6
censored_latent_corrected,compact_state,True,False,0.6,0.0,5.0,0.02746833142451404,0.16573572766459874,0.8703779796506806,0.8493993554071085,0.8656096085077679,0.8714725667879791,-0.5915282759315783,1.3389455032058613,0.42261672523394,0.32962310603470596,0.5215343324041575,-0.5620855550384798,6
rank_weighted_corrected,physical_state,True,False,0.6,0.5,15.0,0.023055262123321013,0.1518395933981681,0.8859106655686174,0.8658323790445853,0.8870035629827584,0.891742441031928,-0.7265004878226086,1.317790782058336,0.4228427121646119,0.328704787982489,0.5170070773269184,-0.5616742600153491,12
rank_weighted_corrected,full_corrected_state,True,False,0.85,1.0,15.0,0.026694954604022738,0.16338590699329836,0.8995998717242608,0.8763674160488165,0.8854100203421317,0.893696612690434,-0.9723266907678547,1.4939637497386373,0.5140183946909753,0.3635807824379764,0.486478669113821,-0.5606796238989087,13
censored_latent_corrected,compact_state,True,False,0.6,0.5,5.0,0.028565923098657874,0.16901456475303503,0.8711993320200193,0.8487770670521616,0.8662610807075224,0.8708939124190714,-0.6427530531890185,1.4058202257402477,0.4467903133265006,0.3389749164050229,0.5144590910693225,-0.5595048674639814,6
rank_weighted_corrected,compact_state,True,False,0.85,1.0,1.0,0.031821687755679,0.1783863440840666,0.8981214374594512,0.8773993926701008,0.87769301869495,0.8839438893679225,-1.0715780390397185,1.9942453947784051,0.5831824567588455,0.3784891681160806,0.4708460207575497,-0.5588914971337403,6
censored_latent_corrected,physical_state,True,False,0.85,1.0,15.0,0.029550026022737402,0.17190121006769382,0.8862300803789158,0.8639942605129053,0.8794191878892393,0.8813098052439884,-0.9801632717174171,1.4976292532513993,0.5137953796532712,0.3635497650572067,0.4901484525353367,-0.5573943582543845,12
rank_weighted_corrected,compact_state,True,False,0.35,0.0,5.0,0.02481541549585297,0.1575290941250313,0.8737546505024061,0.8506444827430579,0.8743151877588141,0.8743839485571179,-0.40985001435734575,1.194567178135266,0.3507374520682608,0.2972021236578676,0.5445023427592902,-0.5568272885192351,6
rank_weighted_corrected,physical_state,True,False,0.6,1.0,15.0,0.0247478319490861,0.15731443655649058,0.8860384314927366,0.8647325481321514,0.8871316620314763,0.8881958895138957,-0.7849133012827436,1.3621122910344359,0.4454577681514759,0.33886223899166323,0.5102299544081191,-0.556511331580092,12
censored_latent_corrected,compact_state,True,False,0.6,1.0,5.0,0.02977034678454714,0.17254085540690686,0.8712267104323306,0.848154831285585,0.8656451215490776,0.8699742007139392,-0.6939778304464588,1.4726949482746337,0.4709993443787681,0.3471275975466976,0.5076235206886697,-0.5560018484605741,6
rank_weighted_corrected,compact_state,True,False,0.15,0.5,5.0,0.024747710948011294,0.15731405197251547,0.8726595140099546,0.8510411176352959,0.8725138128020905,0.8736306164911465,-0.3157321823553994,1.145939240613177,0.3173922789706986,0.2793121934370486,0.5560928812319358,-0.5557637484989878,6
rank_weighted_corrected,compact_state,True,False,0.15,0.0,5.0,0.025326190273682783,0.1591420443304747,0.8748497869948576,0.8520078967008089,0.8744310443383463,0.8719216920821463,-0.2645074050979592,1.0790645180787903,0.2932588806476353,0.2652092723563695,0.5645289967644731,-0.55554440471222,6
rank_weighted_corrected,compact_state,True,False,0.15,1.0,5.0,0.024767300906665027,0.1573763035106144,0.8719111707401128,0.8500751729703575,0.8727203424883844,0.8740091531161807,-0.36695695961283936,1.2128139631475634,0.3415802352444115,0.29238688670649754,0.5479265086165579,-0.5553103963599847,6
rank_weighted_corrected,physical_state,True,False,0.85,0.0,15.0,0.025809894097764484,0.16065458007092262,0.8867685224877044,0.8658111649497389,0.879795407647613,0.8881961748613014,-0.8633376447971449,1.4089862352991989,0.468617680755544,0.34801549150824673,0.5026928020548643,-0.5540178799819803,12
rank_weighted_corrected,compact_state,True,False,0.35,0.5,5.0,0.025471875529928797,0.15959910880054687,0.871263214982079,0.8498634377250467,0.8722533240980482,0.8734110931778227,-0.4610747916147858,1.2614419006696522,0.37489302643810574,0.3086104969270942,0.5366904525825279,-0.5528739103567444,6
censored_latent_corrected,compact_state,True,False,0.85,0.0,5.0,0.03099579947088461,0.17605623951136923,0.8714639900056952,0.8484810938568452,0.8643468639525792,0.868980356039021,-0.7732065375058117,1.483323828276455,0.49451646305452307,0.35389399817874023,0.5007242651655044,-0.5526881519934717,6
rank_weighted_corrected,compact_state,True,False,0.35,1.0,5.0,0.02654665116238088,0.16293143086090198,0.8720115582519208,0.8490833049229884,0.867370343187832,0.8716571010765775,-0.5122995688722257,1.328316623204039,0.39909261199427504,0.31979284649485346,0.5291353536483042,-0.5504043330437816,6
rank_weighted_corrected,physical_state,True,False,0.85,0.5,15.0,0.027591214030135786,0.1661060324917063,0.8875168657575463,0.8648959783870487,0.8804577830107069,0.8849805016867328,-0.9217504582572809,1.4533077442752989,0.4911866284625334,0.35609197703307094,0.49631800607055504,-0.5493937632200914,12
censored_latent_corrected,compact_state,True,False,0.85,0.5,5.0,0.03243090085946502,0.18008581526445946,0.8712267104323306,0.8479681353704168,0.8668667285798086,0.8672395509654608,-0.8244313147632516,1.5501985508108418,0.5187021173209482,0.3606602361688988,0.4943349638838859,-0.5484568886030216,6
rank_weighted_corrected,compact_state,True,False,0.6,0.0,5.0,0.02746833142451404,0.16573572766459874,0.8703779796506806,0.8493993554071085,0.8656096085077679,0.8714725667879791,-0.5915282759315783,1.3389455032058613,0.42261672523394,0.32962310603470596,0.5215343324041575,-0.5464395250663551,6
rank_weighted_corrected,compact_state,True,False,0.6,0.5,5.0,0.028565923098657874,0.16901456475303503,0.8711993320200193,0.8487770670521616,0.8662610807075224,0.8708939124190714,-0.6427530531890185,1.4058202257402477,0.4467903133265006,0.3389749164050229,0.5144590910693225,-0.5440710947319017,6
censored_latent_corrected,compact_state,True,False,0.85,1.0,5.0,0.034089278457153725,0.1846328206391099,0.871080692233337,0.8474545617934471,0.8665726823278788,0.8650069367037554,-0.8756560920206914,1.6170732733452289,0.5429174444447495,0.3674402144380318,0.48816784826066134,-0.5437857677592265,6
rank_weighted_corrected,physical_state,True,False,0.85,1.0,15.0,0.029550026022737402,0.17190121006769382,0.8862300803789158,0.8639942605129053,0.8794191878892393,0.8813098052439884,-0.9801632717174171,1.4976292532513993,0.5137953796532712,0.3635497650572067,0.4901484525353367,-0.5426899046783245,12
rank_weighted_corrected,compact_state,True,False,0.6,1.0,5.0,0.02977034678454714,0.17254085540690686,0.8712267104323306,0.848154831285585,0.8656451215490776,0.8699742007139392,-0.6939778304464588,1.4726949482746337,0.4709993443787681,0.3471275975466976,0.5076235206886697,-0.540773142839914,6
