path,suffix,ugc07125_mentions,clean_language_hit_count,m33_classification,recommended_action
runs/cghstc_34_m31_ugc07125_literature_audit/m31_acquisition_priority_list.csv,.csv,6,8,quarantine_record,retain; already part of M30--M33 quarantine/evidence chain
runs/cghstc_34_m31_ugc07125_literature_audit/m31_gate_source_coverage.csv,.csv,6,8,quarantine_record,retain; already part of M30--M33 quarantine/evidence chain
src/run_cghstc34_m31_ugc07125_literature_audit.py,.py,20,7,quarantine_record,retain; already part of M30--M33 quarantine/evidence chain
runs/cghstc_34_m32_ugc07125_geometry_audit/m32_scalar_usability_decision.json,.json,5,7,quarantine_record,retain; already part of M30--M33 quarantine/evidence chain
src/run_cghstc34_m30_ugc07125_evidence_audit.py,.py,29,6,quarantine_record,retain; already part of M30--M33 quarantine/evidence chain
docs/m32_ugc07125_figure_table_geometry_audit_plan_2026-06-02.md,.md,19,6,quarantine_record,retain; already part of M30--M33 quarantine/evidence chain
tests/test_m32_ugc07125_geometry_audit.py,.py,5,6,quarantine_record,retain; already part of M30--M33 quarantine/evidence chain
runs/cghstc_34_m32_ugc07125_geometry_audit/m32_geometry_evidence_matrix.csv,.csv,5,6,quarantine_record,retain; already part of M30--M33 quarantine/evidence chain
runs/cghstc_34_m33_ugc07125_quarantine_propagation/m33_ugc07125_quarantine_registry.csv,.csv,4,6,quarantine_record,retain; already part of M30--M33 quarantine/evidence chain
runs/cghstc_34_apj_governor_submission_candidate/m33_ugc07125_quarantine_registry.csv,.csv,4,6,quarantine_record,retain; already part of M30--M33 quarantine/evidence chain
docs/m30_ugc07125_evidence_audit_plan_2026-06-02.md,.md,9,5,quarantine_record,retain; already part of M30--M33 quarantine/evidence chain
docs/m30_ugc07125_evidence_audit_integrated_assessment_2026-06-02.md,.md,26,4,quarantine_record,retain; already part of M30--M33 quarantine/evidence chain
runs/cghstc_34_m33_ugc07125_quarantine_propagation/M33_README.md,.md,4,4,quarantine_record,retain; already part of M30--M33 quarantine/evidence chain
runs/cghstc_34_m32_ugc07125_geometry_audit/M32_README.md,.md,5,3,quarantine_record,retain; already part of M30--M33 quarantine/evidence chain
runs/cghstc_34_m33_ugc07125_quarantine_propagation/m33_propagation_summary.json,.json,3,3,quarantine_record,retain; already part of M30--M33 quarantine/evidence chain
runs/cghstc_34_apj_governor_submission_candidate/m33_propagation_summary.json,.json,3,3,quarantine_record,retain; already part of M30--M33 quarantine/evidence chain
docs/m31_ugc07125_source_acquisition_literature_audit_plan_2026-06-02.md,.md,9,2,quarantine_record,retain; already part of M30--M33 quarantine/evidence chain
runs/cghstc_34_m30_ugc07125_evidence_audit/M30_README.md,.md,6,2,quarantine_record,retain; already part of M30--M33 quarantine/evidence chain
runs/cghstc_34_m30_ugc07125_evidence_audit/m30_evidence_gates.csv,.csv,3,2,quarantine_record,retain; already part of M30--M33 quarantine/evidence chain
runs/cghstc_34_m31_ugc07125_literature_audit/m31_extracted_evidence_snippets.csv,.csv,10,1,quarantine_record,retain; already part of M30--M33 quarantine/evidence chain
runs/cghstc_34_m30_ugc07125_evidence_audit/m30_ugc07125_evidence_summary.json,.json,2,1,quarantine_record,retain; already part of M30--M33 quarantine/evidence chain
runs/cghstc_34_m30_ugc07125_evidence_audit/m30_analog_contrast_table.csv,.csv,1,1,quarantine_record,retain; already part of M30--M33 quarantine/evidence chain
runs/cghstc_34_m31_ugc07125_literature_audit/m31_raw_source_hits.csv,.csv,126,0,quarantine_record,retain; already part of M30--M33 quarantine/evidence chain
runs/cghstc_34_m31_ugc07125_literature_audit/m31_ranked_candidate_sources.csv,.csv,120,0,quarantine_record,retain; already part of M30--M33 quarantine/evidence chain
tests/test_m30_ugc07125_evidence_audit.py,.py,9,0,quarantine_record,retain; already part of M30--M33 quarantine/evidence chain
runs/cghstc_34_m30_ugc07125_evidence_audit/m30_source_inventory.csv,.csv,8,0,quarantine_record,retain; already part of M30--M33 quarantine/evidence chain
runs/cghstc_34_m32_ugc07125_geometry_audit/m32_source_page_mentions.csv,.csv,8,0,quarantine_record,retain; already part of M30--M33 quarantine/evidence chain
tests/test_m31_ugc07125_literature_audit.py,.py,4,0,quarantine_record,retain; already part of M30--M33 quarantine/evidence chain
runs/cghstc_34_m32_ugc07125_geometry_audit/m32_relevant_page_images.csv,.csv,3,0,quarantine_record,retain; already part of M30--M33 quarantine/evidence chain
runs/cghstc_34_m32_ugc07125_geometry_audit/m32_table_row_extracts.csv,.csv,3,0,quarantine_record,retain; already part of M30--M33 quarantine/evidence chain
runs/cghstc_34_m31_ugc07125_literature_audit/m31_aliases.csv,.csv,2,0,quarantine_record,retain; already part of M30--M33 quarantine/evidence chain
