mse_bounded,rmse_bounded,spearman_A_rank_A_inferred,pearson_A_rank_A_inferred,spearman_A_bounded_A_inferred,pearson_A_bounded_A_inferred,prediction_min,prediction_max,prediction_std,bounded_prediction_std,n,permutation
0.10972687212256964,0.33125046735449243,0.40424225777614925,0.36906475888017143,0.402609845781527,0.4019186962151301,-0.3284177123316299,1.030079961165658,0.3060475534520096,0.2735604115904488,87,40
0.11118504345412261,0.33344421340626473,0.4177945718702362,0.37847737573160056,0.43359740668831126,0.4151230478334076,-0.3607281559611818,1.3257657377546832,0.3284728025280047,0.2856256342720333,87,41
0.12551766204873696,0.35428471890378926,0.35481509741683953,0.31712326131917307,0.35509128358794034,0.33460622621091407,-0.30000077674881936,1.1140329407925607,0.3261182545872169,0.285308471304826,87,42
0.12009434568509429,0.34654631102508404,0.3952438862631729,0.36055763420263,0.38214909758156423,0.36704356623726564,-0.3812278859570116,1.0820198660134996,0.32662613719674594,0.2878211581537493,87,43
0.12338230693979048,0.35125817704331164,0.3889651037064512,0.35363250667480445,0.3854712286668625,0.3647525988840062,-0.39567612004757646,1.0776254840173123,0.32888888010636,0.2928084624186129,87,44
0.10727905991908787,0.32753482245264837,0.45502008647614905,0.3920193131437913,0.4539195438161873,0.39817618281440226,-0.6355354737256738,1.0807584422048957,0.3084741944898757,0.2598528886195607,87,45
0.11808961869830059,0.3436417010467452,0.39215012567199753,0.35902396485521704,0.39313661467977906,0.3733374682654352,-0.30572439047432387,1.0913447232513165,0.3188013821260038,0.2840138152371844,87,46
0.11399988111589679,0.33763868427047394,0.42640051947341734,0.3863393065559447,0.4287161191494167,0.41728143714632554,-1.1887979083477533,1.0463600529008754,0.37548571931742675,0.2993150214818473,87,47
0.12351683266606542,0.3514496161131285,0.3868295875461708,0.324777852469298,0.38700937893303916,0.34331670245761337,-0.35607478567610346,1.166279229769223,0.31973235351998625,0.28280048672923686,87,48
0.1121841731049798,0.3349390587927598,0.3978722138450565,0.3701592994653976,0.39795021840622535,0.39322913263233217,-0.2298806993356631,1.012663657978332,0.3023881435585427,0.2751741094884923,87,49
0.10480746701077158,0.3237398137560031,0.46219323050170624,0.42172678921153844,0.46948041593147116,0.4557155321012027,-0.455783812408165,1.140968572357919,0.3392158061462022,0.2906858831962652,87,50
0.11160927011101347,0.33407973615742315,0.414153243032835,0.4034023636071148,0.41187141737753685,0.4376282291260408,-0.31929466655270633,1.0447305516845014,0.33461304708948797,0.3027099881705206,87,51
0.11790154323876942,0.343367941483723,0.3833707814575116,0.3436734702577376,0.3795573557343347,0.3526322878374624,-0.40692622222369307,1.9004729120735644,0.371275369708466,0.2685652407725769,87,52
0.11690679573089871,0.34191635779953367,0.37829664904248644,0.3142939177629011,0.3827741210283939,0.39105485741451684,-0.8130162906461338,1.199781459098342,0.340443350475652,0.2898518129360863,87,53
0.11479315065665525,0.33881137917232834,0.3781141262937446,0.34810514238710555,0.38593161656256275,0.3888094097503793,-0.5390776454734069,1.1833197460336449,0.3185773675320031,0.2833249959353449,87,54
0.11085065229865225,0.33294241588997375,0.42839914357214126,0.4131241073976929,0.4321985954870323,0.42154554027182467,-0.4256127405240993,1.0680098164088996,0.33210066984200415,0.2896482097098363,87,55
0.11740180572228938,0.34263946900829945,0.36896061044433764,0.27624649101483445,0.3783200793018837,0.35529611259063537,-1.2609340796540793,1.5887026853335748,0.3765795771578782,0.27307888788199725,87,56
0.12133017073913074,0.34832480637923385,0.40371294180479766,0.36066437180644706,0.41370306368577275,0.37303690757931496,-0.7237783532785187,1.0972376480970638,0.3389444812049982,0.29103579540449304,87,57
0.11847391426676553,0.34420039841168915,0.38514125212030814,0.380571671550584,0.38195973535698724,0.3878166638158048,-0.33737120244588376,1.4533940705414556,0.33806586424618645,0.2905814217088437,87,58
0.11486723330606362,0.3389206888138634,0.4156408034350816,0.3830935155814598,0.41253184615644406,0.38840662010596233,-0.6027358068388562,1.333336859148185,0.32549831769184046,0.2839860735958208,87,59
0.12090661723675498,0.34771628842600255,0.3971512489875259,0.35151365074567126,0.39733622966159987,0.35488184563800546,-0.48171848748153073,1.0663941738557785,0.3254238712814836,0.28486385471704695,87,60
0.10781761111134004,0.32835592138918407,0.4891427143534494,0.44400183558395884,0.48858822083364145,0.4442190557951864,-0.5334046524674505,1.2579860429207559,0.3548916565313661,0.2957299491998475,87,61
0.11645603811534759,0.3412565576151579,0.3798480924067927,0.36209703960616235,0.37772984409986704,0.392116245076418,-0.26521183991468117,1.086953409837738,0.3256616342494195,0.289569297031179,87,62
0.10863423049927526,0.3295970729531366,0.41575944322176384,0.38433017703510575,0.42554707575177864,0.41962783823384486,-0.4319069408674552,1.1894860402044833,0.3308692657304637,0.2825554268538404,87,63
0.12506329700569827,0.3536428947479339,0.3697637105388021,0.3269070505852523,0.37590982781443016,0.34986819733220753,-0.5241808894102191,1.2033556613095788,0.3462235488757063,0.2924636828524402,87,64
0.11270539812486279,0.3357162464416382,0.4297498119128314,0.399771308649539,0.4248189577541776,0.39728519496116027,-0.4118348605265581,1.0750178755491948,0.32062782140184815,0.28266677681098834,87,65
0.11565105389010251,0.34007507096243106,0.4346231693042404,0.41558346662526857,0.4305932329667475,0.41593341368646713,-0.6283859331775036,0.9999615243056373,0.3429948460680654,0.29985765488028127,87,66
0.10663695891722667,0.3265531486867439,0.46538737860468965,0.3859375714031163,0.47095125914320524,0.4435234054688105,-0.8464850241231848,1.1558441528623944,0.353349998240015,0.2892673065588166,87,67
0.11102154550653337,0.33319895784130743,0.46241225780019646,0.42978048924518164,0.460047791012434,0.4230812712841143,-0.6131037006209042,1.090700886059417,0.3373455215537621,0.2913845710615126,87,68
0.11980316906778624,0.3461259439391769,0.3937745781358006,0.3846788683711777,0.40054056590919324,0.37266429125754,-0.49970269989425165,1.6834140689967878,0.34593260922946956,0.28532233827830594,87,69
0.10885712107318157,0.329935025532576,0.426756438833464,0.409745710036816,0.4231178735770067,0.42377249707480213,-0.3553211791823643,1.1095839646684469,0.3183190177775844,0.2838689968860784,87,70
0.1112055577739483,0.3334749732347966,0.4091247413049953,0.3755788665848196,0.40961342356693997,0.38874302119514875,-0.7751183451811149,2.3448188858515677,0.385255556008525,0.27181149621402656,87,71
0.1225601100395405,0.35008586095348165,0.3418559822561637,0.3217297092991075,0.34688558532823627,0.3501006365256727,-0.2542766740295523,1.0203486057148219,0.30732223052731883,0.28164029609656044,87,72
0.11770018108220981,0.34307459987910766,0.3555816929615555,0.325955317452763,0.3677854785222245,0.3639695635448205,-0.27828947358085787,1.0496861861055822,0.3076698047424721,0.2785651230521703,87,73
0.11061700411848412,0.3325913470288788,0.415303136349909,0.41040238924209094,0.413230288173385,0.4064844177315693,-0.33862615240673677,1.084875717271515,0.3186046282087153,0.280322524188696,87,74
0.11007373906536122,0.3317736262353613,0.4332268702763648,0.4114218408337337,0.430617052544236,0.410022696497523,-0.6571337006256763,1.0437378744550057,0.33330714249133064,0.2812379461584551,87,75
0.12301130310567397,0.35072967240550657,0.3570966317761134,0.33503241723333976,0.34932606359656687,0.3475304275520886,-0.29883469003863944,1.0274502645770307,0.3128262967904211,0.28270926439630106,87,76
0.11440762915126469,0.33824196834701736,0.39076295278155904,0.3659422995663326,0.39750716114713264,0.39261662991040197,-0.28243399991450385,1.3222471783719354,0.3238261828665295,0.28144334831349,87,77
0.10974819503878797,0.3312826512795199,0.4541165988698766,0.4210929587220225,0.4479601563159591,0.42561814858822344,-0.34938505473837755,1.0419143029554974,0.3263764002878124,0.2904213723096938,87,78
0.11779950873741407,0.3432193303667701,0.3449953735345246,0.29975824008302504,0.34584109826807524,0.32584430018361615,-0.2279185126469281,1.1622936421930419,0.27472125396192626,0.2535465320043993,87,79
0.12215963758391664,0.34951342976188576,0.3697272059890537,0.34737266177834697,0.37192954563527547,0.35298002248170524,-0.3237259778217178,1.2301225034476155,0.33294411184848965,0.28466994493532877,87,80
0.12062986007289105,0.3473180963798043,0.38485834185975815,0.3597487373853049,0.38486102455212434,0.3673125053040555,-0.314583791382262,1.2313851958630468,0.31834383671050415,0.2860800168607812,87,81
0.11465375644718208,0.33860560604807194,0.3797294526201105,0.3427660814341188,0.3863849389255166,0.3596571384134413,-0.3221418034393947,1.0506952184219303,0.30108958018374415,0.26642240415498164,87,82
0.12230853864473895,0.34972637682156454,0.3482716568744419,0.3198279824062197,0.3614310868661096,0.34847351945831756,-0.42110449544102935,1.2426235476950267,0.3277801425930017,0.28669409682744434,87,83
0.12300718066342979,0.3507237954052017,0.3403136650292946,0.30959152041268495,0.340993323234083,0.33708430639713416,-0.23485845684045348,1.0643145609624298,0.3032540077985337,0.28070129294214957,87,84
0.11384289613944241,0.3374061293744416,0.4021432461656172,0.37472919052881876,0.4171405955043651,0.39807209668648524,-0.3564115164264119,1.0119845156868952,0.32065846084829086,0.2867025184016215,87,85
0.1319869157289822,0.36330003541010314,0.32289186866187913,0.2750695620007874,0.3294462989490199,0.2903978126922296,-0.20958591125749665,1.127368793801612,0.29979022967212193,0.27785030944543,87,86
0.11577974917947738,0.340264234352477,0.38567969422909676,0.35040278926437235,0.3915041745823318,0.3738809580576798,-0.37611021197611544,1.2663575474918132,0.3259712525861978,0.2785468246134578,87,87
