galaxy_id,gass_id,sdss_id,stellar_mass_msun,hi_mass_msun,h2_mass_msun,sfr_msun_yr,radius_kpc,velocity_proxy_km_s,inclination_deg,source_xgass,source_xcold,hi_flag,co_flag,molecular_measurement_note
GASS20292,20292,J095349.23+091137.6,37043778391.41641,1524051388.3474793,914537815.1386284,0.2963757216930389,2.312366480370944,301.23624037129986,31.858612132638232,True,True,1,1.0,xGASS_angular_momentum_linear_mass
GASS109106,109106,J095351.48+133654.3,5534196460.176747,485288355.2333469,557312159.1479698,0.4842209815979004,5.278266713634825,94.67425467186952,60.62279246744696,True,True,1,1.0,xGASS_angular_momentum_linear_mass
GASS20376,20376,J095416.82+103457.5,34739232455.71304,431519304.2469674,73329579.51779218,0.0578996129333972,1.9355291849088816,137.06944851376042,33.172934041287505,True,False,2,,xGASS_angular_momentum_linear_mass
GASS20286,20286,J095439.45+092640.7,24256222653.56102,2904024644.086205,1984692609.8275037,0.9876999258995056,2.7951878821707035,196.0,90.0,True,True,1,1.0,xGASS_angular_momentum_linear_mass
GASS109080,109080,J095446.17+132229.1,1889836780.9420636,7079464062.202788,570185716.4252049,0.4872176349163055,2.5550422708484333,117.6446769069726,62.65640303389701,True,False,0,,xGASS_angular_momentum_linear_mass
GASS109094,109094,J095546.29+032417.2,1822195310.6953313,870962748.4287175,306341447.96206766,0.2573606967926025,3.4667348741770003,100.60470028689753,58.196542102998,True,False,1,,xGASS_angular_momentum_linear_mass
GASS109081,109081,J095642.48+153811.3,4287488408.675607,5754402406.055371,1403036525.8707297,2.416844367980957,3.777462216309565,139.47538183562685,68.75889523019823,True,True,0,1.0,xGASS_angular_momentum_linear_mass
GASS109079,109079,J095700.35+153320.3,1694075683.9017613,497736569.0884141,184496902.54850087,0.1872031390666961,0.7230083500915007,138.22975326248013,38.73870837170844,True,False,1,,xGASS_angular_momentum_linear_mass
GASS20448,20448,J095812.59+110635.5,9125008774.991436,2275099269.2726436,262815689.0626866,0.2432359158992767,0.7901913322580381,156.46449459499178,58.56459854516797,True,False,1,,xGASS_angular_momentum_linear_mass
GASS109034,109034,J095828.36+111809.2,1681345497.3125103,187931754.3124145,36791613.16063857,0.033040352165699,0.2582176354416087,155.66564739810784,33.75743723722475,True,False,1,,xGASS_angular_momentum_linear_mass
GASS109135,109135,J095830.55+101058.7,1163985052.7532685,386366882.0299736,84293865.65303534,0.0652842819690704,3.1469866392685475,43.94135751789945,52.79869329596054,True,False,1,,xGASS_angular_momentum_linear_mass
GASS109050,109050,J095836.23+131518.9,2840523801.2608967,1949844428.4902341,191172105.0854262,0.3473234176635742,2.730623287131832,104.50699636803408,45.07944542668274,True,True,0,1.0,xGASS_angular_momentum_linear_mass
GASS109088,109088,J095853.33+152247.8,3183746581.392786,2884031756.4502845,189175965.5032435,0.3144958913326263,3.683414412341082,120.402951344836,54.07452192035816,True,True,0,1.0,xGASS_angular_momentum_linear_mass
GASS5035,5035,J100152.69+030040.7,58466992050.31606,3548135450.617081,1221608883.716143,1.1025290489196775,1.855336902673313,233.821141597652,51.11182449094386,True,True,1,1.0,xGASS_angular_momentum_linear_mass
GASS110038,110038,J100216.28+191256.3,9325614630.622976,4017908955.496506,466755363.6944863,0.5136208534240723,1.464211653957061,147.0682131183205,52.38683444480903,True,True,1,1.0,xGASS_angular_momentum_linear_mass
GASS110082,110082,J100447.66+052206.9,1225805519.07623,3019948537.2543654,115302249.16187246,0.0894438922405242,2.519608922654758,107.33552638855195,85.46849542002317,True,False,0,,xGASS_angular_momentum_linear_mass
GASS14831,14831,J100530.26+054019.4,92977119794.91751,8590135516.86541,3294169726.3782787,1.164189338684082,4.1535102136534725,240.0401300570754,72.95799103411562,True,True,1,1.0,xGASS_angular_momentum_linear_mass
GASS110036,110036,J101508.34+051436.0,1016768647.2164148,2630268453.963273,222702682.6526284,0.1848949193954467,2.5769762149102537,71.24937795762322,45.13558639665727,True,False,0,,xGASS_angular_momentum_linear_mass
GASS26221,26221,J101638.39+123438.5,83732870844.24562,12022642234.116743,8152147875.804169,3.705507278442383,3.80851402737738,249.6670530227707,74.8589089756567,True,True,0,1.0,xGASS_angular_momentum_linear_mass
GASS110013,110013,J101712.71+131131.3,4606242966.569539,1099006766.1496341,486215291.4683327,0.4272239804267883,3.274443733727122,123.30492836948258,70.87607524265256,True,True,1,1.0,xGASS_angular_momentum_linear_mass
GASS110080,110080,J101837.31+031548.9,1199191096.5135121,1415793854.5722337,441143502.90899867,0.2688333690166473,1.553281437116112,98.57685401919817,83.79852315157085,True,True,1,1.0,xGASS_angular_momentum_linear_mass
GASS110068,110068,J101838.06+131335.6,4241647914.782018,2344228197.5923815,275044599.5638603,0.2179188132286071,3.967781089259413,90.60790408286896,83.35927906139015,True,False,0,,xGASS_angular_momentum_linear_mass
GASS26368,26368,J101941.29+125034.7,20672840048.385418,7943275370.132687,2033176526.2526767,1.7755862474441528,2.740519451649148,203.0,90.0,True,True,0,1.0,xGASS_angular_momentum_linear_mass
GASS18877,18877,J102025.15+074037.8,83563921798.66508,3935503174.326951,1731514801.967382,0.7114909887313843,4.180033592644658,248.87077508451907,71.8588532289679,True,True,1,1.0,xGASS_angular_momentum_linear_mass
GASS18887,18887,J102055.54+081849.4,47278327834.04875,5482773694.550254,2159083923.2529154,0.6665104627609253,2.382254177326959,249.5,90.0,True,True,1,1.0,xGASS_angular_momentum_linear_mass
GASS26407,26407,J102138.86+131845.6,93449861222.42262,3639149274.459571,2414887476.6400986,2.098613977432251,5.593300827439569,241.044453020782,52.214552341183285,True,False,1,,xGASS_angular_momentum_linear_mass
GASS26406,26406,J102149.72+132649.6,63348274977.046295,3515600576.178526,525656144.8793454,0.4324029088020324,3.33563530423327,213.3439525255038,53.275747131903096,True,False,1,,xGASS_angular_momentum_linear_mass
GASS110056,110056,J102154.57+112755.8,1836590803.1607575,100000000.0,102635171.418089,0.0881926864385604,2.6685868555730594,57.302842237389626,66.37456595374192,True,False,1,,xGASS_angular_momentum_linear_mass
GASS8724,8724,J102231.19+043456.7,67894034531.8049,7244353873.869617,2124124209.2911985,1.3581218719482422,1.7210161246150557,220.5465864215345,55.84171320513035,True,True,0,1.0,xGASS_angular_momentum_linear_mass
GASS26320,26320,J102238.71+120517.8,55144499633.62232,3639149274.459571,159179556.07033205,0.1355394870042801,2.464608098541217,289.0032515838818,61.50789395575045,True,True,1,2.0,xGASS_angular_momentum_linear_mass
GASS18862,18862,J102241.20+082003.2,35405709080.13789,4581421523.094927,1761357005.7801378,1.5367356538772583,3.514234360177426,198.5801871727672,75.78514175342922,True,False,1,,xGASS_angular_momentum_linear_mass
GASS22999,22999,J102316.42+115120.4,37427510285.97502,3326597928.9563856,4512022551.214929,4.610537528991699,4.332381892631805,219.89840904590275,76.14452849031385,True,True,1,1.0,xGASS_angular_momentum_linear_mass
GASS23026,23026,J102721.97+110447.9,143934863196.16385,4285484902.8362727,3034686538.4571667,1.3742740154266355,7.348315278149431,303.6689172817876,75.13057219732686,True,True,1,1.0,xGASS_angular_momentum_linear_mass
GASS26535,26535,J102727.40+132526.2,9564919247.484415,1592207496.3339677,1611043994.680237,1.52357816696167,3.3157269364928386,110.57338988475962,56.30748360182089,True,False,1,,xGASS_angular_momentum_linear_mass
GASS23070,23070,J102802.88+104630.4,96300073909.32494,1555967025.6479495,5372332122.352645,4.775310039520264,5.54170150006751,137.0,90.0,True,False,2,,xGASS_angular_momentum_linear_mass
GASS23114,23114,J103216.92+120321.9,29208478685.601315,5370312303.1766,2252148773.608324,2.079224109649658,2.699994168436895,169.02836843127682,52.44478645492969,True,False,0,,xGASS_angular_momentum_linear_mass
GASS55541,55541,J103246.99+211256.3,37345365764.06721,6950243297.985213,5481666152.931564,4.65457820892334,3.43695062670128,197.2397905026874,82.384321695438,True,True,1,1.0,xGASS_angular_momentum_linear_mass
GASS26598,26598,J103349.98+125242.0,28563057475.313545,17782794100.38923,1461348889.5045736,1.5447919368743896,4.949625029568122,217.43081434137423,48.76073531797035,True,True,0,1.0,xGASS_angular_momentum_linear_mass
GASS110043,110043,J103353.67+240119.5,6737666655.680633,2454710856.206481,484247219.64305073,0.4009764790534973,3.667125709348914,152.06591934040884,71.25492293562881,True,False,0,,xGASS_angular_momentum_linear_mass
GASS110001,110001,J103509.41+250217.1,10107134946.179201,851138636.2915022,245372359.66421968,0.2222545444965362,0.8821421687298273,98.23153339541577,30.93675137896925,True,False,0,,xGASS_angular_momentum_linear_mass
GASS110055,110055,J103525.10+031739.9,1124425473.1975307,741310045.9583174,123288340.26581706,0.0995759442448616,2.651661423895653,90.97454067665204,67.41864840626225,True,True,1,2.0,xGASS_angular_momentum_linear_mass
GASS26586,26586,J103611.29+131025.3,11084071695.985071,1811341651.8203323,50667368.481305234,0.0432107932865619,0.9021692792050056,140.03485356729274,52.100483384374144,True,False,1,,xGASS_angular_momentum_linear_mass
GASS23213,23213,J103621.90+115317.0,15632221850.485552,1380385355.838289,580020267.6722751,0.5083653330802917,2.544213477630811,162.64856176843827,74.85579748434688,True,False,1,,xGASS_angular_momentum_linear_mass
GASS26569,26569,J103808.15+131737.0,18264572298.780544,1091440604.8804872,192188951.52178004,0.160311758518219,2.3795457288380653,192.76440970017995,46.79166084923599,True,False,1,,xGASS_angular_momentum_linear_mass
GASS26570,26570,J103905.90+132153.5,10536488549.448086,724435387.3869618,643969868.625803,0.5813812613487244,3.2194240111866272,155.28626179547635,40.57264874535368,True,True,1,1.0,xGASS_angular_momentum_linear_mass
GASS110059,110059,J103913.14+310650.4,3126802061.974709,2666856462.5918107,139470581.8156314,0.2349542379379272,4.496766307951558,136.54511797438647,49.93500637590862,True,True,1,1.0,xGASS_angular_momentum_linear_mass
GASS23227,23227,J103913.15+121130.9,185700455855.32016,10665958214.343613,1547176674.7577598,1.0183217525482178,4.978396099823382,281.15212293263943,83.78557394326415,True,True,1,1.0,xGASS_angular_momentum_linear_mass
GASS15181,15181,J104002.96+060114.0,120069670104.54878,21037782180.19865,3568662630.698993,1.4794495105743408,8.752188258564201,266.5,90.0,True,True,1,1.0,xGASS_angular_momentum_linear_mass
GASS15155,15155,J104055.19+055929.0,93899704980.16522,6309576215.861531,9116545085.932953,3.731082201004028,5.174045510748953,222.4459634299987,80.66488854371333,True,True,0,1.0,xGASS_angular_momentum_linear_mass
GASS15166,15166,J104121.14+061644.3,8038475837.763112,2999164152.293715,520965870.5256026,1.252671718597412,3.35813493986202,97.01405821781134,62.4328997747808,True,True,1,1.0,xGASS_angular_momentum_linear_mass
GASS29555,29555,J104145.56+135352.9,25519381825.565445,1690439714.0858133,288638229.1014388,0.1077171489596366,2.0077412934202843,201.06103093526332,49.11189306700293,True,True,1,1.0,xGASS_angular_momentum_linear_mass
GASS23315,23315,J104200.74+114648.0,26483459113.085762,606736318.9297681,250334631.0381951,0.2168335616588592,1.1160538262101052,193.3612418248883,44.28077296844752,True,True,2,2.0,xGASS_angular_momentum_linear_mass
GASS15151,15151,J104251.39+055135.5,84619539831.48862,4456564206.353261,3679503519.8886247,1.4086917638778689,3.004103485390881,220.1961310322894,82.8839063129964,True,True,1,1.0,xGASS_angular_momentum_linear_mass
GASS110049,110049,J104339.02+045813.7,5369482347.510036,6606929837.429656,857742774.7608874,0.7569859027862549,2.6843119650704543,136.92772485543566,61.20809616119361,True,False,0,,xGASS_angular_momentum_linear_mass
GASS8914,8914,J104402.21+043946.8,23207738310.33543,4786304286.52868,1920810224.997766,1.4764666557312012,3.0675650602860496,205.57126735461583,41.41980063531503,True,True,0,1.0,xGASS_angular_momentum_linear_mass
GASS110054,110054,J104402.46+221527.1,3839246810.0745473,651628588.6661806,311768754.64673585,0.1992971301078796,2.422850617928978,92.112089804924,40.23709999932705,True,True,1,1.0,xGASS_angular_momentum_linear_mass
GASS38255,38255,J104504.04+101107.6,38192083778.212265,8912505467.113453,5871980543.799327,5.733539581298828,2.154088020976733,186.949627259028,63.28946492611146,True,False,0,,xGASS_angular_momentum_linear_mass
GASS29596,29596,J104702.82+141548.0,49173658792.242546,5128614290.39393,141161135.2977251,0.1129899471998214,2.626393202737446,171.53984447370178,45.81018930795197,True,True,0,2.0,xGASS_angular_momentum_linear_mass
GASS110022,110022,J104814.03+131301.2,4900299764.929164,2630268453.963273,753256917.6526513,0.7573400735855103,1.1731283806009682,170.5737382452647,47.86914962916243,True,False,0,,xGASS_angular_momentum_linear_mass
GASS29505,29505,J104858.81+130058.5,54153357957.31339,1606942466.889037,1563284397.2850895,1.3720548152923584,4.079044291789949,191.14488431649428,55.750851119633325,True,False,1,,xGASS_angular_momentum_linear_mass
GASS8945,8945,J105315.29+042003.1,49849720890.719315,1849269463.632791,4633608148.258513,3.800199508666992,1.5864205626253334,259.42806723578144,62.92610071422046,True,True,2,1.0,xGASS_angular_momentum_linear_mass
GASS23441,23441,J105316.22+113820.0,28269028726.0795,4265796312.0955586,422694272.8241372,0.3617982566356659,2.4154594505443225,187.5,90.0,True,True,0,2.0,xGASS_angular_momentum_linear_mass
GASS110063,110063,J105512.61+055145.2,1985241513.6833017,691831213.9914402,96485228.72042856,0.1587334722280502,2.151060779381426,109.4811108394708,36.74657631773902,True,True,0,1.0,xGASS_angular_momentum_linear_mass
GASS23445,23445,J105602.37+115219.8,118964614912.517,2317393428.6556954,428877574.8243919,0.3248113095760345,8.72267505355835,126.3452586874758,58.73771034694264,True,False,1,,xGASS_angular_momentum_linear_mass
GASS9085,9085,J105646.11+053939.9,45252706309.60964,8912505467.113453,2505993918.357774,2.2090625762939453,3.7530141406770734,150.8500588655512,50.859880152894384,True,False,0,,xGASS_angular_momentum_linear_mass
GASS23496,23496,J105721.59+120611.0,12799903518.49535,9549915794.217653,1921835716.225192,1.6902941465377808,4.807278378453439,171.07814873105946,53.76979991206405,True,False,1,,xGASS_angular_momentum_linear_mass
GASS110081,110081,J105817.00+044732.1,3000834732.7106986,1348963238.0568445,230997985.91390085,0.1848019212484359,3.338512071640053,129.0,90.0,True,False,0,,xGASS_angular_momentum_linear_mass
GASS9114,9114,J105907.08+050022.4,33948576767.895195,8511386362.914988,2810870937.914356,2.4452474117279053,6.255877188254343,223.9559620948364,62.41625297276817,True,False,0,,xGASS_angular_momentum_linear_mass
GASS17640,17640,J105929.94+084233.1,104094010266.49557,3819440762.5760603,300727789.3018168,0.2319023609161377,3.4996622533351327,224.78600395775487,74.39482137053272,True,True,1,2.0,xGASS_angular_momentum_linear_mass
GASS17635,17635,J105935.53+085536.5,33879708495.784653,1247382703.4548814,440752004.15344113,0.3633131682872772,3.5529453702324663,208.83402318017636,68.64807561333808,True,False,1,,xGASS_angular_momentum_linear_mass
GASS57415,57415,J110003.88+172527.6,64055895110.35444,6760828566.222669,1783420054.2070358,1.5646965503692627,1.070213139159018,222.82152882553672,67.59408923463586,True,False,0,,xGASS_angular_momentum_linear_mass
GASS5442,5442,J110032.51+020657.8,84880844435.76883,28575927019.85928,3842642771.880751,3.604914426803589,6.627712730238886,263.83400150801685,39.41026105134428,True,True,1,1.0,xGASS_angular_momentum_linear_mass
GASS17622,17622,J110043.97+090243.0,15172440567.942,1774187828.999003,224326582.6265816,0.1747855544090271,3.492629626030417,152.5,90.0,True,False,1,,xGASS_angular_momentum_linear_mass
GASS29624,29624,J110050.33+133551.4,18931529534.48878,3854787504.3185606,2974829673.0550704,1.0891351699829102,4.175203203610183,149.5482934035891,88.54386213726669,True,True,1,1.0,xGASS_angular_momentum_linear_mass
GASS34989,34989,J110339.49+315129.4,130581134446.64397,18450145440.558178,1958013782.4987044,1.64149808883667,5.044764427545533,269.5,90.0,True,False,1,,xGASS_angular_momentum_linear_mass
GASS15570,15570,J110704.30+074814.4,28369234042.229767,19952631912.54866,1755519661.0217898,1.472948431968689,2.9886442377216014,179.97187416865992,75.19873227993422,True,False,0,,xGASS_angular_momentum_linear_mass
GASS111042,111042,J110902.87+050153.8,1542718567.243348,1174896729.3472965,399997219.44939625,0.34058877825737,2.589152674442368,108.50796006056444,33.56996338429822,True,False,0,,xGASS_angular_momentum_linear_mass
GASS111035,111035,J111045.21+120058.1,5701890203.624446,2884031756.4502845,350750395.12993544,0.7028553485870361,4.650454784720337,115.24061790158656,62.8033802877251,True,True,0,1.0,xGASS_angular_momentum_linear_mass
GASS12371,12371,J111306.40+051403.0,59495534658.39941,7194495593.886285,1876286774.0004303,2.2893853187561035,2.2838239577299686,205.94141850942276,62.097653057268566,True,True,1,1.0,xGASS_angular_momentum_linear_mass
GASS17824,17824,J111404.85+090924.0,12546993169.881859,1415793854.5722337,487843051.8863699,0.4197511672973633,2.8334756422608094,161.00760235710374,78.0184992134968,True,False,1,,xGASS_angular_momentum_linear_mass
GASS48208,48208,J111410.17+271420.1,15733466029.874434,4897783461.428336,3379282816.8582387,3.2254886627197266,2.247636715515968,163.1162848778669,40.52977692368997,True,False,0,,xGASS_angular_momentum_linear_mass
GASS12318,12318,J111443.35+040128.2,198803089076.89627,2786119210.842057,202850984.249518,0.1558399349451065,5.0057232185999165,373.5364355274692,36.083617308460894,True,True,2,2.0,xGASS_angular_momentum_linear_mass
GASS5701,5701,J111509.40+024156.4,34689789388.404564,6622166549.356636,729529571.2938482,0.5657562017440796,6.191085914595536,217.0,90.0,True,False,1,,xGASS_angular_momentum_linear_mass
GASS111101,111101,J111604.12+100945.1,5078408964.190238,4073799557.57968,573041442.6794081,0.4676128029823303,4.689774135942187,134.1085090532491,44.80153940087111,True,False,0,,xGASS_angular_momentum_linear_mass
GASS111064,111064,J111655.28+273420.6,1258212750.2345634,1348963238.0568445,231275038.28493512,0.1908804774284362,2.9255552689347524,111.71142453685675,65.31136486256852,True,False,0,,xGASS_angular_momentum_linear_mass
GASS111077,111077,J111721.87+274023.5,13493826995.038645,5888442760.205689,1248281400.2356186,1.0537843704223633,4.375030847930916,150.5,90.0,True,False,0,,xGASS_angular_momentum_linear_mass
GASS48521,48521,J111738.91+263506.0,21840621193.10534,2344228197.5923815,912629963.6426244,1.288543701171875,0.9289951927162166,150.35770524283416,34.655718565714096,True,True,1,1.0,xGASS_angular_momentum_linear_mass
GASS12293,12293,J112029.23+040742.1,199838783284.81467,5495405842.387226,3162097118.801707,0.958586812019348,7.251957189003613,345.6165968123035,48.28740485837673,True,True,2,1.0,xGASS_angular_momentum_linear_mass
GASS29842,29842,J112131.76+132535.7,64743038067.684006,3451438242.2142277,5700560367.903763,2.3012914657592773,4.478262741908259,239.384081964755,76.73799605855051,True,True,1,1.0,xGASS_angular_momentum_linear_mass
GASS5848,5848,J112142.43+033424.5,23168671150.569324,5754402406.055371,884236598.6903622,0.7195183038711548,4.483237515131656,181.72418210972603,76.90697662636421,True,False,1,,xGASS_angular_momentum_linear_mass
GASS111083,111083,J112217.91+124321.1,1428237544.404461,1778279410.0389228,191359352.7573959,0.1534966975450515,2.340117344545245,92.86829544252812,82.15890683290682,True,False,0,,xGASS_angular_momentum_linear_mass
GASS23685,23685,J112311.63+130703.7,43108228828.856445,15488151224.416985,5022358470.402428,2.4214375019073486,1.7698901051458078,97.80176223960794,57.51617360449325,True,True,0,1.0,xGASS_angular_momentum_linear_mass
GASS23715,23715,J112644.67+125054.3,34852891111.66129,10232935315.766703,2502602705.5555663,2.227461576461792,3.167580296208035,164.6933895450887,72.41818563289974,True,False,0,,xGASS_angular_momentum_linear_mass
GASS23703,23703,J112731.58+120834.3,53674153011.65472,3741105488.3931017,164052399.07608888,0.1301421672105789,3.002305013333691,242.84289563812007,63.32684786331835,True,False,1,,xGASS_angular_momentum_linear_mass
GASS111093,111093,J112739.14+234528.5,2021634968.2221272,4355118124.793261,636309719.44204,0.5467470288276672,3.9417602166733943,48.20040475990165,61.85240950651897,True,True,1,2.0,xGASS_angular_momentum_linear_mass
GASS48604,48604,J112746.27+265734.5,32285677303.455482,5807643359.014758,619001612.1166706,0.941860556602478,1.0375534328816944,228.6028965973937,51.73958660984444,True,True,1,1.0,xGASS_angular_momentum_linear_mass
GASS17865,17865,J112920.69+083608.3,17191996145.12162,4073799557.57968,1387322985.3602588,1.2168411016464231,4.978309508544468,105.6107483590067,43.352361001502096,True,True,0,1.0,xGASS_angular_momentum_linear_mass
GASS111067,111067,J112938.20+095803.3,1570107348.8831918,2511884225.153631,289413803.84505385,0.3147445619106293,1.779322361905759,114.79342615198487,68.0872875651523,True,True,0,1.0,xGASS_angular_momentum_linear_mass
GASS111030,111030,J113103.69+201408.2,11704522071.81898,595661620.3195646,2777458338.216452,2.690619707107544,2.252273022624094,185.60086171352103,37.700021217090764,True,False,1,,xGASS_angular_momentum_linear_mass
GASS29871,29871,J113212.42+132932.8,11947451034.736732,5623413251.903491,756662890.8375319,1.534426212310791,4.894426475386151,169.9086293208796,61.985339511454775,True,True,0,1.0,xGASS_angular_momentum_linear_mass
GASS23757,23757,J113645.51+132009.9,27849619812.340515,2004472238.644503,4105456055.70205,4.004812240600586,3.372581161432961,195.64230395912747,72.9064277446559,True,False,1,,xGASS_angular_momentum_linear_mass
GASS111079,111079,J113701.89+153414.1,7456670760.807037,10232935315.766703,549083418.1083505,0.8542761206626892,3.4852239678875687,177.406044428305,44.56998239318759,True,True,0,1.0,xGASS_angular_momentum_linear_mass
GASS57697,57697,J113704.18+240546.5,79207023100.95541,12882485332.93805,2606594647.224033,2.221604108810425,7.001766358012303,297.1875091325603,50.859880152894384,True,False,0,,xGASS_angular_momentum_linear_mass
GASS23739,23739,J113706.07+115237.7,81675949321.01878,1717907029.1002562,149083346.03116253,0.1202467307448387,2.232834045014912,157.3799586759561,73.62994958890383,True,False,1,,xGASS_angular_momentum_linear_mass
GASS111100,111100,J113730.73+152910.8,1038973717.0291072,1621810239.813303,399739198.2085291,0.3725237846374511,1.8436644701377711,55.49045508670015,41.81913048232064,True,False,0,,xGASS_angular_momentum_linear_mass
GASS111071,111071,J113955.50+132802.0,1020020511.0551944,977236705.9324806,86395621.37386803,0.0646892040967941,2.950468917212243,93.87871270147411,78.51816799804877,True,False,0,,xGASS_angular_momentum_linear_mass
GASS111080,111080,J114011.68+171844.4,9583975956.03059,827942585.5097076,694029781.8972477,0.6198619604110718,2.652883220541885,129.69942639424872,61.05684197989667,True,False,1,,xGASS_angular_momentum_linear_mass
GASS48994,48994,J114218.00+301349.0,31737281135.140633,19588438476.260593,2035796734.9085937,1.637292742729187,6.901219477497279,187.5,90.0,True,False,1,,xGASS_angular_momentum_linear_mass
GASS111047,111047,J114253.93+000942.6,1345261748.4364638,1678805492.728434,392419837.56861126,0.4760724008083343,1.2405134634383947,100.03660955549636,42.82419978377796,True,True,1,1.0,xGASS_angular_momentum_linear_mass
GASS111090,111090,J114612.35+103543.9,1641288724.327925,1995263191.254866,113301945.1228153,0.256940484046936,2.7385026185733423,89.28992865248898,40.93247139180735,True,True,0,1.0,xGASS_angular_momentum_linear_mass
GASS111002,111002,J114728.24+180313.2,10849822195.137167,1122018947.0737863,129881138.15150592,0.1065094694495201,1.7074942180958044,180.0,90.0,True,False,0,,xGASS_angular_momentum_linear_mass
GASS111044,111044,J114922.08+245618.4,5582661089.262258,9120109194.638906,842014538.9670938,0.6950818300247192,5.498294615778621,125.531096329078,43.87245692166643,True,False,0,,xGASS_angular_momentum_linear_mass
GASS18087,18087,J114940.66+094255.1,25163932004.727123,893305923.1371884,144206515.14510164,0.1229864954948425,1.572555478156644,178.84677155824977,55.27872951153255,True,False,1,,xGASS_angular_momentum_linear_mass
GASS23815,23815,J115036.65+112151.9,15088061874.923346,1949844428.4902341,266067235.5153013,0.2327736467123031,1.2398267934070588,195.3389123754937,51.79600140151676,True,False,1,,xGASS_angular_momentum_linear_mass
GASS18084,18084,J115112.59+085311.6,22908773181.067013,639734475.8528919,503330629.7921752,0.4170864820480346,4.327991856526796,178.4939960822632,47.92958212951604,True,False,1,,xGASS_angular_momentum_linear_mass
GASS111054,111054,J115202.61+254504.0,1700476596.598762,5754402406.055371,518973627.1862469,0.436817467212677,1.9763065768190355,110.7764830386032,71.41549042185729,True,True,0,2.0,xGASS_angular_momentum_linear_mass
GASS111075,111075,J115238.00+241827.4,3340160078.01636,6025592155.867609,557101539.4529963,0.4420929551124573,4.73378179114969,120.96831512118428,81.06382386550543,True,False,0,,xGASS_angular_momentum_linear_mass
GASS111088,111088,J115417.76+325139.5,1563188030.3241498,1345859455.6156693,164963248.17189,0.1578174084424972,2.42462441049261,111.5,90.0,True,True,1,1.0,xGASS_angular_momentum_linear_mass
GASS111023,111023,J115535.13+255322.0,6276741622.380493,9772367059.324804,1319108283.328374,1.1714742183685305,3.991883043204461,141.3232735563921,69.64685575673008,True,False,0,,xGASS_angular_momentum_linear_mass
GASS111063,111063,J115825.43+250551.5,4270859235.8191037,80167770.42625067,165566763.6955903,0.1185013130307197,2.0204945496495443,57.280762472307984,72.07381076585553,True,True,2,1.0,xGASS_angular_momentum_linear_mass
GASS111056,111056,J115847.09+154258.6,14974862789.228907,1584892496.4027185,1489612879.1330884,1.3949857950210571,2.823735473696344,178.81549167534283,50.259606810327085,True,False,0,,xGASS_angular_momentum_linear_mass
GASS111013,111013,J115905.47+245920.2,7498844109.829051,1778279410.0389228,446327140.1512428,0.3910569548606872,1.981915178209251,160.76702952001887,37.55897594353629,True,False,0,,xGASS_angular_momentum_linear_mass
GASS112090,112090,J120222.51+295142.3,18278096743.895443,4365161773.191,1828208960.2251024,1.936509370803833,0.6815023578907637,158.61947625419967,83.18881663063664,True,True,0,1.0,xGASS_angular_momentum_linear_mass
GASS18138,18138,J120239.51+085624.2,53321576941.98796,841395511.1719315,405267536.32130367,0.3221316635608673,4.0865755064613705,214.5,90.0,True,False,2,,xGASS_angular_momentum_linear_mass
GASS112068,112068,J120409.73+014933.5,4531397285.240736,274789497.3746303,300043550.2956425,0.3514683842658996,5.139246280204053,87.34893846026571,54.940506624210805,True,True,1,1.0,xGASS_angular_momentum_linear_mass
GASS18131,18131,J120445.85+092521.1,26020289564.762962,264850218.57988468,36093255.28869704,0.0276802480220794,1.9007516051338669,31.71139963886773,66.13448513205648,True,False,2,,xGASS_angular_momentum_linear_mass
GASS112027,112027,J120455.06+195855.1,7939439641.22685,4677352234.557798,305074628.47465754,0.2818135619163513,1.0302550077142378,149.57599151031354,88.17355074042905,True,False,0,,xGASS_angular_momentum_linear_mass
GASS18225,18225,J120511.42+103341.0,12887349454.736397,375837239.22698665,178889462.32366332,0.1541072875261306,1.7244270341792838,107.96914176060407,55.51855760737752,True,False,2,,xGASS_angular_momentum_linear_mass
GASS112088,112088,J121147.61+120837.3,6808009968.278462,5623413251.903491,538188626.8416886,0.4351877570152282,4.610175914750056,137.46630508287797,66.43229608597505,True,False,0,,xGASS_angular_momentum_linear_mass
GASS112117,112117,J121234.52+110430.2,1352509575.1430314,1819701817.628807,340489403.2809858,0.2785916626453399,3.365747806935421,120.19201096950697,36.80127942735999,True,False,0,,xGASS_angular_momentum_linear_mass
GASS24149,24149,J121356.24+134035.2,24999569813.814415,13182563911.826834,396082941.812194,0.3190938830375671,3.599937815455277,330.7817327656921,34.320105558941336,True,True,0,2.0,xGASS_angular_momentum_linear_mass
GASS112058,112058,J121513.23+131104.3,4816148655.507506,6309576215.861531,1397416090.6204967,1.2636425495147705,3.15574518331819,110.54942175687984,44.875351888547705,True,False,0,,xGASS_angular_momentum_linear_mass
GASS30175,30175,J121602.67+141121.8,47156166179.50174,535796770.4635546,170988318.6365088,0.1356433033943176,3.090823260319609,257.5743458610998,30.183263301805184,True,True,2,2.0,xGASS_angular_momentum_linear_mass
GASS24168,24168,J121612.36+132615.4,36480994474.39224,2576322650.5527887,417919654.5999556,0.1540046483278274,3.6328273121281462,221.0,90.0,True,True,1,1.0,xGASS_angular_momentum_linear_mass
