object_name,source_family,vrot_km_s,sigma_km_s,vrot_over_sigma,endpoint_overlap,proxy_only,crossmatch_role
9502-3701,MaNGA_DAP_proxy,87.16749,125.966354,0.6919902595577229,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
9502-3704,MaNGA_DAP_proxy,114.75029,188.06093,0.6101761274922973,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
9502-3702,MaNGA_DAP_proxy,736.08435,562.8347,1.3078162202863468,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
9502-1902,MaNGA_DAP_proxy,362.5501,336.22986,1.0782804953730165,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
9502-12702,MaNGA_DAP_proxy,22.865112,20.029728,1.1415587870189752,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
9502-6104,MaNGA_DAP_proxy,546.03735,491.82266,1.1102321922296137,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
9502-12703,MaNGA_DAP_proxy,156.36649,196.90735,0.7941120024214433,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
9502-1901,MaNGA_DAP_proxy,100.758095,40.788048,2.4702848000963415,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
9502-12701,MaNGA_DAP_proxy,357.3619,440.9944,0.8103547346632973,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
9502-6103,MaNGA_DAP_proxy,198.47316,215.34027,0.9216722910210896,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
9502-9101,MaNGA_DAP_proxy,422.2055,218.9157,1.928621382568724,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
9502-12705,MaNGA_DAP_proxy,192.64276,47.816277,4.028811360616804,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
9502-12704,MaNGA_DAP_proxy,192.87729,54.980602,3.508097092134422,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
9502-6102,MaNGA_DAP_proxy,81.82466,18.328972,4.464225271335457,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
9502-9102,MaNGA_DAP_proxy,131.06927,35.90081,3.650872222660157,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
9502-6101,MaNGA_DAP_proxy,175.725,116.06535,1.5140177494833729,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
9511-12705,MaNGA_DAP_proxy,424.24384,255.55794,1.6600691021378555,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
9511-3701,MaNGA_DAP_proxy,153.04956,108.87675,1.4057138920843983,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
9511-1902,MaNGA_DAP_proxy,447.18103,413.6889,1.0809597018435835,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
9511-1901,MaNGA_DAP_proxy,64.20943,62.935387,1.0202436667307695,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
9511-6103,MaNGA_DAP_proxy,66.50447,73.52696,0.9044909513462817,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
9511-12703,MaNGA_DAP_proxy,91.32747,38.158077,2.3933981264307427,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
9511-3704,MaNGA_DAP_proxy,57.865242,71.0377,0.8145708827847749,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
9511-6104,MaNGA_DAP_proxy,270.341,266.17792,1.015640215386761,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
9511-12702,MaNGA_DAP_proxy,137.48264,41.896904,3.281451059009038,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
9511-6101,MaNGA_DAP_proxy,368.78238,88.36038,4.173616953661811,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
9511-12701,MaNGA_DAP_proxy,230.34294,58.900906,3.9106858560036413,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
9511-9102,MaNGA_DAP_proxy,468.04596,562.0973,0.8326778299771231,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
9511-3702,MaNGA_DAP_proxy,397.58487,267.84933,1.484360143816675,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
9511-6102,MaNGA_DAP_proxy,210.72437,113.15965,1.8621864772469692,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
9511-3703,MaNGA_DAP_proxy,231.77878,275.05542,0.8426621078762964,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
9511-9101,MaNGA_DAP_proxy,270.20786,90.82074,2.9751779164098417,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
9511-12704,MaNGA_DAP_proxy,112.18798,61.01684,1.83863962801089,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
9512-6104,MaNGA_DAP_proxy,553.1574,442.1532,1.2510537071766077,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
9512-12703,MaNGA_DAP_proxy,473.88074,348.82614,1.3585012292943413,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
9512-12701,MaNGA_DAP_proxy,180.17046,36.17641,4.980329999577073,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
9512-3703,MaNGA_DAP_proxy,133.8988,59.3227,2.257125855701106,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
9512-6103,MaNGA_DAP_proxy,219.6622,32.39008,6.781773925843963,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
9512-3701,MaNGA_DAP_proxy,269.46753,165.29063,1.6302650065523983,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
9512-12702,MaNGA_DAP_proxy,416.56757,342.81723,1.2151302021779944,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
9512-12704,MaNGA_DAP_proxy,55.912067,20.938213,2.670336145687313,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
9512-6101,MaNGA_DAP_proxy,343.91803,191.31094,1.7976913918252664,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
9512-12705,MaNGA_DAP_proxy,68.10983,23.884296,2.8516574237733447,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
9512-6102,MaNGA_DAP_proxy,232.62398,88.527916,2.627690682337987,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
9512-3704,MaNGA_DAP_proxy,149.8038,93.23218,1.6067821217952856,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
9512-9102,MaNGA_DAP_proxy,157.97983,28.278381,5.5865938718344585,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
9512-9101,MaNGA_DAP_proxy,172.16098,49.523705,3.4763348178412743,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
9512-1902,MaNGA_DAP_proxy,95.65361,32.838432,2.912855583360375,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
9512-3702,MaNGA_DAP_proxy,201.11218,137.6658,1.460872489754173,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
9512-1901,MaNGA_DAP_proxy,456.59964,327.44492,1.3944318940724443,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
8990-6101,MaNGA_DAP_proxy,565.22125,558.9392,1.0112392367541945,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
8990-12704,MaNGA_DAP_proxy,219.66971,66.50803,3.302905077777826,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
8990-6102,MaNGA_DAP_proxy,409.3423,302.3135,1.3540324861443502,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
8990-9101,MaNGA_DAP_proxy,163.3724,107.608315,1.5182135321048378,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
8990-3703,MaNGA_DAP_proxy,338.74332,43.355877,7.8130888691284,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
8990-6104,MaNGA_DAP_proxy,84.918915,23.247417,3.652832269494714,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
8990-3704,MaNGA_DAP_proxy,264.10345,110.6469,2.3869032932689485,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
8990-12705,MaNGA_DAP_proxy,164.77219,83.26751,1.978829317701466,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
8990-1901,MaNGA_DAP_proxy,330.36377,425.10422,0.7771359456276392,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
8990-12703,MaNGA_DAP_proxy,111.19267,28.524899,3.8980916286504645,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
8990-12701,MaNGA_DAP_proxy,213.18079,56.9732,3.741773149480809,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
8990-3701,MaNGA_DAP_proxy,410.8688,297.51788,1.3809885980634173,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
8990-3702,MaNGA_DAP_proxy,409.49658,496.61887,0.824569110714621,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
8990-1902,MaNGA_DAP_proxy,36.567833,33.237232,1.1002069305891657,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
8990-12702,MaNGA_DAP_proxy,481.17926,385.096,1.2495046949332114,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
8990-9102,MaNGA_DAP_proxy,153.05305,40.543026,3.7750771242383343,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
8990-6103,MaNGA_DAP_proxy,286.66537,83.39681,3.4373661294718585,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
8442-6104,MaNGA_DAP_proxy,401.8349,83.3263,4.822425812738595,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
8442-6102,MaNGA_DAP_proxy,85.41197,26.512701,3.221549173733751,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
8442-6103,MaNGA_DAP_proxy,136.02283,97.135826,1.4003363702286322,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
8442-9102,MaNGA_DAP_proxy,83.7093,71.16587,1.1762562587937166,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
8442-6101,MaNGA_DAP_proxy,173.82004,78.717575,2.208147799268461,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
8442-12701,MaNGA_DAP_proxy,149.58781,53.601017,2.790764399115785,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
8442-1901,MaNGA_DAP_proxy,69.166214,105.40105,0.6562194019888796,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
8442-3704,MaNGA_DAP_proxy,254.393,98.68402,2.57785404364354,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
8442-1902,MaNGA_DAP_proxy,66.09567,33.102814,1.9966782884379555,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
8442-9101,MaNGA_DAP_proxy,24.056664,19.186749,1.2538165793485911,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
8442-3702,MaNGA_DAP_proxy,509.43948,297.1441,1.7144526174337638,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
8442-12704,MaNGA_DAP_proxy,79.31236,27.162935,2.919874453920388,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
8442-12703,MaNGA_DAP_proxy,68.04243,30.25501,2.2489640558704163,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
8442-12702,MaNGA_DAP_proxy,87.15557,28.64597,3.0425072008383727,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
8442-3701,MaNGA_DAP_proxy,139.95102,40.461216,3.458893079239141,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
8442-12705,MaNGA_DAP_proxy,100.84328,23.794657,4.238064032610346,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
8442-3703,MaNGA_DAP_proxy,187.51202,72.405594,2.589744930481477,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
8985-6103,MaNGA_DAP_proxy,86.57368,21.882107,3.9563685526261247,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
8985-9101,MaNGA_DAP_proxy,367.60577,126.066795,2.9159603050113234,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
8985-6102,MaNGA_DAP_proxy,100.92888,26.400074,3.823052920230451,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
8985-6101,MaNGA_DAP_proxy,75.927826,42.7339,1.7767586389260048,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
8985-3702,MaNGA_DAP_proxy,448.87527,43.23433,10.382380622065844,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
8985-9102,MaNGA_DAP_proxy,193.7993,40.72331,4.7589279948019945,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
8985-12705,MaNGA_DAP_proxy,234.53633,43.840706,5.349738893347201,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
8985-3704,MaNGA_DAP_proxy,89.14665,43.335896,2.057108730369853,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
8985-12703,MaNGA_DAP_proxy,123.101814,27.860144,4.418563450354026,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
8985-12701,MaNGA_DAP_proxy,68.92116,20.990862,3.2833887431588087,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
8985-12702,MaNGA_DAP_proxy,223.88553,154.43362,1.4497201451342008,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
8985-6104,MaNGA_DAP_proxy,117.11023,82.18158,1.4250179906494862,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
8985-1901,MaNGA_DAP_proxy,28.795147,31.703934,0.9082515437989493,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
8985-3701,MaNGA_DAP_proxy,35.33464,17.917192,1.9721081294434977,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
8985-12704,MaNGA_DAP_proxy,83.83722,20.452505,4.0991174430711546,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
8985-3703,MaNGA_DAP_proxy,133.69048,88.9583,1.5028443664053834,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
8985-1902,MaNGA_DAP_proxy,59.346004,76.334785,0.7774437826739147,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
9510-12703,MaNGA_DAP_proxy,219.88052,85.2461,2.5793616364854226,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
9510-6102,MaNGA_DAP_proxy,227.55025,96.18505,2.365754865231135,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
9510-1902,MaNGA_DAP_proxy,292.04126,622.33984,0.4692633208248407,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
9510-3703,MaNGA_DAP_proxy,421.3395,247.68684,1.7010976441057588,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
9510-6103,MaNGA_DAP_proxy,26.22055,30.655088,0.8553408817485698,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
9510-3701,MaNGA_DAP_proxy,260.25018,72.62065,3.5836938942298096,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
9510-12701,MaNGA_DAP_proxy,76.40464,22.387314,3.412854262016426,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
9510-12702,MaNGA_DAP_proxy,154.87271,20.593266,7.520551135502257,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
9510-3704,MaNGA_DAP_proxy,137.92198,35.42301,3.893570309242495,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
9510-12705,MaNGA_DAP_proxy,439.4951,305.71722,1.4375869962444379,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
9510-1901,MaNGA_DAP_proxy,416.83945,22.382187,18.6237140275881,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
9510-3702,MaNGA_DAP_proxy,71.83894,30.329224,2.3686375886174997,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
9510-9102,MaNGA_DAP_proxy,46.926033,19.86782,2.361911523257207,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
9510-12704,MaNGA_DAP_proxy,456.78137,327.12454,1.3963531137101484,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
9510-6104,MaNGA_DAP_proxy,268.302,213.11313,1.2589651327442848,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
9510-6101,MaNGA_DAP_proxy,65.535645,26.729517,2.45180805175043,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
9510-9101,MaNGA_DAP_proxy,110.5511,22.296522,4.958221735210541,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
9044-3703,MaNGA_DAP_proxy,314.83484,163.96417,1.920144138807887,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
9044-12704,MaNGA_DAP_proxy,313.6925,137.4948,2.2814862816630157,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
9044-3704,MaNGA_DAP_proxy,386.60498,367.77512,1.051199385102505,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
9044-3702,MaNGA_DAP_proxy,559.62244,504.9114,1.1083577039456822,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
9044-12701,MaNGA_DAP_proxy,191.1397,115.54039,1.6543106700609198,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
9044-3701,MaNGA_DAP_proxy,440.14325,145.71915,3.020490100305965,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
9044-6103,MaNGA_DAP_proxy,324.78925,236.8212,1.3714534425127478,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
9044-6101,MaNGA_DAP_proxy,102.62343,36.224663,2.832971282576183,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
9044-1902,MaNGA_DAP_proxy,812.8572,361.61462,2.247854912503261,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
9044-9101,MaNGA_DAP_proxy,197.79564,90.76339,2.179244737332971,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
9044-6102,MaNGA_DAP_proxy,492.2989,433.8675,1.1346756786346062,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
9044-6104,MaNGA_DAP_proxy,525.10864,465.1537,1.1288927509337237,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
9044-12702,MaNGA_DAP_proxy,391.54944,255.19418,1.5343196306436142,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
9044-1901,MaNGA_DAP_proxy,96.63341,184.18384,0.524657374935825,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
9044-12703,MaNGA_DAP_proxy,534.29785,390.0532,1.3698076313692595,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
9044-9102,MaNGA_DAP_proxy,399.93823,362.968,1.101855342619735,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
9504-3701,MaNGA_DAP_proxy,188.25368,107.94385,1.7439963462485357,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
9504-12703,MaNGA_DAP_proxy,106.3076,38.77784,2.741452334632357,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
9504-9101,MaNGA_DAP_proxy,125.59393,48.537987,2.5875389105032314,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
9504-3704,MaNGA_DAP_proxy,102.69292,97.705475,1.0510457064970002,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
9504-6101,MaNGA_DAP_proxy,424.06818,311.15524,1.3628829776416427,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
9504-3703,MaNGA_DAP_proxy,32.278553,19.729979,1.6360155781209904,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
9504-1902,MaNGA_DAP_proxy,216.6314,68.43064,3.1657076420737846,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
9504-12704,MaNGA_DAP_proxy,220.96713,65.75979,3.3602164787935,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
9504-12705,MaNGA_DAP_proxy,53.24238,19.982437,2.6644587944903813,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
9504-3702,MaNGA_DAP_proxy,84.75026,25.948523,3.266091869660558,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
9504-12701,MaNGA_DAP_proxy,220.12656,57.019665,3.860537588216276,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
9504-6102,MaNGA_DAP_proxy,56.616646,16.36944,3.4586794661271245,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
9504-9102,MaNGA_DAP_proxy,229.02,130.13887,1.7598124219151436,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
9504-12702,MaNGA_DAP_proxy,53.7044,21.889845,2.4533933428948447,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
9504-1901,MaNGA_DAP_proxy,93.8096,37.53485,2.499266681497329,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
9504-6104,MaNGA_DAP_proxy,112.55033,21.028023,5.35239713215075,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
9504-6103,MaNGA_DAP_proxy,81.791595,23.73794,3.445606274175434,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
8444-12703,MaNGA_DAP_proxy,137.4826,43.800285,3.138851722083543,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
8444-12702,MaNGA_DAP_proxy,90.69556,25.662432,3.5341763399509447,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
8444-12704,MaNGA_DAP_proxy,141.50127,40.70546,3.4762233371149716,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
8444-9102,MaNGA_DAP_proxy,212.5098,116.475044,1.8245092914495917,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
8444-6101,MaNGA_DAP_proxy,249.6157,43.04643,5.7987549722474085,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
8444-12705,MaNGA_DAP_proxy,100.96395,33.854477,2.9822924158597988,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
8444-6104,MaNGA_DAP_proxy,109.85806,42.710796,2.572137967178134,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
8444-1901,MaNGA_DAP_proxy,82.20305,38.791725,2.119087253789307,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
8444-12701,MaNGA_DAP_proxy,70.19182,30.436947,2.3061386544452045,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
8444-6103,MaNGA_DAP_proxy,384.0843,350.9101,1.0945376037908285,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
8444-3702,MaNGA_DAP_proxy,107.46361,31.490541,3.41256791999858,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
8444-6102,MaNGA_DAP_proxy,179.72076,47.68543,3.768882025390146,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
8444-1902,MaNGA_DAP_proxy,97.519295,47.98993,2.032078292258397,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
8444-3703,MaNGA_DAP_proxy,370.0273,305.49188,1.2112508522321446,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
8444-9101,MaNGA_DAP_proxy,163.14021,122.08785,1.3362526246469242,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
8444-3704,MaNGA_DAP_proxy,111.48619,28.880037,3.860320192803077,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
8444-3701,MaNGA_DAP_proxy,138.01874,48.76652,2.830194567912576,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
9037-3703,MaNGA_DAP_proxy,410.9077,129.06606,3.183700656857426,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
9037-6103,MaNGA_DAP_proxy,278.87683,158.58188,1.758566804732041,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
9037-12703,MaNGA_DAP_proxy,193.48192,43.33778,4.46450925728083,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
9037-6101,MaNGA_DAP_proxy,57.96764,20.572897,2.817670258107062,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
9037-3704,MaNGA_DAP_proxy,254.63434,419.51636,0.6069711798605423,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
9037-9102,MaNGA_DAP_proxy,136.89734,40.4417,3.385054040754964,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
9037-1902,MaNGA_DAP_proxy,54.9654,87.05274,0.6314034457732175,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
9037-3701,MaNGA_DAP_proxy,199.23596,22.564358,8.829675544059354,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
9037-1901,MaNGA_DAP_proxy,274.1444,171.42847,1.5991766128461626,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
9037-3702,MaNGA_DAP_proxy,97.710724,59.6252,1.6387487840711645,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
9037-9101,MaNGA_DAP_proxy,285.24896,27.01415,10.559242471075343,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
9037-12701,MaNGA_DAP_proxy,103.72092,22.194675,4.673234458265328,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
9037-6104,MaNGA_DAP_proxy,108.580246,205.1578,0.529252341368449,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
9037-12704,MaNGA_DAP_proxy,533.50024,497.6779,1.0719789647078963,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
9037-6102,MaNGA_DAP_proxy,468.97913,347.25565,1.3505298761877595,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
9037-12702,MaNGA_DAP_proxy,29.387228,22.592836,1.300732143587463,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
