object_name,source_family,sfr_msun_yr,sfe_per_yr,depletion_time_yr,endpoint_overlap,proxy_only,crossmatch_role
GASS38538,xGASS,1.184669852256775,1.323115241457322e-09,755792064.5661731,False,True,SFR_SFE_HI_depletion_proxy_only
GASS114033,xGASS,0.5331755876541138,6.293174962632885e-11,15890230383.514214,False,True,SFR_SFE_HI_depletion_proxy_only
GASS38546,xGASS,1.006244421005249,3.5375534662624807e-10,2826812398.8427706,False,True,SFR_SFE_HI_depletion_proxy_only
GASS114031,xGASS,1.8755199909210205,9.185890793111197e-10,1088626048.9292264,False,True,SFR_SFE_HI_depletion_proxy_only
GASS114082,xGASS,2.031527519226074,2.8042908375221613e-10,3565963938.6176805,False,True,SFR_SFE_HI_depletion_proxy_only
GASS114027,xGASS,0.9180386066436768,3.0399147380118147e-10,3289565945.701578,False,True,SFR_SFE_HI_depletion_proxy_only
GASS7286,xGASS,1.4012912511825562,1.864352400169285e-09,536379281.03570926,False,True,SFR_SFE_HI_depletion_proxy_only
GASS114046,xGASS,0.8426342606544495,3.763905678095858e-10,2656814717.2749963,False,True,SFR_SFE_HI_depletion_proxy_only
GASS9384,xGASS,0.7993143796920776,1.0392450065438311e-10,9622370025.386541,False,True,SFR_SFE_HI_depletion_proxy_only
GASS114058,xGASS,0.062203299254179,1.7898352374063238e-10,5587106450.363076,False,True,SFR_SFE_HI_depletion_proxy_only
GASS38462,xGASS,0.7071170210838318,1.1002507680808526e-09,908883709.9784824,False,True,SFR_SFE_HI_depletion_proxy_only
GASS41444,xGASS,0.1705185174942016,2.882512739592349e-10,3469195421.9824963,False,True,SFR_SFE_HI_depletion_proxy_only
GASS38472,xGASS,0.0689196437597274,2.159450800732048e-10,4630807053.631427,False,True,SFR_SFE_HI_depletion_proxy_only
GASS114095,xGASS,0.5536032319068909,1.2393643462653646e-10,8068652313.690865,False,True,SFR_SFE_HI_depletion_proxy_only
GASS9343,xGASS,0.418995201587677,4.541600162790161e-11,22018671044.472652,False,True,SFR_SFE_HI_depletion_proxy_only
GASS7310,xGASS,0.0430729687213897,7.298017446693618e-11,13702351457.833963,False,True,SFR_SFE_HI_depletion_proxy_only
GASS114054,xGASS,0.1336283832788467,1.721465687653967e-10,5809003381.082846,False,True,SFR_SFE_HI_depletion_proxy_only
GASS45439,xGASS,0.0992546007037162,8.01217145950357e-11,12481010985.02901,False,True,SFR_SFE_HI_depletion_proxy_only
GASS114127,xGASS,0.0857746452093124,1.4300757832895822e-10,6992636416.090585,False,True,SFR_SFE_HI_depletion_proxy_only
GASS38591,xGASS,0.0265293158590793,9.348156659425539e-11,10697296124.062302,False,True,SFR_SFE_HI_depletion_proxy_only
GASS41323,xGASS,0.1181100457906723,8.43892115799618e-11,11849855938.664202,False,True,SFR_SFE_HI_depletion_proxy_only
GASS45254,xGASS,0.3715278804302215,8.47210269702302e-11,11803445210.259151,False,True,SFR_SFE_HI_depletion_proxy_only
GASS30854,xGASS,0.2897194623947143,1.5957977416341464e-10,6266458298.004414,False,True,SFR_SFE_HI_depletion_proxy_only
GASS30847,xGASS,0.018932020291686,3.5010407010291277e-11,28562935578.15683,False,True,SFR_SFE_HI_depletion_proxy_only
GASS7405,xGASS,1.1052162647247314,2.9747301326946216e-10,3361649478.7517505,False,True,SFR_SFE_HI_depletion_proxy_only
GASS114091,xGASS,0.058419793844223,6.259796715325545e-10,1597495965.886161,False,True,SFR_SFE_HI_depletion_proxy_only
GASS30811,xGASS,0.6027920842170715,1.8671005894681568e-10,5355897832.397181,False,True,SFR_SFE_HI_depletion_proxy_only
GASS45613,xGASS,7.538552284240723,2.6747804606044887e-10,3738624588.927962,False,True,SFR_SFE_HI_depletion_proxy_only
GASS38583,xGASS,2.531258106231689,2.712290259696483e-10,3686921030.759828,False,True,SFR_SFE_HI_depletion_proxy_only
GASS9507,xGASS,0.1632667779922485,1.806747631787241e-10,5534807310.143235,False,True,SFR_SFE_HI_depletion_proxy_only
GASS114121,xGASS,0.2339593768119812,4.888100772666563e-11,20457843373.275604,False,True,SFR_SFE_HI_depletion_proxy_only
GASS9483,xGASS,2.2335691452026367,3.7931406250514626e-10,2636337797.221617,False,True,SFR_SFE_HI_depletion_proxy_only
GASS114085,xGASS,0.2318072468042373,4.509481050902366e-10,2217550065.5444508,False,True,SFR_SFE_HI_depletion_proxy_only
GASS114042,xGASS,0.480794608592987,1.9140794937058884e-10,5224443411.51098,False,True,SFR_SFE_HI_depletion_proxy_only
GASS9514,xGASS,0.2126926034688949,6.022156695372358e-11,16605346731.818453,False,True,SFR_SFE_HI_depletion_proxy_only
GASS114041,xGASS,0.7945943474769592,8.131032560005574e-10,1229856100.8336613,False,True,SFR_SFE_HI_depletion_proxy_only
GASS114083,xGASS,0.2334669977426529,3.222744247554889e-10,3102945574.2841043,False,True,SFR_SFE_HI_depletion_proxy_only
GASS114021,xGASS,0.3079833984375,1.375710098991029e-10,7268973315.914582,False,True,SFR_SFE_HI_depletion_proxy_only
GASS114125,xGASS,0.3090588450431824,5.3708243399516e-11,18619115739.11225,False,True,SFR_SFE_HI_depletion_proxy_only
GASS9463,xGASS,0.8569770455360413,6.280134723300201e-10,1592322528.193315,False,True,SFR_SFE_HI_depletion_proxy_only
GASS114025,xGASS,0.0291221681982278,2.966358269319316e-10,3371136960.5717516,False,True,SFR_SFE_HI_depletion_proxy_only
GASS114096,xGASS,0.0070173628628253,6.794758024349775e-11,14717227551.244476,False,True,SFR_SFE_HI_depletion_proxy_only
GASS114077,xGASS,0.1522493660449981,8.195122307163396e-10,1220238042.2387292,False,True,SFR_SFE_HI_depletion_proxy_only
GASS114117,xGASS,0.1907026469707489,7.250311149168036e-11,13792511513.312761,False,True,SFR_SFE_HI_depletion_proxy_only
GASS114056,xGASS,0.5616139769554138,3.462883407494485e-10,2887766876.111877,False,True,SFR_SFE_HI_depletion_proxy_only
GASS114076,xGASS,0.1442566215991974,2.755090659502269e-10,3629644623.675137,False,True,SFR_SFE_HI_depletion_proxy_only
GASS7499,xGASS,1.6324009895324707,1.2383031104199315e-10,8075567214.402632,False,True,SFR_SFE_HI_depletion_proxy_only
GASS7457,xGASS,0.052342239767313,5.0332917448755266e-11,19867713827.995678,False,True,SFR_SFE_HI_depletion_proxy_only
GASS114038,xGASS,0.0066343820653855,5.282025593970884e-11,18932130907.155014,False,True,SFR_SFE_HI_depletion_proxy_only
GASS7493,xGASS,2.585200786590576,1.0221023844815013e-09,978375567.0497593,False,True,SFR_SFE_HI_depletion_proxy_only
GASS114065,xGASS,0.0352285914123058,3.52285914123058e-10,2838603418.1618943,False,True,SFR_SFE_HI_depletion_proxy_only
GASS114067,xGASS,0.4063721299171448,3.539349871574682e-10,2825377643.5927563,False,True,SFR_SFE_HI_depletion_proxy_only
GASS114136,xGASS,0.460151195526123,2.0086344085987696e-10,4978506769.171616,False,True,SFR_SFE_HI_depletion_proxy_only
GASS9551,xGASS,1.8569576740264893,1.9897647733082173e-10,5025719690.159067,False,True,SFR_SFE_HI_depletion_proxy_only
GASS114012,xGASS,0.3801062703132629,2.6909486805006835e-10,3716161542.7535315,False,True,SFR_SFE_HI_depletion_proxy_only
GASS45940,xGASS,0.0204424541443586,4.193081530132499e-11,23848808872.752842,False,True,SFR_SFE_HI_depletion_proxy_only
GASS114036,xGASS,0.2050928771495819,7.70815407330184e-10,1297327467.108663,False,True,SFR_SFE_HI_depletion_proxy_only
GASS28703,xGASS,0.2700231075286865,2.4065824220963826e-10,4155270107.5947213,False,True,SFR_SFE_HI_depletion_proxy_only
GASS114005,xGASS,0.0522895082831382,1.1896382208559357e-10,8405916878.498638,False,True,SFR_SFE_HI_depletion_proxy_only
GASS114129,xGASS,0.0817874073982238,8.369252495502831e-11,11948498393.821241,False,True,SFR_SFE_HI_depletion_proxy_only
GASS114142,xGASS,0.2633310556411743,6.464016010587035e-11,15470258711.645489,False,True,SFR_SFE_HI_depletion_proxy_only
GASS114008,xGASS,0.0062511712312698,7.111506771416662e-11,14061717609.822271,False,True,SFR_SFE_HI_depletion_proxy_only
GASS114074,xGASS,0.4081917405128479,4.274296750972428e-10,2339566151.490287,False,True,SFR_SFE_HI_depletion_proxy_only
GASS9619,xGASS,0.6228131055831909,1.192222546557849e-10,8387695761.057123,False,True,SFR_SFE_HI_depletion_proxy_only
GASS114037,xGASS,0.0311150848865509,2.870589835554495e-10,3483604615.3798075,False,True,SFR_SFE_HI_depletion_proxy_only
GASS114144,xGASS,0.1161735504865646,2.673669536787806e-10,3740178007.1946282,False,True,SFR_SFE_HI_depletion_proxy_only
GASS114010,xGASS,2.069653272628784,7.832450577975386e-09,127673962.32438026,False,True,SFR_SFE_HI_depletion_proxy_only
GASS114090,xGASS,0.370023250579834,8.095229520107185e-11,12352954261.718813,False,True,SFR_SFE_HI_depletion_proxy_only
GASS114000,xGASS,0.1842569261789322,9.024505256927959e-11,11080939857.97523,False,True,SFR_SFE_HI_depletion_proxy_only
GASS114024,xGASS,0.3748567700386047,1.4923329916436646e-10,6700917326.089494,False,True,SFR_SFE_HI_depletion_proxy_only
GASS114052,xGASS,0.3060333728790283,2.3755771108588775e-10,4209503431.5196586,False,True,SFR_SFE_HI_depletion_proxy_only
GASS9615,xGASS,0.0359396860003471,1.4607452555708237e-11,68458206260.558716,False,True,SFR_SFE_HI_depletion_proxy_only
GASS7509,xGASS,0.6148027181625366,5.232823471251681e-10,1911014207.7099383,False,True,SFR_SFE_HI_depletion_proxy_only
GASS28875,xGASS,0.2288977950811386,4.5881927572708064e-10,2179507385.3759136,False,True,SFR_SFE_HI_depletion_proxy_only
GASS9607,xGASS,0.0179341789335012,3.834258793040555e-11,26080660017.395523,False,True,SFR_SFE_HI_depletion_proxy_only
GASS9604,xGASS,3.527876615524292,4.803006917952943e-10,2082029064.4640658,False,True,SFR_SFE_HI_depletion_proxy_only
GASS41482,xGASS,0.1668106019496917,1.476465146393227e-10,6772933329.600387,False,True,SFR_SFE_HI_depletion_proxy_only
GASS7520,xGASS,0.0418678559362888,1.8191991973781024e-11,54969241490.49962,False,True,SFR_SFE_HI_depletion_proxy_only
GASS9815,xGASS,4.090419292449951,2.0033987960868767e-10,4991517425.054074,False,True,SFR_SFE_HI_depletion_proxy_only
GASS7561,xGASS,0.2899265587329864,4.5319827158987495e-11,22065397480.265705,False,True,SFR_SFE_HI_depletion_proxy_only
GASS9814,xGASS,0.5347815752029419,2.8719440728245213e-10,3481961955.5352707,False,True,SFR_SFE_HI_depletion_proxy_only
GASS9601,xGASS,0.0884036347270011,7.507062338813443e-11,13320789875.817907,False,True,SFR_SFE_HI_depletion_proxy_only
GASS28810,xGASS,0.6728233695030212,8.470351815233396e-11,11805885066.090914,False,True,SFR_SFE_HI_depletion_proxy_only
GASS9585,xGASS,0.6238391399383545,2.5649147764622896e-10,3898765016.19781,False,True,SFR_SFE_HI_depletion_proxy_only
GASS9776,xGASS,0.1479362994432449,6.856068010668144e-11,14585619606.51477,False,True,SFR_SFE_HI_depletion_proxy_only
GASS9572,xGASS,1.2533421516418457,4.831367664784725e-10,2069807287.2592232,False,True,SFR_SFE_HI_depletion_proxy_only
GASS46068,xGASS,0.1485150307416916,3.234228553728036e-11,30919274361.340927,False,True,SFR_SFE_HI_depletion_proxy_only
GASS31095,xGASS,0.88020920753479,2.2469090591890396e-10,4450558405.603308,False,True,SFR_SFE_HI_depletion_proxy_only
GASS29090,xGASS,0.2449811547994613,2.0803316589791183e-10,4806925836.482873,False,True,SFR_SFE_HI_depletion_proxy_only
GASS7581,xGASS,0.1075121462345123,9.648451104420266e-11,10364357855.758505,False,True,SFR_SFE_HI_depletion_proxy_only
GASS9748,xGASS,0.0465241856873035,4.262640172929786e-11,23459639083.556114,False,True,SFR_SFE_HI_depletion_proxy_only
GASS41621,xGASS,0.0734953731298446,1.6605811000167654e-10,6021988326.796589,False,True,SFR_SFE_HI_depletion_proxy_only
GASS9917,xGASS,0.0685238614678382,9.201149513833624e-11,10868207265.804485,False,True,SFR_SFE_HI_depletion_proxy_only
GASS9702,xGASS,0.1419431120157241,1.403182656731163e-10,7126655928.955021,False,True,SFR_SFE_HI_depletion_proxy_only
GASS9704,xGASS,0.3736734986305237,3.187807250829628e-10,3136952523.524594,False,True,SFR_SFE_HI_depletion_proxy_only
GASS41703,xGASS,0.4767383933067322,1.0722112631576627e-09,932652019.5796111,False,True,SFR_SFE_HI_depletion_proxy_only
GASS9938,xGASS,0.5005908608436584,1.001111748305076e-09,998889486.3066405,False,True,SFR_SFE_HI_depletion_proxy_only
GASS41699,xGASS,5.0080437660217285,1.243565237584338e-08,80413955.76017624,False,True,SFR_SFE_HI_depletion_proxy_only
GASS9695,xGASS,0.0238708164542913,4.633054193739684e-11,21584034163.710598,False,True,SFR_SFE_HI_depletion_proxy_only
GASS9891,xGASS,0.329708844423294,3.2443718737817103e-10,3082260723.812706,False,True,SFR_SFE_HI_depletion_proxy_only
GASS31131,xGASS,0.1129587367177009,2.488400264069635e-10,4018646093.392378,False,True,SFR_SFE_HI_depletion_proxy_only
GASS9942,xGASS,0.1900957226753235,2.202786847231419e-10,4539703881.275911,False,True,SFR_SFE_HI_depletion_proxy_only
GASS41718,xGASS,0.0279410071671009,4.479628308238031e-11,22323280665.072174,False,True,SFR_SFE_HI_depletion_proxy_only
GASS31478,xGASS,0.0355912744998931,6.581785710442474e-11,15193445122.551294,False,True,SFR_SFE_HI_depletion_proxy_only
GASS9948,xGASS,0.3978855907917022,3.978855907917022e-11,25132852838.68226,False,True,SFR_SFE_HI_depletion_proxy_only
GASS29205,xGASS,1.7173714637756348,6.395350357222955e-10,1563635991.999395,False,True,SFR_SFE_HI_depletion_proxy_only
GASS41723,xGASS,0.1299449056386947,1.5408473531214056e-10,6489935540.819328,False,True,SFR_SFE_HI_depletion_proxy_only
GASS29225,xGASS,0.030162988230586,5.949417422670964e-11,16808368432.670076,False,True,SFR_SFE_HI_depletion_proxy_only
GASS9863,xGASS,0.1511636525392532,1.7315992634380523e-11,57750082314.91863,False,True,SFR_SFE_HI_depletion_proxy_only
GASS38751,xGASS,1.0195010900497437,2.9949398634649353e-10,3338965206.6104264,False,True,SFR_SFE_HI_depletion_proxy_only
GASS38758,xGASS,0.1726633310317993,8.495726134614978e-11,11770624242.766031,False,True,SFR_SFE_HI_depletion_proxy_only
GASS38752,xGASS,0.8287150859832764,2.3464154475593326e-10,4261819879.5109725,False,True,SFR_SFE_HI_depletion_proxy_only
GASS29420,xGASS,0.3511002957820892,1.14401239505215e-10,8741164032.181791,False,True,SFR_SFE_HI_depletion_proxy_only
GASS38748,xGASS,0.0427847430109977,2.7433997071168555e-11,36451122940.84695,False,True,SFR_SFE_HI_depletion_proxy_only
GASS29371,xGASS,0.2048430442810058,2.590725847164144e-10,3859922118.330731,False,True,SFR_SFE_HI_depletion_proxy_only
GASS29377,xGASS,3.4311089515686035,1.4636411911999408e-10,6832275601.509735,False,True,SFR_SFE_HI_depletion_proxy_only
GASS38717,xGASS,4.6088738441467285,8.621744197344207e-10,1159858118.1613278,False,True,SFR_SFE_HI_depletion_proxy_only
GASS38716,xGASS,0.8798848986625671,7.168464119570748e-11,13949989611.72007,False,True,SFR_SFE_HI_depletion_proxy_only
GASS38718,xGASS,0.4150824844837188,3.1778561330817355e-10,3146775555.9791408,False,True,SFR_SFE_HI_depletion_proxy_only
GASS10032,xGASS,0.8215963840484619,3.4092476493123464e-10,2933198473.281055,False,True,SFR_SFE_HI_depletion_proxy_only
GASS38729,xGASS,0.3985090851783752,7.593429406717362e-11,13169280261.108002,False,True,SFR_SFE_HI_depletion_proxy_only
GASS38703,xGASS,1.5793825387954712,5.81416452567845e-10,1719937568.9894345,False,True,SFR_SFE_HI_depletion_proxy_only
GASS38732,xGASS,0.112988457083702,3.802196041941594e-11,26300590210.739086,False,True,SFR_SFE_HI_depletion_proxy_only
GASS38728,xGASS,0.0472016669809818,1.0374265160853371e-10,9639236943.484308,False,True,SFR_SFE_HI_depletion_proxy_only
GASS10031,xGASS,0.0537214204668998,6.326268009547553e-11,15807107736.991352,False,True,SFR_SFE_HI_depletion_proxy_only
GASS38721,xGASS,5.397873878479004,1.959851441306233e-10,5102427556.10856,False,True,SFR_SFE_HI_depletion_proxy_only
GASS38706,xGASS,7.959044933319092,3.791939561848796e-09,263717283.38213292,False,True,SFR_SFE_HI_depletion_proxy_only
GASS10019,xGASS,1.0170139074325562,6.114024492097936e-11,16355838961.594753,False,True,SFR_SFE_HI_depletion_proxy_only
GASS10010,xGASS,0.6261691451072693,5.857217905953198e-11,17072951972.362396,False,True,SFR_SFE_HI_depletion_proxy_only
GASS10040,xGASS,0.3917633891105652,3.523906048516023e-10,2837760105.4974694,False,True,SFR_SFE_HI_depletion_proxy_only
GASS10012,xGASS,0.0681677907705307,8.621432966550916e-11,11598999886.442997,False,True,SFR_SFE_HI_depletion_proxy_only
GASS42233,xGASS,0.5233383178710938,2.0595996112286166e-10,4855312627.503694,False,True,SFR_SFE_HI_depletion_proxy_only
GASS10005,xGASS,0.5696611404418945,9.718896247883041e-10,1028923423.4986496,False,True,SFR_SFE_HI_depletion_proxy_only
GASS42191,xGASS,1.2041116952896118,1.8996199802381614e-09,526421079.1648058,False,True,SFR_SFE_HI_depletion_proxy_only
GASS10058,xGASS,0.1307424306869506,7.43732344800045e-11,13445697326.352715,False,True,SFR_SFE_HI_depletion_proxy_only
GASS38935,xGASS,0.5881763696670532,7.269550872733639e-10,1375600800.5264297,False,True,SFR_SFE_HI_depletion_proxy_only
GASS41783,xGASS,0.9812028408050536,2.0359128617939583e-10,4911801574.448738,False,True,SFR_SFE_HI_depletion_proxy_only
GASS38923,xGASS,4.065545082092285,8.894446636071392e-10,1124297037.1473186,False,True,SFR_SFE_HI_depletion_proxy_only
GASS10132,xGASS,0.1321082115173339,3.0125177518275136e-11,33194825138.984165,False,True,SFR_SFE_HI_depletion_proxy_only
GASS10145,xGASS,1.0530109405517578,2.561135541530709e-10,3904518069.3651686,False,True,SFR_SFE_HI_depletion_proxy_only
GASS41793,xGASS,0.915192723274231,4.791951579392335e-10,2086832438.5840507,False,True,SFR_SFE_HI_depletion_proxy_only
GASS10150,xGASS,0.6273465156555176,1.1926356101006834e-09,838479072.3426236,False,True,SFR_SFE_HI_depletion_proxy_only
GASS38909,xGASS,0.9003201127052307,1.0101762248868755e-10,9899262874.772022,False,True,SFR_SFE_HI_depletion_proxy_only
GASS41743,xGASS,0.8352786302566528,2.1869134309947793e-10,4572654709.725395,False,True,SFR_SFE_HI_depletion_proxy_only
GASS38964,xGASS,0.2448965907096862,1.3963114660800682e-10,7161725906.379239,False,True,SFR_SFE_HI_depletion_proxy_only
GASS39014,xGASS,0.5954846739768982,3.387432913265645e-10,2952087984.04203,False,True,SFR_SFE_HI_depletion_proxy_only
GASS39082,xGASS,0.5642955899238586,3.5851481457669837e-10,2789285015.127503,False,True,SFR_SFE_HI_depletion_proxy_only
GASS41869,xGASS,1.4836852550506592,8.004646024218278e-10,1249274480.0637932,False,True,SFR_SFE_HI_depletion_proxy_only
GASS39119,xGASS,0.6790049076080322,1.3239539360170477e-10,7553132875.667689,False,True,SFR_SFE_HI_depletion_proxy_only
GASS39120,xGASS,0.2312857210636139,4.3067462003430553e-10,2321938543.5815663,False,True,SFR_SFE_HI_depletion_proxy_only
GASS41924,xGASS,3.911420345306397,1.8721247965155498e-10,5341524250.206117,False,True,SFR_SFE_HI_depletion_proxy_only
GASS41863,xGASS,1.3970868587493896,2.239872673197736e-10,4464539489.078896,False,True,SFR_SFE_HI_depletion_proxy_only
GASS38974,xGASS,0.0363943912088871,2.01852853841776e-11,49541038482.60962,False,True,SFR_SFE_HI_depletion_proxy_only
GASS10218,xGASS,3.5637001991271973,2.1130069465563825e-10,4732592108.273584,False,True,SFR_SFE_HI_depletion_proxy_only
GASS42015,xGASS,1.488752365112305,2.171810967373974e-10,4604452298.208721,False,True,SFR_SFE_HI_depletion_proxy_only
GASS10211,xGASS,1.2838561534881592,8.11925176550111e-10,1231640585.7113872,False,True,SFR_SFE_HI_depletion_proxy_only
GASS39270,xGASS,1.4339022636413574,1.6463416675721498e-10,6074073320.847755,False,True,SFR_SFE_HI_depletion_proxy_only
GASS7813,xGASS,0.1560965329408645,8.558419646186691e-11,11684400173.64143,False,True,SFR_SFE_HI_depletion_proxy_only
GASS10297,xGASS,0.116238422691822,6.432054841134574e-11,15547131122.153278,False,True,SFR_SFE_HI_depletion_proxy_only
GASS42084,xGASS,3.370018243789673,3.218339045316864e-10,3107192828.099142,False,True,SFR_SFE_HI_depletion_proxy_only
GASS10292,xGASS,0.0507754199206829,9.070962651919712e-11,11024188262.84515,False,True,SFR_SFE_HI_depletion_proxy_only
GASS39211,xGASS,0.1143500953912735,8.835600392970344e-11,11317850010.460024,False,True,SFR_SFE_HI_depletion_proxy_only
GASS42025,xGASS,0.6366047859191895,2.258760008952374e-10,4427207831.007269,False,True,SFR_SFE_HI_depletion_proxy_only
GASS42020,xGASS,0.0508927814662456,1.0272035044653336e-10,9735169279.046675,False,True,SFR_SFE_HI_depletion_proxy_only
GASS42017,xGASS,0.0376413948833942,5.7499719228842296e-11,17391389269.5739,False,True,SFR_SFE_HI_depletion_proxy_only
GASS41969,xGASS,4.454482078552246,2.431071216611943e-10,4113413022.073651,False,True,SFR_SFE_HI_depletion_proxy_only
GASS42140,xGASS,0.0652547404170036,4.694749424103257e-11,21300391344.975983,False,True,SFR_SFE_HI_depletion_proxy_only
GASS10367,xGASS,0.5288918614387512,2.6507373250649665e-10,3772535251.0192275,False,True,SFR_SFE_HI_depletion_proxy_only
GASS42013,xGASS,4.96745491027832,2.9931857341999085e-10,3340921976.789069,False,True,SFR_SFE_HI_depletion_proxy_only
GASS42011,xGASS,0.0075611742213368,7.007921891212579e-12,142695654364.23126,False,True,SFR_SFE_HI_depletion_proxy_only
GASS42141,xGASS,1.2231944799423218,2.3147065456194764e-10,4320202065.754187,False,True,SFR_SFE_HI_depletion_proxy_only
GASS41970,xGASS,3.740625143051148,1.2216424847504213e-09,818570091.0723463,False,True,SFR_SFE_HI_depletion_proxy_only
GASS10358,xGASS,0.3396241664886474,1.5416939693865174e-10,6486371613.673287,False,True,SFR_SFE_HI_depletion_proxy_only
GASS10404,xGASS,0.1165282353758812,6.229179662902856e-11,16053478212.474463,False,True,SFR_SFE_HI_depletion_proxy_only
GASS42156,xGASS,0.0337105207145214,7.375060945460788e-11,13559209983.4169,False,True,SFR_SFE_HI_depletion_proxy_only
GASS41974,xGASS,0.0802703350782394,1.3321567905998026e-10,7506623897.850272,False,True,SFR_SFE_HI_depletion_proxy_only
GASS39346,xGASS,5.439432621002197,2.116185596238908e-10,4725483444.256013,False,True,SFR_SFE_HI_depletion_proxy_only
GASS42174,xGASS,0.0182021576911211,4.732851023363284e-11,21128913525.137215,False,True,SFR_SFE_HI_depletion_proxy_only
GASS42175,xGASS,0.0687723234295845,5.7202337132206066e-11,17481803194.31354,False,True,SFR_SFE_HI_depletion_proxy_only
GASS10447,xGASS,0.1583850979804992,2.2065530387096114e-10,4531955418.50559,False,True,SFR_SFE_HI_depletion_proxy_only
GASS42167,xGASS,0.0355141647160053,8.079825019421196e-11,12376505649.520065,False,True,SFR_SFE_HI_depletion_proxy_only
GASS39469,xGASS,0.5617772936820984,2.8547265204526364e-10,3502962517.8997645,False,True,SFR_SFE_HI_depletion_proxy_only
GASS46564,xGASS,0.1557726562023162,1.2288292440120276e-10,8137827162.503729,False,True,SFR_SFE_HI_depletion_proxy_only
GASS39311,xGASS,0.9926156997680664,1.4681864656755364e-10,6811123950.3892565,False,True,SFR_SFE_HI_depletion_proxy_only
GASS39467,xGASS,0.0689145252108573,4.5113939536635606e-11,22166097890.607216,False,True,SFR_SFE_HI_depletion_proxy_only
GASS39465,xGASS,0.0384303890168666,7.510608888827902e-11,13314499727.012932,False,True,SFR_SFE_HI_depletion_proxy_only
GASS39448,xGASS,0.059436697512865,1.5741822327948784e-10,6352504679.363279,False,True,SFR_SFE_HI_depletion_proxy_only
GASS25057,xGASS,0.0150658385828137,3.235885074119486e-11,30903446108.082474,False,True,SFR_SFE_HI_depletion_proxy_only
GASS25115,xGASS,0.0817957296967506,1.7527943278411503e-10,5705175924.614394,False,True,SFR_SFE_HI_depletion_proxy_only
GASS46586,xGASS,0.8895694017410278,4.458406317722714e-11,22429539363.08759,False,True,SFR_SFE_HI_depletion_proxy_only
GASS39407,xGASS,0.0656539350748062,1.0145206494561911e-10,9856871819.573366,False,True,SFR_SFE_HI_depletion_proxy_only
GASS39532,xGASS,0.0166672971099615,3.3179127669451243e-11,30139430124.94334,False,True,SFR_SFE_HI_depletion_proxy_only
GASS39374,xGASS,6.307651519775391,3.889266058957369e-10,2571179201.5280104,False,True,SFR_SFE_HI_depletion_proxy_only
GASS39605,xGASS,0.0189070720225572,5.341023541251103e-11,18723003040.083138,False,True,SFR_SFE_HI_depletion_proxy_only
GASS39607,xGASS,0.0751741379499435,5.88936552816117e-11,16979757755.199629,False,True,SFR_SFE_HI_depletion_proxy_only
GASS39595,xGASS,3.1887872219085693,3.0243063237942285e-10,3306543362.133443,False,True,SFR_SFE_HI_depletion_proxy_only
GASS39606,xGASS,0.0560302883386611,8.46102071294241e-11,11818904998.901005,False,True,SFR_SFE_HI_depletion_proxy_only
GASS39567,xGASS,1.1151611804962158,1.2087527923202443e-09,827299019.5790689,False,True,SFR_SFE_HI_depletion_proxy_only
GASS39600,xGASS,0.0422518365085125,5.186153165376524e-11,19282114664.027634,False,True,SFR_SFE_HI_depletion_proxy_only
GASS46678,xGASS,0.9407036304473876,4.56512517581849e-10,2190520438.0747523,False,True,SFR_SFE_HI_depletion_proxy_only
GASS26980,xGASS,0.4991236329078674,8.875812794638862e-11,11266573812.868343,False,True,SFR_SFE_HI_depletion_proxy_only
GASS28348,xGASS,0.1281437277793884,2.4249220408926076e-10,4123843913.8930116,False,True,SFR_SFE_HI_depletion_proxy_only
GASS28365,xGASS,3.9992928504943848,3.483235092837909e-10,2870894365.0004005,False,True,SFR_SFE_HI_depletion_proxy_only
GASS28327,xGASS,0.123415969312191,8.19164095037539e-11,12207566299.084118,False,True,SFR_SFE_HI_depletion_proxy_only
GASS42287,xGASS,1.3540226221084597,3.240601512729563e-10,3085846859.2076244,False,True,SFR_SFE_HI_depletion_proxy_only
GASS28317,xGASS,0.0236664339900016,1.9730239234822483e-11,50683622641.284065,False,True,SFR_SFE_HI_depletion_proxy_only
GASS26958,xGASS,20.60466957092285,6.981767580499583e-09,143230204.73970643,False,True,SFR_SFE_HI_depletion_proxy_only
GASS25682,xGASS,0.0413577258586883,6.24534667777363e-11,16011921380.743666,False,True,SFR_SFE_HI_depletion_proxy_only
GASS47221,xGASS,0.8248693346977234,4.5854825401822565e-10,2180795567.831894,False,True,SFR_SFE_HI_depletion_proxy_only
GASS42402,xGASS,1.297393560409546,4.335826604222327e-11,23063652938.200462,False,True,SFR_SFE_HI_depletion_proxy_only
GASS25721,xGASS,0.6695573925971985,9.221206514592112e-10,1084456788.1844404,False,True,SFR_SFE_HI_depletion_proxy_only
GASS21023,xGASS,0.017959726974368,3.106702352388669e-11,32188471458.526566,False,True,SFR_SFE_HI_depletion_proxy_only
GASS31156,xGASS,0.0345868989825248,1.4351974563488466e-11,69676823601.95981,False,True,SFR_SFE_HI_depletion_proxy_only
GASS29487,xGASS,0.5526155233383179,2.3357345494385195e-10,4281308422.8273587,False,True,SFR_SFE_HI_depletion_proxy_only
GASS10731,xGASS,4.417046546936035,1.6793139651887837e-10,5954812624.258638,False,True,SFR_SFE_HI_depletion_proxy_only
GASS47405,xGASS,7.591568946838379,9.802381518736993e-10,1020160251.9637971,False,True,SFR_SFE_HI_depletion_proxy_only
