r_kpc,a_b_m_s2,a_qv_m_s2,a_total_m_s2,v_newton_km_s,v_cghstc34_km_s
26.866834170854272,1.0769602160571381e-11,3.236334085309492e-11,4.31329430136663e-11,94.48945632718,189.09849212544734
27.115577889447234,1.0579883801125355e-11,3.2077016389783354e-11,4.265690019090871e-11,94.08603220139744,188.92061526548378
27.3643216080402,1.0395134785232926e-11,3.1795713827768243e-11,4.219084861300117e-11,93.68772172648472,188.74556076707614
27.613065326633166,1.0215183065022477e-11,3.1519302195440434e-11,4.173448526046291e-11,93.29441799921474,188.57326191314178
27.86180904522613,1.0039863974453248e-11,3.124765503627367e-11,4.128751901072692e-11,92.90601721223895,188.403654074124
28.110552763819094,9.869019852484306e-12,3.0980650215922296e-11,4.0849670068406606e-11,92.52241854004141,188.23667462697864
28.35929648241206,9.702499688496785e-12,3.071816973912501e-11,4.042066942762179e-11,92.14352402997234,188.07226287790243
28.608040201005025,9.540158788480127e-12,3.0460099575838064e-11,4.000025836431819e-11,91.76923849809674,187.910359988603
28.85678391959799,9.381858460604178e-12,3.020632949605955e-11,3.958818795666373e-11,91.39946942960952,187.750908905923
29.105527638190953,9.227465718901146e-12,2.995675291284224e-11,3.9184218631743385e-11,91.03412688358277,187.59385429464183
29.35427135678392,9.076853003875009e-12,2.971126673302506e-11,3.878811973690007e-11,90.67312340182488,187.43914247328894
29.603015075376884,8.929897918942279e-12,2.946977121524431e-11,3.839966913418659e-11,90.31637392164419,187.28672135281255
29.85175879396985,8.786482981687071e-12,2.923216983481356e-11,3.801865281650063e-11,89.96379569232109,187.1365403779571
30.100502512562812,8.646495388986442e-12,2.8998369155087717e-11,3.764486454407416e-11,89.61530819510453,186.98855047121017
30.349246231155778,8.509826795129071e-12,2.8768278704951173e-11,3.7278105500080244e-11,89.27083306655867,186.8427039791898
30.597989949748744,8.376373102112267e-12,2.854181086209254e-11,3.6918183964204805e-11,88.93029402509582,186.69895462134792
30.84673366834171,8.246034261359305e-12,2.8318880741749565e-11,3.656491500310887e-11,88.59361680054049,186.55725744087513
31.09547738693467,8.118714086151815e-12,2.809940609062751e-11,3.621812017677932e-11,88.26072906657824,186.41756875769678
31.344221105527637,7.994320074120492e-12,2.7883307185712404e-11,3.58776272598329e-11,87.93156037595097,186.27984612345753
31.592964824120603,7.872763239182474e-12,2.7670506737717835e-11,3.554326997690031e-11,87.60604209826829,186.14404827839687
31.84170854271357,7.753957952355073e-12,2.746092979891942e-11,3.521488775127449e-11,87.2841073603108,186.0101351100238
32.09045226130653,7.637821790914169e-12,2.7254503675146223e-11,3.489232546606039e-11,86.96569098870884,185.87806761350373
32.3391959798995,7.524275395401013e-12,2.705115784171194e-11,3.457543323711295e-11,86.65072945488586,185.74780785367474
32.58793969849246,7.413242334014219e-12,2.685082386308167e-11,3.4264066197095886e-11,86.33916082216162,185.619318928617
32.836683417085425,7.3046489739542e-12,2.6653435316081957e-11,3.395808429003616e-11,86.0309246949159,185.49256493470037
33.085427135678394,7.198424359315679e-12,2.645892771647322e-11,3.36573520757889e-11,85.72596216971915,185.3675109330416
33.334170854271356,7.094500095150115e-12,2.6267238448713925e-11,3.336173854386404e-11,85.42421578834033,185.24412291730468
33.58291457286432,6.9928102373443104e-12,2.607830669875587e-11,3.307111693610018e-11,85.12562949254793,185.12236778278273
33.83165829145729,6.893291187984144e-12,2.5892073389719087e-11,3.2785364577703234e-11,84.83014858062393,185.0022132967016
34.08040201005025,6.79588159589336e-12,2.5708481120303374e-11,3.250436271619673e-11,84.53771966551435,184.88362806968968
34.32914572864321,6.700522262056951e-12,2.552747410580156e-11,3.222799636785851e-11,84.24829063454469,184.76658152836072
34.57788944723618,6.60715604965693e-12,2.534899812158727e-11,3.19561541712442e-11,83.96181061063136,184.6510438889595
34.82663316582914,6.515727798465176e-12,2.517300044895685e-11,3.1688728247422024e-11,83.67822991492407,184.53698613202207
35.07537688442211,6.426184243353819e-12,2.4999429823211846e-11,3.142561406656566e-11,83.39750003081737,184.42437997800633
35.324120603015075,6.338473936698438e-12,2.4828236383874643e-11,3.116671032057308e-11,83.11957356927252,184.3131978638486
35.57286432160804,6.252547174462906e-12,2.465937162693568e-11,3.0911918801398584e-11,82.84440423539375,184.20341292040632
35.821608040201006,6.168355925767659e-12,2.4492788359036214e-11,3.066114428480387e-11,82.57194679620564,184.09499895074796
36.07035175879397,6.0858537657550055e-12,2.4328440653495712e-11,3.0414294419250715e-11,82.30215704958124,183.98793040925258
36.31909547738693,6.004995811576229e-12,2.4166283808097742e-11,3.0171279619673974e-11,82.03499179427249,183.88218238148497
36.5678391959799,5.9257386613357346e-12,2.400627430455295e-11,2.9932012965888686e-11,81.77040880099729,183.77773056481217
36.81658291457286,5.848040335837104e-12,2.3848369769561873e-11,2.969641010539898e-11,81.5083667845395,183.67455124973054
37.06532663316583,5.771860222985078e-12,2.369252893740434e-11,2.946438916038942e-11,81.24882537682011,183.57262130187218
37.314070351758794,5.697159024705992e-12,2.3538711613986215e-11,2.923587063869221e-11,80.99174510090012,183.47191814466296
